model,model_label,trait_set,K,profile_id,profile_size,profile_proportion,eligible_primary_k,human_stability_tier,projection_status,model_usability_gate,family_id,pc_standardized_distance,nearest_family
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,74.1705337058,False
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,72.4027134984,True
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,77.3429079511,False
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,11.2744948785,True
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,13.6551419556,False
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,12.2442725057,False
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,13.190571406,False
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,13.1783759662,False
gemma,Gemma 2 27B,12,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,65.6443173917,True
gemma,Gemma 2 27B,12,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,66.4508325041,False
gemma,Gemma 2 27B,12,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,67.6951260335,False
gemma,Gemma 2 27B,12,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,66.483943779,False
gemma,Gemma 2 27B,12,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,70.5573709031,False
qwen,Qwen 3 32B,45,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,41.691045302,False
qwen,Qwen 3 32B,45,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,42.8189847312,False
qwen,Qwen 3 32B,45,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,41.3699246831,False
qwen,Qwen 3 32B,45,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,40.0383901633,False
qwen,Qwen 3 32B,45,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,27.4508614646,False
qwen,Qwen 3 32B,45,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,25.3940841806,False
qwen,Qwen 3 32B,45,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,27.3298896323,False
qwen,Qwen 3 32B,45,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,28.0612300347,False
qwen,Qwen 3 32B,45,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,25.4994710625,False
qwen,Qwen 3 32B,45,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,27.6647424181,False
qwen,Qwen 3 32B,45,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,25.5511617023,False
qwen,Qwen 3 32B,45,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,25.3011151225,False
qwen,Qwen 3 32B,45,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,27.5432309674,False
qwen,Qwen 3 32B,45,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,25.6245765653,False
qwen,Qwen 3 32B,45,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,28.0330149444,False
qwen,Qwen 3 32B,45,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,28.0222009939,False
qwen,Qwen 3 32B,45,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,26.0248891961,False
qwen,Qwen 3 32B,45,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,24.1900637544,False
qwen,Qwen 3 32B,45,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,25.6542245196,False
qwen,Qwen 3 32B,45,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,26.9444138398,False
qwen,Qwen 3 32B,45,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,40.431508194,False
qwen,Qwen 3 32B,45,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,41.523635553,False
qwen,Qwen 3 32B,45,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,40.0714699186,False
qwen,Qwen 3 32B,45,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,38.7506935156,False
qwen,Qwen 3 32B,45,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,24.7431252759,False
qwen,Qwen 3 32B,45,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,26.9232495358,False
qwen,Qwen 3 32B,45,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,24.7460788319,False
qwen,Qwen 3 32B,45,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,24.6306761425,False
qwen,Qwen 3 32B,45,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,26.0339030518,False
qwen,Qwen 3 32B,45,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,24.4250680969,False
qwen,Qwen 3 32B,45,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,26.7182050445,False
qwen,Qwen 3 32B,45,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,26.947476901,False
qwen,Qwen 3 32B,45,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,18.8271932511,False
qwen,Qwen 3 32B,45,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,17.3356372603,False
qwen,Qwen 3 32B,45,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,19.4788838163,False
qwen,Qwen 3 32B,45,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,17.4099239914,False
qwen,Qwen 3 32B,45,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,23.3343998266,False
qwen,Qwen 3 32B,45,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,21.8756477186,False
qwen,Qwen 3 32B,45,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,22.8395957388,False
qwen,Qwen 3 32B,45,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,24.5889267339,False
qwen,Qwen 3 32B,45,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,37.28357817,False
qwen,Qwen 3 32B,45,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,37.8873707898,False
qwen,Qwen 3 32B,45,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,36.9998341444,False
qwen,Qwen 3 32B,45,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,35.2190391054,False
qwen,Qwen 3 32B,45,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,28.2759589567,False
qwen,Qwen 3 32B,45,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,30.3656770221,False
qwen,Qwen 3 32B,45,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,28.2029142302,False
qwen,Qwen 3 32B,45,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,27.9690789999,False
qwen,Qwen 3 32B,45,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,29.8722041397,False
qwen,Qwen 3 32B,45,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,27.9643555929,False
qwen,Qwen 3 32B,45,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,30.0224497219,False
qwen,Qwen 3 32B,45,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,30.6374828464,False
qwen,Qwen 3 32B,45,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,19.4098366014,False
qwen,Qwen 3 32B,45,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,17.3510700356,False
qwen,Qwen 3 32B,45,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,19.675566003,False
qwen,Qwen 3 32B,45,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,18.1660927814,False
qwen,Qwen 3 32B,45,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,25.5308279379,False
qwen,Qwen 3 32B,45,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,27.5780772255,False
qwen,Qwen 3 32B,45,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,25.8882980849,False
qwen,Qwen 3 32B,45,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,24.9773475356,False
qwen,Qwen 3 32B,45,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,18.3211133176,False
qwen,Qwen 3 32B,45,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,19.8531582491,False
qwen,Qwen 3 32B,45,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,19.9179793392,False
qwen,Qwen 3 32B,45,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,17.8966490613,False
qwen,Qwen 3 32B,45,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,25.8127563303,False
qwen,Qwen 3 32B,45,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,24.1731668655,False
qwen,Qwen 3 32B,45,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,25.3108780874,False
qwen,Qwen 3 32B,45,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,26.9063482373,False
qwen,Qwen 3 32B,45,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,35.8884002879,False
qwen,Qwen 3 32B,45,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,36.2814555833,False
qwen,Qwen 3 32B,45,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,35.4691668908,False
qwen,Qwen 3 32B,45,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,33.6938821108,False
qwen,Qwen 3 32B,45,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,27.1944582804,False
qwen,Qwen 3 32B,45,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,29.1674562059,False
qwen,Qwen 3 32B,45,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,26.8092768456,False
qwen,Qwen 3 32B,45,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,26.9146045148,False
qwen,Qwen 3 32B,45,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,28.5988222764,False
qwen,Qwen 3 32B,45,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,26.6305951528,False
qwen,Qwen 3 32B,45,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,28.8370438902,False
qwen,Qwen 3 32B,45,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,29.2108801072,False
qwen,Qwen 3 32B,45,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,23.1678351402,False
qwen,Qwen 3 32B,45,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,25.3528937897,False
qwen,Qwen 3 32B,45,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,23.3708149906,False
qwen,Qwen 3 32B,45,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,22.9379278973,False
qwen,Qwen 3 32B,45,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,18.8681988936,False
qwen,Qwen 3 32B,45,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,16.6028844187,False
qwen,Qwen 3 32B,45,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,18.8777707872,False
qwen,Qwen 3 32B,45,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,17.6403400517,False
qwen,Qwen 3 32B,45,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,17.5795809584,False
qwen,Qwen 3 32B,45,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,18.6142328599,False
qwen,Qwen 3 32B,45,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,19.3524346348,False
qwen,Qwen 3 32B,45,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,17.1375301197,False
qwen,Qwen 3 32B,45,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,28.0765422632,False
qwen,Qwen 3 32B,45,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,25.9744853378,False
qwen,Qwen 3 32B,45,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,28.0210654734,False
qwen,Qwen 3 32B,45,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,28.5866294275,False
qwen,Qwen 3 32B,45,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,17.0604307125,False
qwen,Qwen 3 32B,45,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,15.3008218304,False
qwen,Qwen 3 32B,45,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,16.1740439433,False
qwen,Qwen 3 32B,45,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,14.6727655002,False
qwen,Qwen 3 32B,45,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,24.0632428662,False
qwen,Qwen 3 32B,45,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,25.3196097216,False
qwen,Qwen 3 32B,45,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,23.3161989207,False
qwen,Qwen 3 32B,45,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,25.6478788924,False
qwen,Qwen 3 32B,45,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,31.2630092284,False
qwen,Qwen 3 32B,45,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,32.9294850805,False
qwen,Qwen 3 32B,45,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,31.0771646758,False
qwen,Qwen 3 32B,45,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,30.2171203393,False
qwen,Qwen 3 32B,45,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,22.1529842406,False
qwen,Qwen 3 32B,45,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,24.235099076,False
qwen,Qwen 3 32B,45,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,22.1405594351,False
qwen,Qwen 3 32B,45,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,21.8076424681,False
qwen,Qwen 3 32B,45,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,18.8163644109,False
qwen,Qwen 3 32B,45,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,17.0193052456,False
qwen,Qwen 3 32B,45,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,19.563906758,False
qwen,Qwen 3 32B,45,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,19.2100185847,False
qwen,Qwen 3 32B,45,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,13.9159431142,False
qwen,Qwen 3 32B,45,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,12.039703755,False
qwen,Qwen 3 32B,45,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,13.454786528,False
qwen,Qwen 3 32B,45,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,11.7547314723,False
qwen,Qwen 3 32B,45,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,19.2802353294,False
qwen,Qwen 3 32B,45,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,20.7065022327,False
qwen,Qwen 3 32B,45,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,20.8085129643,False
qwen,Qwen 3 32B,45,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,18.6961440346,False
qwen,Qwen 3 32B,45,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,27.0408213741,False
qwen,Qwen 3 32B,45,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,24.8495925611,False
qwen,Qwen 3 32B,45,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,26.7593382818,False
qwen,Qwen 3 32B,45,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,27.4457738575,False
qwen,Qwen 3 32B,45,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,32.4488513367,False
qwen,Qwen 3 32B,45,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,33.828415031,False
qwen,Qwen 3 32B,45,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,32.3555515543,False
qwen,Qwen 3 32B,45,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,31.0254008187,False
qwen,Qwen 3 32B,45,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,24.9054762121,False
qwen,Qwen 3 32B,45,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,26.005887336,False
qwen,Qwen 3 32B,45,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,23.7981791051,False
qwen,Qwen 3 32B,45,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,26.08179051,False
qwen,Qwen 3 32B,45,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,,True
qwen,Qwen 3 32B,45,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,28.2479594765,False
qwen,Qwen 3 32B,45,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,26.5005414682,False
qwen,Qwen 3 32B,45,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,28.6306199099,False
