model_a,model_b,K_a,K_b,profile_a,profile_b,size_a,size_b,intersection_count,union_count,jaccard,overlap_coefficient,p_b_given_a,p_a_given_b,expected_overlap,enrichment_ratio,hypergeom_p,hypergeom_q,strong_edge
llama,gemma,10,9,L10_D,G09_E,2,106,0,108,0.0,0.0,0.0,0.0,0.7709090909090909,0.0,1.0,1.0,False
llama,gemma,10,9,L10_D,G09_F,2,48,0,50,0.0,0.0,0.0,0.0,0.3490909090909091,0.0,1.0,1.0,False
llama,gemma,10,9,L10_D,G09_G,2,22,0,24,0.0,0.0,0.0,0.0,0.16,0.0,1.0,1.0,False
llama,gemma,10,9,L10_D,G09_H,2,19,0,21,0.0,0.0,0.0,0.0,0.13818181818181818,0.0,1.0,1.0,False
llama,gemma,10,9,L10_D,G09_I,2,19,0,21,0.0,0.0,0.0,0.0,0.13818181818181818,0.0,1.0,1.0,False
llama,gemma,10,9,L10_E,G09_A,49,3,0,52,0.0,0.0,0.0,0.0,0.5345454545454545,0.0,1.0,1.0,False
llama,gemma,10,9,L10_E,G09_B,49,16,9,56,0.16071428571428573,0.5625,0.1836734693877551,0.5625,2.850909090909091,3.1568877551020407,0.0003888864717447292,0.003888864717447292,False
llama,gemma,10,9,L10_E,G09_C,49,41,14,76,0.18421052631578946,0.34146341463414637,0.2857142857142857,0.34146341463414637,7.305454545454546,1.916376306620209,0.004797439338344014,0.03702927018842659,False
llama,gemma,10,9,L10_E,G09_D,49,1,0,50,0.0,0.0,0.0,0.0,0.1781818181818182,0.0,1.0,1.0,False
llama,gemma,10,9,L10_E,G09_E,49,106,2,153,0.013071895424836602,0.04081632653061224,0.04081632653061224,0.018867924528301886,18.887272727272727,0.1058914131690412,0.9999999999210195,1.0,False
llama,gemma,10,9,L10_E,G09_F,49,48,21,76,0.27631578947368424,0.4375,0.42857142857142855,0.4375,8.552727272727273,2.455357142857143,2.469966648365817e-06,3.175671405041765e-05,False
llama,gemma,10,9,L10_E,G09_G,49,22,3,68,0.04411764705882353,0.13636363636363635,0.061224489795918366,0.13636363636363635,3.92,0.7653061224489796,0.7897858351998419,1.0,False
llama,gemma,10,9,L10_E,G09_H,49,19,0,68,0.0,0.0,0.0,0.0,3.3854545454545453,0.0,1.0,1.0,False
llama,gemma,10,9,L10_E,G09_I,49,19,0,68,0.0,0.0,0.0,0.0,3.3854545454545453,0.0,1.0,1.0,False
llama,gemma,10,9,L10_F,G09_A,24,3,0,27,0.0,0.0,0.0,0.0,0.26181818181818184,0.0,1.0,1.0,False
llama,gemma,10,9,L10_F,G09_B,24,16,0,40,0.0,0.0,0.0,0.0,1.3963636363636365,0.0,1.0,1.0,False
llama,gemma,10,9,L10_F,G09_C,24,41,24,41,0.5853658536585366,1.0,1.0,0.5853658536585366,3.578181818181818,6.7073170731707314,7.554824173982705e-24,3.399670878292217e-22,True
llama,gemma,10,9,L10_F,G09_D,24,1,0,25,0.0,0.0,0.0,0.0,0.08727272727272728,0.0,1.0,1.0,False
llama,gemma,10,9,L10_F,G09_E,24,106,0,130,0.0,0.0,0.0,0.0,9.25090909090909,0.0,1.0,1.0,False
llama,gemma,10,9,L10_F,G09_F,24,48,0,72,0.0,0.0,0.0,0.0,4.189090909090909,0.0,1.0,1.0,False
llama,gemma,10,9,L10_F,G09_G,24,22,0,46,0.0,0.0,0.0,0.0,1.92,0.0,1.0,1.0,False
llama,gemma,10,9,L10_F,G09_H,24,19,0,43,0.0,0.0,0.0,0.0,1.6581818181818182,0.0,1.0,1.0,False
llama,gemma,10,9,L10_F,G09_I,24,19,0,43,0.0,0.0,0.0,0.0,1.6581818181818182,0.0,1.0,1.0,False
llama,gemma,10,9,L10_G,G09_A,1,3,0,4,0.0,0.0,0.0,0.0,0.01090909090909091,0.0,1.0,1.0,False
llama,gemma,10,9,L10_G,G09_B,1,16,0,17,0.0,0.0,0.0,0.0,0.05818181818181818,0.0,1.0,1.0,False
llama,gemma,10,9,L10_G,G09_C,1,41,0,42,0.0,0.0,0.0,0.0,0.14909090909090908,0.0,1.0,1.0,False
llama,gemma,10,9,L10_G,G09_D,1,1,1,1,1.0,1.0,1.0,1.0,0.0036363636363636364,275.0,0.0036363636363636364,0.03272727272727273,False
llama,gemma,10,9,L10_G,G09_E,1,106,0,107,0.0,0.0,0.0,0.0,0.38545454545454544,0.0,1.0,1.0,False
llama,gemma,10,9,L10_G,G09_F,1,48,0,49,0.0,0.0,0.0,0.0,0.17454545454545456,0.0,1.0,1.0,False
llama,gemma,10,9,L10_G,G09_G,1,22,0,23,0.0,0.0,0.0,0.0,0.08,0.0,1.0,1.0,False
llama,gemma,10,9,L10_G,G09_H,1,19,0,20,0.0,0.0,0.0,0.0,0.06909090909090909,0.0,1.0,1.0,False
llama,gemma,10,9,L10_G,G09_I,1,19,0,20,0.0,0.0,0.0,0.0,0.06909090909090909,0.0,1.0,1.0,False
llama,gemma,10,9,L10_H,G09_A,29,3,0,32,0.0,0.0,0.0,0.0,0.31636363636363635,0.0,1.0,1.0,False
llama,gemma,10,9,L10_H,G09_B,29,16,0,45,0.0,0.0,0.0,0.0,1.6872727272727273,0.0,1.0,1.0,False
llama,gemma,10,9,L10_H,G09_C,29,41,0,70,0.0,0.0,0.0,0.0,4.323636363636363,0.0,1.0,1.0,False
llama,gemma,10,9,L10_H,G09_D,29,1,0,30,0.0,0.0,0.0,0.0,0.10545454545454545,0.0,1.0,1.0,False
llama,gemma,10,9,L10_H,G09_E,29,106,3,132,0.022727272727272728,0.10344827586206896,0.10344827586206896,0.02830188679245283,11.178181818181818,0.2683799609629148,0.9999338639864231,1.0,False
llama,gemma,10,9,L10_H,G09_F,29,48,9,68,0.1323529411764706,0.3103448275862069,0.3103448275862069,0.1875,5.0618181818181816,1.7780172413793105,0.0436894750183576,0.2621368501101456,False
llama,gemma,10,9,L10_H,G09_G,29,22,0,51,0.0,0.0,0.0,0.0,2.32,0.0,1.0,1.0,False
llama,gemma,10,9,L10_H,G09_H,29,19,1,47,0.02127659574468085,0.05263157894736842,0.034482758620689655,0.05263157894736842,2.0036363636363634,0.4990925589836661,0.8885672635976868,1.0,False
llama,gemma,10,9,L10_H,G09_I,29,19,16,32,0.5,0.8421052631578947,0.5517241379310345,0.8421052631578947,2.0036363636363634,7.985480943738658,1.7344366982085448e-15,3.902482570969226e-14,True
llama,gemma,10,9,L10_I,G09_A,115,3,0,118,0.0,0.0,0.0,0.0,1.2545454545454546,0.0,1.0,1.0,False
llama,gemma,10,9,L10_I,G09_B,115,16,0,131,0.0,0.0,0.0,0.0,6.6909090909090905,0.0,1.0,1.0,False
llama,gemma,10,9,L10_I,G09_C,115,41,0,156,0.0,0.0,0.0,0.0,17.145454545454545,0.0,1.0,1.0,False
llama,gemma,10,9,L10_I,G09_D,115,1,0,116,0.0,0.0,0.0,0.0,0.41818181818181815,0.0,1.0,1.0,False
llama,gemma,10,9,L10_I,G09_E,115,106,101,120,0.8416666666666667,0.9528301886792453,0.8782608695652174,0.9528301886792453,44.32727272727273,2.27850697292863,1.4209013359105773e-52,1.2788112023195197e-50,True
llama,gemma,10,9,L10_I,G09_F,115,48,14,149,0.09395973154362416,0.2916666666666667,0.12173913043478261,0.2916666666666667,20.072727272727274,0.697463768115942,0.984134866466821,1.0,False
llama,gemma,10,9,L10_I,G09_G,115,22,0,137,0.0,0.0,0.0,0.0,9.2,0.0,1.0,1.0,False
llama,gemma,10,9,L10_I,G09_H,115,19,0,134,0.0,0.0,0.0,0.0,7.945454545454545,0.0,1.0,1.0,False
llama,gemma,10,9,L10_I,G09_I,115,19,0,134,0.0,0.0,0.0,0.0,7.945454545454545,0.0,1.0,1.0,False
llama,gemma,10,9,L10_J,G09_A,6,3,1,8,0.125,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.06545454545454546,15.277777777777777,0.0642659530250771,0.3614959857660587,False
llama,gemma,10,9,L10_J,G09_B,6,16,2,20,0.1,0.3333333333333333,0.3333333333333333,0.125,0.3490909090909091,5.729166666666666,0.04158650386463029,0.2621368501101456,False
llama,gemma,10,9,L10_J,G09_C,6,41,0,47,0.0,0.0,0.0,0.0,0.8945454545454545,0.0,1.0,1.0,False
llama,gemma,10,9,L10_J,G09_D,6,1,0,7,0.0,0.0,0.0,0.0,0.02181818181818182,0.0,1.0,1.0,False
llama,gemma,10,9,L10_J,G09_E,6,106,0,112,0.0,0.0,0.0,0.0,2.3127272727272725,0.0,1.0,1.0,False
llama,gemma,10,9,L10_J,G09_F,6,48,0,54,0.0,0.0,0.0,0.0,1.0472727272727274,0.0,1.0,1.0,False
llama,gemma,10,9,L10_J,G09_G,6,22,0,28,0.0,0.0,0.0,0.0,0.48,0.0,1.0,1.0,False
llama,gemma,10,9,L10_J,G09_H,6,19,0,25,0.0,0.0,0.0,0.0,0.41454545454545455,0.0,1.0,1.0,False
llama,gemma,10,9,L10_J,G09_I,6,19,3,22,0.13636363636363635,0.5,0.5,0.15789473684210525,0.41454545454545455,7.2368421052631575,0.004937236025123545,0.03702927018842659,False
llama,gemma,10,10,L10_A,G10_A,26,90,0,116,0.0,0.0,0.0,0.0,8.50909090909091,0.0,1.0,1.0,False
llama,gemma,10,10,L10_A,G10_B,26,40,0,66,0.0,0.0,0.0,0.0,3.7818181818181817,0.0,1.0,1.0,False
llama,gemma,10,10,L10_A,G10_C,26,2,0,28,0.0,0.0,0.0,0.0,0.1890909090909091,0.0,1.0,1.0,False
llama,gemma,10,10,L10_A,G10_D,26,1,0,27,0.0,0.0,0.0,0.0,0.09454545454545454,0.0,1.0,1.0,False
llama,gemma,10,10,L10_A,G10_E,26,52,0,78,0.0,0.0,0.0,0.0,4.916363636363636,0.0,1.0,1.0,False
llama,gemma,10,10,L10_A,G10_F,26,13,12,27,0.4444444444444444,0.9230769230769231,0.46153846153846156,0.9230769230769231,1.229090909090909,9.763313609467456,3.899368330469019e-13,9.748420826172547e-12,True
llama,gemma,10,10,L10_A,G10_G,26,22,1,47,0.02127659574468085,0.045454545454545456,0.038461538461538464,0.045454545454545456,2.08,0.4807692307692307,0.8974945599836462,1.0,False
llama,gemma,10,10,L10_A,G10_H,26,26,0,52,0.0,0.0,0.0,0.0,2.458181818181818,0.0,1.0,1.0,False
llama,gemma,10,10,L10_A,G10_I,26,7,0,33,0.0,0.0,0.0,0.0,0.6618181818181819,0.0,1.0,1.0,False
llama,gemma,10,10,L10_A,G10_J,26,22,13,35,0.37142857142857144,0.5909090909090909,0.5,0.5909090909090909,2.08,6.25,5.431526578627354e-10,7.759323683753363e-09,True
llama,gemma,10,10,L10_B,G10_A,14,90,0,104,0.0,0.0,0.0,0.0,4.581818181818182,0.0,1.0,1.0,False
llama,gemma,10,10,L10_B,G10_B,14,40,0,54,0.0,0.0,0.0,0.0,2.036363636363636,0.0,1.0,1.0,False
llama,gemma,10,10,L10_B,G10_C,14,2,0,16,0.0,0.0,0.0,0.0,0.10181818181818182,0.0,1.0,1.0,False
llama,gemma,10,10,L10_B,G10_D,14,1,0,15,0.0,0.0,0.0,0.0,0.05090909090909091,0.0,1.0,1.0,False
llama,gemma,10,10,L10_B,G10_E,14,52,6,60,0.1,0.42857142857142855,0.42857142857142855,0.11538461538461539,2.6472727272727274,2.2664835164835164,0.030364062709663145,0.21688616221187962,False
llama,gemma,10,10,L10_B,G10_F,14,13,0,27,0.0,0.0,0.0,0.0,0.6618181818181819,0.0,1.0,1.0,False
llama,gemma,10,10,L10_B,G10_G,14,22,8,28,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.36363636363636365,1.12,7.142857142857142,9.8316706878812e-07,1.0924078542090223e-05,False
llama,gemma,10,10,L10_B,G10_H,14,26,0,40,0.0,0.0,0.0,0.0,1.3236363636363637,0.0,1.0,1.0,False
llama,gemma,10,10,L10_B,G10_I,14,7,0,21,0.0,0.0,0.0,0.0,0.3563636363636364,0.0,1.0,1.0,False
llama,gemma,10,10,L10_B,G10_J,14,22,0,36,0.0,0.0,0.0,0.0,1.12,0.0,1.0,1.0,False
llama,gemma,10,10,L10_C,G10_A,9,90,0,99,0.0,0.0,0.0,0.0,2.9454545454545453,0.0,1.0,1.0,False
llama,gemma,10,10,L10_C,G10_B,9,40,0,49,0.0,0.0,0.0,0.0,1.309090909090909,0.0,1.0,1.0,False
llama,gemma,10,10,L10_C,G10_C,9,2,0,11,0.0,0.0,0.0,0.0,0.06545454545454546,0.0,1.0,1.0,False
llama,gemma,10,10,L10_C,G10_D,9,1,0,10,0.0,0.0,0.0,0.0,0.03272727272727273,0.0,1.0,1.0,False
llama,gemma,10,10,L10_C,G10_E,9,52,0,61,0.0,0.0,0.0,0.0,1.701818181818182,0.0,1.0,1.0,False
llama,gemma,10,10,L10_C,G10_F,9,13,0,22,0.0,0.0,0.0,0.0,0.4254545454545455,0.0,1.0,1.0,False
llama,gemma,10,10,L10_C,G10_G,9,22,9,22,0.4090909090909091,1.0,1.0,0.4090909090909091,0.72,12.5,2.2905515903714856e-11,3.817585983952476e-10,True
llama,gemma,10,10,L10_C,G10_H,9,26,0,35,0.0,0.0,0.0,0.0,0.850909090909091,0.0,1.0,1.0,False
llama,gemma,10,10,L10_C,G10_I,9,7,0,16,0.0,0.0,0.0,0.0,0.2290909090909091,0.0,1.0,1.0,False
llama,gemma,10,10,L10_C,G10_J,9,22,0,31,0.0,0.0,0.0,0.0,0.72,0.0,1.0,1.0,False
llama,gemma,10,10,L10_D,G10_A,2,90,0,92,0.0,0.0,0.0,0.0,0.6545454545454545,0.0,1.0,1.0,False
llama,gemma,10,10,L10_D,G10_B,2,40,0,42,0.0,0.0,0.0,0.0,0.2909090909090909,0.0,1.0,1.0,False
llama,gemma,10,10,L10_D,G10_C,2,2,2,2,1.0,1.0,1.0,1.0,0.014545454545454545,137.5,2.6542800265428002e-05,0.00026542800265428,True
llama,gemma,10,10,L10_D,G10_D,2,1,0,3,0.0,0.0,0.0,0.0,0.007272727272727273,0.0,1.0,1.0,False
llama,gemma,10,10,L10_D,G10_E,2,52,0,54,0.0,0.0,0.0,0.0,0.3781818181818182,0.0,1.0,1.0,False
llama,gemma,10,10,L10_D,G10_F,2,13,0,15,0.0,0.0,0.0,0.0,0.09454545454545454,0.0,1.0,1.0,False
llama,gemma,10,10,L10_D,G10_G,2,22,0,24,0.0,0.0,0.0,0.0,0.16,0.0,1.0,1.0,False
llama,gemma,10,10,L10_D,G10_H,2,26,0,28,0.0,0.0,0.0,0.0,0.1890909090909091,0.0,1.0,1.0,False
llama,gemma,10,10,L10_D,G10_I,2,7,0,9,0.0,0.0,0.0,0.0,0.05090909090909091,0.0,1.0,1.0,False
llama,gemma,10,10,L10_D,G10_J,2,22,0,24,0.0,0.0,0.0,0.0,0.16,0.0,1.0,1.0,False
llama,gemma,10,10,L10_E,G10_A,49,90,0,139,0.0,0.0,0.0,0.0,16.036363636363635,0.0,1.0,1.0,False
llama,gemma,10,10,L10_E,G10_B,49,40,20,69,0.2898550724637681,0.5,0.40816326530612246,0.5,7.127272727272727,2.806122448979592,2.924880132293147e-07,3.6561001653664333e-06,False
llama,gemma,10,10,L10_E,G10_C,49,2,0,51,0.0,0.0,0.0,0.0,0.3563636363636364,0.0,1.0,1.0,False
llama,gemma,10,10,L10_E,G10_D,49,1,0,50,0.0,0.0,0.0,0.0,0.1781818181818182,0.0,1.0,1.0,False
llama,gemma,10,10,L10_E,G10_E,49,52,17,84,0.20238095238095238,0.3469387755102041,0.3469387755102041,0.3269230769230769,9.265454545454546,1.834772370486656,0.002796498406863326,0.025422712789666603,False
llama,gemma,10,10,L10_E,G10_F,49,13,0,62,0.0,0.0,0.0,0.0,2.3163636363636364,0.0,1.0,1.0,False
llama,gemma,10,10,L10_E,G10_G,49,22,0,71,0.0,0.0,0.0,0.0,3.92,0.0,1.0,1.0,False
llama,gemma,10,10,L10_E,G10_H,49,26,3,72,0.041666666666666664,0.11538461538461539,0.061224489795918366,0.11538461538461539,4.632727272727273,0.6475667189952904,0.8791239093565024,1.0,False
llama,gemma,10,10,L10_E,G10_I,49,7,0,56,0.0,0.0,0.0,0.0,1.2472727272727273,0.0,1.0,1.0,False
llama,gemma,10,10,L10_E,G10_J,49,22,9,62,0.14516129032258066,0.4090909090909091,0.1836734693877551,0.4090909090909091,3.92,2.295918367346939,0.006969114127998566,0.05360857021537358,False
llama,gemma,10,10,L10_F,G10_A,24,90,0,114,0.0,0.0,0.0,0.0,7.8545454545454545,0.0,1.0,1.0,False
llama,gemma,10,10,L10_F,G10_B,24,40,20,44,0.45454545454545453,0.8333333333333334,0.8333333333333334,0.5,3.4909090909090907,5.729166666666667,8.650350999004862e-16,2.883450333001621e-14,True
llama,gemma,10,10,L10_F,G10_C,24,2,0,26,0.0,0.0,0.0,0.0,0.17454545454545456,0.0,1.0,1.0,False
llama,gemma,10,10,L10_F,G10_D,24,1,0,25,0.0,0.0,0.0,0.0,0.08727272727272728,0.0,1.0,1.0,False
llama,gemma,10,10,L10_F,G10_E,24,52,0,76,0.0,0.0,0.0,0.0,4.538181818181818,0.0,1.0,1.0,False
llama,gemma,10,10,L10_F,G10_F,24,13,0,37,0.0,0.0,0.0,0.0,1.1345454545454545,0.0,1.0,1.0,False
llama,gemma,10,10,L10_F,G10_G,24,22,4,42,0.09523809523809523,0.18181818181818182,0.16666666666666666,0.18181818181818182,1.92,2.0833333333333335,0.11141323980341936,0.7427549320227957,False
llama,gemma,10,10,L10_F,G10_H,24,26,0,50,0.0,0.0,0.0,0.0,2.269090909090909,0.0,1.0,1.0,False
llama,gemma,10,10,L10_F,G10_I,24,7,0,31,0.0,0.0,0.0,0.0,0.610909090909091,0.0,1.0,1.0,False
llama,gemma,10,10,L10_F,G10_J,24,22,0,46,0.0,0.0,0.0,0.0,1.92,0.0,1.0,1.0,False
llama,gemma,10,10,L10_G,G10_A,1,90,0,91,0.0,0.0,0.0,0.0,0.32727272727272727,0.0,1.0,1.0,False
llama,gemma,10,10,L10_G,G10_B,1,40,0,41,0.0,0.0,0.0,0.0,0.14545454545454545,0.0,1.0,1.0,False
llama,gemma,10,10,L10_G,G10_C,1,2,0,3,0.0,0.0,0.0,0.0,0.007272727272727273,0.0,1.0,1.0,False
llama,gemma,10,10,L10_G,G10_D,1,1,1,1,1.0,1.0,1.0,1.0,0.0036363636363636364,275.0,0.0036363636363636364,0.030303030303030304,False
llama,gemma,10,10,L10_G,G10_E,1,52,0,53,0.0,0.0,0.0,0.0,0.1890909090909091,0.0,1.0,1.0,False
llama,gemma,10,10,L10_G,G10_F,1,13,0,14,0.0,0.0,0.0,0.0,0.04727272727272727,0.0,1.0,1.0,False
llama,gemma,10,10,L10_G,G10_G,1,22,0,23,0.0,0.0,0.0,0.0,0.08,0.0,1.0,1.0,False
llama,gemma,10,10,L10_G,G10_H,1,26,0,27,0.0,0.0,0.0,0.0,0.09454545454545454,0.0,1.0,1.0,False
llama,gemma,10,10,L10_G,G10_I,1,7,0,8,0.0,0.0,0.0,0.0,0.025454545454545455,0.0,1.0,1.0,False
llama,gemma,10,10,L10_G,G10_J,1,22,0,23,0.0,0.0,0.0,0.0,0.08,0.0,1.0,1.0,False
llama,gemma,10,10,L10_H,G10_A,29,90,1,118,0.00847457627118644,0.034482758620689655,0.034482758620689655,0.011111111111111112,9.49090909090909,0.1053639846743295,0.9999953689243573,1.0,False
llama,gemma,10,10,L10_H,G10_B,29,40,0,69,0.0,0.0,0.0,0.0,4.218181818181818,0.0,1.0,1.0,False
llama,gemma,10,10,L10_H,G10_C,29,2,0,31,0.0,0.0,0.0,0.0,0.2109090909090909,0.0,1.0,1.0,False
llama,gemma,10,10,L10_H,G10_D,29,1,0,30,0.0,0.0,0.0,0.0,0.10545454545454545,0.0,1.0,1.0,False
llama,gemma,10,10,L10_H,G10_E,29,52,4,77,0.05194805194805195,0.13793103448275862,0.13793103448275862,0.07692307692307693,5.483636363636363,0.7294429708222812,0.8402436680578809,1.0,False
llama,gemma,10,10,L10_H,G10_F,29,13,1,41,0.024390243902439025,0.07692307692307693,0.034482758620689655,0.07692307692307693,1.3709090909090909,0.7294429708222812,0.7731041856892769,1.0,False
llama,gemma,10,10,L10_H,G10_G,29,22,0,51,0.0,0.0,0.0,0.0,2.32,0.0,1.0,1.0,False
llama,gemma,10,10,L10_H,G10_H,29,26,22,33,0.6666666666666666,0.8461538461538461,0.7586206896551724,0.8461538461538461,2.7418181818181817,8.023872679045093,1.20579636068306e-22,6.0289818034153e-21,True
llama,gemma,10,10,L10_H,G10_I,29,7,1,35,0.02857142857142857,0.14285714285714285,0.034482758620689655,0.14285714285714285,0.7381818181818182,1.354679802955665,0.5458066210997773,1.0,False
llama,gemma,10,10,L10_H,G10_J,29,22,0,51,0.0,0.0,0.0,0.0,2.32,0.0,1.0,1.0,False
llama,gemma,10,10,L10_I,G10_A,115,90,89,116,0.7672413793103449,0.9888888888888889,0.7739130434782608,0.9888888888888889,37.63636363636363,2.3647342995169085,4.270045925323263e-47,4.2700459253232626e-45,True
llama,gemma,10,10,L10_I,G10_B,115,40,0,155,0.0,0.0,0.0,0.0,16.727272727272727,0.0,1.0,1.0,False
llama,gemma,10,10,L10_I,G10_C,115,2,0,117,0.0,0.0,0.0,0.0,0.8363636363636363,0.0,1.0,1.0,False
llama,gemma,10,10,L10_I,G10_D,115,1,0,116,0.0,0.0,0.0,0.0,0.41818181818181815,0.0,1.0,1.0,False
llama,gemma,10,10,L10_I,G10_E,115,52,25,142,0.176056338028169,0.4807692307692308,0.21739130434782608,0.4807692307692308,21.745454545454546,1.149665551839465,0.19457962859496358,1.0,False
llama,gemma,10,10,L10_I,G10_F,115,13,0,128,0.0,0.0,0.0,0.0,5.4363636363636365,0.0,1.0,1.0,False
llama,gemma,10,10,L10_I,G10_G,115,22,0,137,0.0,0.0,0.0,0.0,9.2,0.0,1.0,1.0,False
llama,gemma,10,10,L10_I,G10_H,115,26,1,140,0.007142857142857143,0.038461538461538464,0.008695652173913044,0.038461538461538464,10.872727272727273,0.09197324414715718,0.9999996971611141,1.0,False
llama,gemma,10,10,L10_I,G10_I,115,7,0,122,0.0,0.0,0.0,0.0,2.9272727272727272,0.0,1.0,1.0,False
llama,gemma,10,10,L10_I,G10_J,115,22,0,137,0.0,0.0,0.0,0.0,9.2,0.0,1.0,1.0,False
llama,gemma,10,10,L10_J,G10_A,6,90,0,96,0.0,0.0,0.0,0.0,1.9636363636363636,0.0,1.0,1.0,False
llama,gemma,10,10,L10_J,G10_B,6,40,0,46,0.0,0.0,0.0,0.0,0.8727272727272727,0.0,1.0,1.0,False
llama,gemma,10,10,L10_J,G10_C,6,2,0,8,0.0,0.0,0.0,0.0,0.04363636363636364,0.0,1.0,1.0,False
llama,gemma,10,10,L10_J,G10_D,6,1,0,7,0.0,0.0,0.0,0.0,0.02181818181818182,0.0,1.0,1.0,False
llama,gemma,10,10,L10_J,G10_E,6,52,0,58,0.0,0.0,0.0,0.0,1.1345454545454545,0.0,1.0,1.0,False
llama,gemma,10,10,L10_J,G10_F,6,13,0,19,0.0,0.0,0.0,0.0,0.28363636363636363,0.0,1.0,1.0,False
llama,gemma,10,10,L10_J,G10_G,6,22,0,28,0.0,0.0,0.0,0.0,0.48,0.0,1.0,1.0,False
llama,gemma,10,10,L10_J,G10_H,6,26,0,32,0.0,0.0,0.0,0.0,0.5672727272727273,0.0,1.0,1.0,False
llama,gemma,10,10,L10_J,G10_I,6,7,6,7,0.8571428571428571,1.0,1.0,0.8571428571428571,0.15272727272727274,39.285714285714285,1.2310697890718138e-11,2.462139578143628e-10,True
llama,gemma,10,10,L10_J,G10_J,6,22,0,28,0.0,0.0,0.0,0.0,0.48,0.0,1.0,1.0,False
qwen,gemma,4,4,Q04_A,G04_A,33,68,0,101,0.0,0.0,0.0,0.0,8.16,0.0,1.0,1.0,False
qwen,gemma,4,4,Q04_A,G04_B,33,4,1,36,0.027777777777777776,0.25,0.030303030303030304,0.25,0.48,2.0833333333333335,0.40210249175470303,1.0,False
qwen,gemma,4,4,Q04_A,G04_C,33,67,30,70,0.42857142857142855,0.9090909090909091,0.9090909090909091,0.44776119402985076,8.04,3.73134328358209,3.064483850281239e-18,1.6343913868166608e-17,True
qwen,gemma,4,4,Q04_A,G04_D,33,136,2,167,0.011976047904191617,0.06060606060606061,0.06060606060606061,0.014705882352941176,16.32,0.12254901960784313,0.9999999991539468,1.0,False
qwen,gemma,4,4,Q04_B,G04_A,127,68,5,190,0.02631578947368421,0.07352941176470588,0.03937007874015748,0.07352941176470588,31.403636363636362,0.15921723019916628,0.9999999999999998,1.0,False
qwen,gemma,4,4,Q04_B,G04_B,127,4,0,131,0.0,0.0,0.0,0.0,1.8472727272727272,0.0,1.0,1.0,False
qwen,gemma,4,4,Q04_B,G04_C,127,67,0,194,0.0,0.0,0.0,0.0,30.94181818181818,0.0,1.0,1.0,False
qwen,gemma,4,4,Q04_B,G04_D,127,136,122,141,0.8652482269503546,0.9606299212598425,0.9606299212598425,0.8970588235294118,62.807272727272725,1.9424502084298287,1.308363505071546e-54,2.0933816081144736e-53,True
qwen,gemma,4,4,Q04_C,G04_A,50,68,2,116,0.017241379310344827,0.04,0.04,0.029411764705882353,12.363636363636363,0.16176470588235295,0.9999972255651338,1.0,False
qwen,gemma,4,4,Q04_C,G04_B,50,4,2,52,0.038461538461538464,0.5,0.04,0.5,0.7272727272727273,2.75,0.15231784102544085,0.48741709128141075,False
qwen,gemma,4,4,Q04_C,G04_C,50,67,36,81,0.4444444444444444,0.72,0.72,0.5373134328358209,12.181818181818182,2.955223880597015,1.0003765848379632e-15,4.001506339351853e-15,True
qwen,gemma,4,4,Q04_C,G04_D,50,136,10,176,0.056818181818181816,0.2,0.2,0.07352941176470588,24.727272727272727,0.40441176470588236,0.9999995395186015,1.0,False
qwen,gemma,4,4,Q04_D,G04_A,65,68,61,72,0.8472222222222222,0.9384615384615385,0.9384615384615385,0.8970588235294118,16.072727272727274,3.7952488687782804,6.237512829017829e-48,4.990010263214263e-47,True
qwen,gemma,4,4,Q04_D,G04_B,65,4,1,68,0.014705882352941176,0.25,0.015384615384615385,0.25,0.9454545454545454,1.0576923076923077,0.6622584800343496,1.0,False
qwen,gemma,4,4,Q04_D,G04_C,65,67,1,131,0.007633587786259542,0.015384615384615385,0.015384615384615385,0.014925373134328358,15.836363636363636,0.06314580941446614,0.9999999993446852,1.0,False
qwen,gemma,4,4,Q04_D,G04_D,65,136,2,199,0.010050251256281407,0.03076923076923077,0.03076923076923077,0.014705882352941176,32.14545454545455,0.06221719457013574,1.0,1.0,False
qwen,gemma,4,5,Q04_A,G05_A,33,4,1,36,0.027777777777777776,0.25,0.030303030303030304,0.25,0.48,2.0833333333333335,0.40210249175470303,1.0,False
qwen,gemma,4,5,Q04_A,G05_B,33,69,15,87,0.1724137931034483,0.45454545454545453,0.45454545454545453,0.21739130434782608,8.28,1.8115942028985508,0.005395120090296009,0.021580480361184037,False
qwen,gemma,4,5,Q04_A,G05_C,33,53,1,85,0.011764705882352941,0.030303030303030304,0.030303030303030304,0.018867924528301886,6.36,0.15723270440251572,0.9994834843246495,1.0,False
qwen,gemma,4,5,Q04_A,G05_D,33,40,16,57,0.2807017543859649,0.48484848484848486,0.48484848484848486,0.4,4.8,3.3333333333333335,4.538616560653204e-07,2.269308280326602e-06,False
qwen,gemma,4,5,Q04_A,G05_E,33,109,0,142,0.0,0.0,0.0,0.0,13.08,0.0,1.0,1.0,False
qwen,gemma,4,5,Q04_B,G05_A,127,4,0,131,0.0,0.0,0.0,0.0,1.8472727272727272,0.0,1.0,1.0,False
qwen,gemma,4,5,Q04_B,G05_B,127,69,23,173,0.1329479768786127,0.3333333333333333,0.18110236220472442,0.3333333333333333,31.865454545454547,0.7217847769028871,0.9957932195067932,1.0,False
