model_a,model_b,K_a,K_b,profile_a,profile_b,size_a,size_b,intersection_count,union_count,jaccard,overlap_coefficient,p_b_given_a,p_a_given_b,expected_overlap,enrichment_ratio,hypergeom_p,hypergeom_q,strong_edge,valid_neighborhood_cells,supported_neighborhood_cells,persistence_score,persistence_tier,neighborhood_trace
qwen,gemma,8,6,Q08_E,G06_F,77,112,74,115,0.6434782608695652,0.961038961038961,0.961038961038961,0.6607142857142857,31.36,2.3596938775510203,2.3248547503171164e-34,5.57965140076108e-33,True,9,9,1.0,high,"7,5,Q07_B,G05_E,1;7,6,Q07_B,G06_F,1;7,7,Q07_B,G07_A,1;8,5,Q08_E,G05_E,1;8,6,Q08_E,G06_F,1;8,7,Q08_E,G07_A,1;9,5,Q09_B,G05_E,1;9,6,Q09_B,G06_F,1;9,7,Q09_B,G07_A,1"
qwen,gemma,8,6,Q08_F,G06_D,3,29,3,29,0.10344827586206896,1.0,1.0,0.10344827586206896,0.31636363636363635,9.482758620689655,0.0010657955183502631,0.006394773110101578,True,9,6,0.6666666666666666,moderate,"7,5,Q07_A,G05_D,1;7,6,Q07_A,G06_D,0;7,7,Q07_A,G07_E,0;8,5,Q08_F,G05_D,0;8,6,Q08_F,G06_D,1;8,7,Q08_F,G07_E,1;9,5,Q09_C,G05_D,1;9,6,Q09_C,G06_D,1;9,7,Q09_C,G07_E,1"
qwen,gemma,8,6,Q08_G,G06_B,28,59,24,63,0.38095238095238093,0.8571428571428571,0.8571428571428571,0.4067796610169492,6.007272727272727,3.995157384987894,1.2381590438544161e-14,1.1886326821002396e-13,True,9,9,1.0,high,"7,5,Q07_E,G05_B,1;7,6,Q07_E,G06_B,1;7,7,Q07_E,G07_C,1;8,5,Q08_G,G05_B,1;8,6,Q08_G,G06_B,1;8,7,Q08_G,G07_C,1;9,5,Q09_D,G05_B,1;9,6,Q09_D,G06_B,1;9,7,Q09_D,G07_C,1"
qwen,gemma,8,6,Q08_H,G06_F,50,112,35,127,0.2755905511811024,0.7,0.7,0.3125,20.363636363636363,1.71875,3.784761400878133e-06,3.027809120702506e-05,True,9,2,0.2222222222222222,isolated,"7,5,Q07_E,G05_E,0;7,6,Q07_E,G06_F,0;7,7,Q07_E,G07_A,0;8,5,Q08_H,G05_E,1;8,6,Q08_H,G06_F,1;8,7,Q08_H,G07_A,0;9,5,Q09_G,G05_E,0;9,6,Q09_G,G06_F,0;9,7,Q09_G,G07_A,0"
qwen,gemma,8,7,Q08_A,G07_D,31,26,19,38,0.5,0.7307692307692307,0.6129032258064516,0.7307692307692307,2.930909090909091,6.4826302729528535,6.946093933731318e-16,1.2966042009631794e-14,True,9,9,1.0,high,"7,6,Q07_C,G06_C,1;7,7,Q07_C,G07_D,1;7,8,Q07_C,G08_E,1;8,6,Q08_A,G06_C,1;8,7,Q08_A,G07_D,1;8,8,Q08_A,G08_E,1;9,6,Q09_A,G06_C,1;9,7,Q09_A,G07_D,1;9,8,Q09_A,G08_E,1"
qwen,gemma,8,7,Q08_B,G07_G,48,49,42,55,0.7636363636363637,0.875,0.875,0.8571428571428571,8.552727272727273,4.910714285714286,1.1856892977974673e-35,3.3199300338329085e-34,True,9,9,1.0,high,"7,6,Q07_D,G06_E,1;7,7,Q07_D,G07_G,1;7,8,Q07_D,G08_G,1;8,6,Q08_B,G06_E,1;8,7,Q08_B,G07_G,1;8,8,Q08_B,G08_G,1;9,6,Q09_H,G06_E,1;9,7,Q09_H,G07_G,1;9,8,Q09_H,G08_G,1"
qwen,gemma,8,7,Q08_C,G07_E,36,23,14,45,0.3111111111111111,0.6086956521739131,0.3888888888888889,0.6086956521739131,3.0109090909090908,4.649758454106281,1.267547503062701e-08,1.4196532034302252e-07,True,9,6,0.6666666666666666,moderate,"7,6,Q07_F,G06_D,1;7,7,Q07_F,G07_E,1;7,8,Q07_F,G08_A,0;8,6,Q08_C,G06_D,1;8,7,Q08_C,G07_E,1;8,8,Q08_C,G08_A,0;9,6,Q09_I,G06_D,1;9,7,Q09_I,G07_E,1;9,8,Q09_I,G08_A,0"
qwen,gemma,8,7,Q08_D,G07_B,2,4,2,4,0.5,1.0,1.0,0.5,0.02909090909090909,68.75,0.000159256801592568,0.0011621967050813571,True,9,9,1.0,high,"7,6,Q07_G,G06_A,1;7,7,Q07_G,G07_B,1;7,8,Q07_G,G08_B,1;8,6,Q08_D,G06_A,1;8,7,Q08_D,G07_B,1;8,8,Q08_D,G08_B,1;9,6,Q09_E,G06_A,1;9,7,Q09_E,G07_B,1;9,8,Q09_E,G08_B,1"
qwen,gemma,8,7,Q08_E,G07_A,77,98,71,104,0.6826923076923077,0.922077922077922,0.922077922077922,0.7244897959183674,27.44,2.587463556851312,1.1515041990587329e-35,3.3199300338329085e-34,True,9,9,1.0,high,"7,6,Q07_B,G06_F,1;7,7,Q07_B,G07_A,1;7,8,Q07_B,G08_D,1;8,6,Q08_E,G06_F,1;8,7,Q08_E,G07_A,1;8,8,Q08_E,G08_D,1;9,6,Q09_B,G06_F,1;9,7,Q09_B,G07_A,1;9,8,Q09_B,G08_D,1"
qwen,gemma,8,7,Q08_F,G07_E,3,23,3,23,0.13043478260869565,1.0,1.0,0.13043478260869565,0.2509090909090909,11.956521739130434,0.0005165637282425604,0.0032141743090648204,True,9,6,0.6666666666666666,moderate,"7,6,Q07_A,G06_D,0;7,7,Q07_A,G07_E,0;7,8,Q07_A,G08_A,0;8,6,Q08_F,G06_D,1;8,7,Q08_F,G07_E,1;8,8,Q08_F,G08_A,1;9,6,Q09_C,G06_D,1;9,7,Q09_C,G07_E,1;9,8,Q09_C,G08_A,1"
qwen,gemma,8,7,Q08_G,G07_C,28,54,21,61,0.3442622950819672,0.75,0.75,0.3888888888888889,5.498181818181818,3.8194444444444446,1.6039028632925296e-11,2.2454640086095414e-10,True,9,7,0.7777777777777778,high,"7,6,Q07_E,G06_B,1;7,7,Q07_E,G07_C,1;7,8,Q07_E,G08_H,1;8,6,Q08_G,G06_B,1;8,7,Q08_G,G07_C,1;8,8,Q08_G,G08_H,0;9,6,Q09_D,G06_B,1;9,7,Q09_D,G07_C,1;9,8,Q09_D,G08_H,0"
qwen,gemma,8,8,Q08_A,G08_E,31,17,14,34,0.4117647058823529,0.8235294117647058,0.45161290322580644,0.8235294117647058,1.9163636363636363,7.30550284629981,1.2880544717733862e-12,2.060887154837418e-11,True,9,8,0.8888888888888888,high,"7,7,Q07_C,G07_D,1;7,8,Q07_C,G08_E,1;7,9,Q07_C,G09_B,0;8,7,Q08_A,G07_D,1;8,8,Q08_A,G08_E,1;8,9,Q08_A,G09_B,1;9,7,Q09_A,G07_D,1;9,8,Q09_A,G08_E,1;9,9,Q09_A,G09_B,1"
qwen,gemma,8,8,Q08_A,G08_F,31,23,13,41,0.3170731707317073,0.5652173913043478,0.41935483870967744,0.5652173913043478,2.5927272727272728,5.014025245441795,1.951097465166038e-08,2.0811706295104406e-07,True,9,6,0.6666666666666666,moderate,"7,7,Q07_C,G07_F,0;7,8,Q07_C,G08_F,1;7,9,Q07_C,G09_H,1;8,7,Q08_A,G07_F,0;8,8,Q08_A,G08_F,1;8,9,Q08_A,G09_H,1;9,7,Q09_A,G07_F,0;9,8,Q09_A,G08_F,1;9,9,Q09_A,G09_H,1"
qwen,gemma,8,8,Q08_B,G08_C,48,32,23,57,0.40350877192982454,0.71875,0.4791666666666667,0.71875,5.585454545454546,4.117838541666666,1.8235367735533136e-13,4.8583066930779214e-12,True,9,9,1.0,high,"7,7,Q07_D,G07_G,1;7,8,Q07_D,G08_C,1;7,9,Q07_D,G09_C,1;8,7,Q08_B,G07_G,1;8,8,Q08_B,G08_C,1;8,9,Q08_B,G09_C,1;9,7,Q09_H,G07_G,1;9,8,Q09_H,G08_C,1;9,9,Q09_H,G09_C,1"
qwen,gemma,8,8,Q08_B,G08_G,48,35,24,59,0.4067796610169492,0.6857142857142857,0.5,0.6857142857142857,6.109090909090909,3.9285714285714284,2.2773312623802757e-13,4.8583066930779214e-12,True,9,9,1.0,high,"7,7,Q07_D,G07_G,1;7,8,Q07_D,G08_G,1;7,9,Q07_D,G09_G,1;8,7,Q08_B,G07_G,1;8,8,Q08_B,G08_G,1;8,9,Q08_B,G09_G,1;9,7,Q09_H,G07_G,1;9,8,Q09_H,G08_G,1;9,9,Q09_H,G09_G,1"
qwen,gemma,8,8,Q08_C,G08_H,36,45,22,59,0.3728813559322034,0.6111111111111112,0.6111111111111112,0.4888888888888889,5.890909090909091,3.734567901234568,2.4377678881483654e-11,3.120342896829908e-10,True,9,2,0.2222222222222222,isolated,"7,7,Q07_F,G07_C,0;7,8,Q07_F,G08_H,1;7,9,Q07_F,G09_F,0;8,7,Q08_C,G07_C,0;8,8,Q08_C,G08_H,1;8,9,Q08_C,G09_F,0;9,7,Q09_I,G07_C,0;9,8,Q09_I,G08_H,0;9,9,Q09_I,G09_F,0"
qwen,gemma,8,8,Q08_D,G08_B,2,4,2,4,0.5,1.0,1.0,0.5,0.02909090909090909,68.75,0.000159256801592568,0.001132492811324928,True,9,9,1.0,high,"7,7,Q07_G,G07_B,1;7,8,Q07_G,G08_B,1;7,9,Q07_G,G09_A,1;8,7,Q08_D,G07_B,1;8,8,Q08_D,G08_B,1;8,9,Q08_D,G09_A,1;9,7,Q09_E,G07_B,1;9,8,Q09_E,G08_B,1;9,9,Q09_E,G09_A,1"
qwen,gemma,8,8,Q08_E,G08_D,77,109,76,110,0.6909090909090909,0.987012987012987,0.987012987012987,0.6972477064220184,30.52,2.490170380078637,4.179913417234141e-40,2.6751445870298505e-38,True,9,9,1.0,high,"7,7,Q07_B,G07_A,1;7,8,Q07_B,G08_D,1;7,9,Q07_B,G09_E,1;8,7,Q08_E,G07_A,1;8,8,Q08_E,G08_D,1;8,9,Q08_E,G09_E,1;9,7,Q09_B,G07_A,1;9,8,Q09_B,G08_D,1;9,9,Q09_B,G09_E,1"
qwen,gemma,8,8,Q08_F,G08_A,3,10,3,10,0.3,1.0,1.0,0.3,0.10909090909090909,27.5,3.500149485550947e-05,0.00028001195884407574,True,9,5,0.5555555555555556,moderate,"7,7,Q07_A,G07_E,0;7,8,Q07_A,G08_A,0;7,9,Q07_A,G09_I,0;8,7,Q08_F,G07_E,1;8,8,Q08_F,G08_A,1;8,9,Q08_F,G09_I,1;9,7,Q09_C,G07_E,1;9,8,Q09_C,G08_A,1;9,9,Q09_C,G09_I,0"
qwen,gemma,8,8,Q08_H,G08_D,50,109,33,126,0.2619047619047619,0.66,0.66,0.30275229357798167,19.818181818181817,1.6651376146788992,2.9445256784393404e-05,0.000269213776314454,True,9,1,0.1111111111111111,isolated,"7,7,Q07_E,G07_A,0;7,8,Q07_E,G08_D,0;7,9,Q07_E,G09_E,0;8,7,Q08_H,G07_A,0;8,8,Q08_H,G08_D,1;8,9,Q08_H,G09_E,0;9,7,Q09_G,G07_A,0;9,8,Q09_G,G08_D,0;9,9,Q09_G,G09_E,0"
qwen,gemma,8,9,Q08_A,G09_B,31,16,13,34,0.38235294117647056,0.8125,0.41935483870967744,0.8125,1.8036363636363637,7.20766129032258,1.5291954095819096e-11,2.752551737247437e-10,True,9,8,0.8888888888888888,high,"7,8,Q07_C,G08_E,1;7,9,Q07_C,G09_B,0;7,10,Q07_C,G10_J,1;8,8,Q08_A,G08_E,1;8,9,Q08_A,G09_B,1;8,10,Q08_A,G10_J,1;9,8,Q09_A,G08_E,1;9,9,Q09_A,G09_B,1;9,10,Q09_A,G10_J,1"
qwen,gemma,8,9,Q08_A,G09_H,31,19,13,37,0.35135135135135137,0.6842105263157895,0.41935483870967744,0.6842105263157895,2.1418181818181816,6.0696095076400685,6.063471868594596e-10,8.731399490776219e-09,True,9,6,0.6666666666666666,moderate,"7,8,Q07_C,G08_F,1;7,9,Q07_C,G09_H,1;7,10,Q07_C,G10_F,0;8,8,Q08_A,G08_F,1;8,9,Q08_A,G09_H,1;8,10,Q08_A,G10_F,0;9,8,Q09_A,G08_F,1;9,9,Q09_A,G09_H,1;9,10,Q09_A,G10_F,0"
qwen,gemma,8,9,Q08_B,G09_C,48,41,31,58,0.5344827586206896,0.7560975609756098,0.6458333333333334,0.7560975609756098,7.156363636363636,4.331808943089431,2.6739085777520913e-20,9.626070879907528e-19,True,9,9,1.0,high,"7,8,Q07_D,G08_C,1;7,9,Q07_D,G09_C,1;7,10,Q07_D,G10_B,1;8,8,Q08_B,G08_C,1;8,9,Q08_B,G09_C,1;8,10,Q08_B,G10_B,1;9,8,Q09_H,G08_C,1;9,9,Q09_H,G09_C,1;9,10,Q09_H,G10_B,1"
qwen,gemma,8,9,Q08_B,G09_G,48,22,15,55,0.2727272727272727,0.6818181818181818,0.3125,0.6818181818181818,3.84,3.90625,3.775281044174336e-08,4.530337253009203e-07,True,9,9,1.0,high,"7,8,Q07_D,G08_G,1;7,9,Q07_D,G09_G,1;7,10,Q07_D,G10_G,1;8,8,Q08_B,G08_G,1;8,9,Q08_B,G09_G,1;8,10,Q08_B,G10_G,1;9,8,Q09_H,G08_G,1;9,9,Q09_H,G09_G,1;9,10,Q09_H,G10_G,1"
qwen,gemma,8,9,Q08_C,G09_I,36,19,15,40,0.375,0.7894736842105263,0.4166666666666667,0.7894736842105263,2.4872727272727273,6.030701754385965,7.79662026024133e-12,1.8711888624579195e-10,True,9,6,0.6666666666666666,moderate,"7,8,Q07_F,G08_A,0;7,9,Q07_F,G09_I,1;7,10,Q07_F,G10_H,1;8,8,Q08_C,G08_A,0;8,9,Q08_C,G09_I,1;8,10,Q08_C,G10_H,1;9,8,Q09_I,G08_A,0;9,9,Q09_I,G09_I,1;9,10,Q09_I,G10_H,1"
qwen,gemma,8,9,Q08_D,G09_A,2,3,2,3,0.6666666666666666,1.0,1.0,0.6666666666666666,0.02181818181818182,91.66666666666666,7.9628400796284e-05,0.0008190349796189211,True,9,9,1.0,high,"7,8,Q07_G,G08_B,1;7,9,Q07_G,G09_A,1;7,10,Q07_G,G10_C,1;8,8,Q08_D,G08_B,1;8,9,Q08_D,G09_A,1;8,10,Q08_D,G10_C,1;9,8,Q09_E,G08_B,1;9,9,Q09_E,G09_A,1;9,10,Q09_E,G10_C,1"
qwen,gemma,8,9,Q08_E,G09_E,77,106,75,108,0.6944444444444444,0.974025974025974,0.974025974025974,0.7075471698113207,29.68,2.526954177897574,2.2827454784650673e-39,1.6435767444948483e-37,True,9,9,1.0,high,"7,8,Q07_B,G08_D,1;7,9,Q07_B,G09_E,1;7,10,Q07_B,G10_A,1;8,8,Q08_E,G08_D,1;8,9,Q08_E,G09_E,1;8,10,Q08_E,G10_A,1;9,8,Q09_B,G08_D,1;9,9,Q09_B,G09_E,1;9,10,Q09_B,G10_A,1"
qwen,gemma,8,9,Q08_F,G09_I,3,19,3,19,0.15789473684210525,1.0,1.0,0.15789473684210525,0.20727272727272728,14.473684210526315,0.00028263707095823877,0.0020349869108993194,True,9,3,0.3333333333333333,isolated,"7,8,Q07_A,G08_A,0;7,9,Q07_A,G09_I,0;7,10,Q07_A,G10_H,0;8,8,Q08_F,G08_A,1;8,9,Q08_F,G09_I,1;8,10,Q08_F,G10_H,0;9,8,Q09_C,G08_A,1;9,9,Q09_C,G09_I,0;9,10,Q09_C,G10_H,0"
qwen,gemma,8,10,Q08_A,G10_J,31,22,20,33,0.6060606060606061,0.9090909090909091,0.6451612903225806,0.9090909090909091,2.48,8.064516129032258,1.451212192337404e-20,3.8698991795664105e-19,True,6,5,0.8333333333333334,high,"7,9,Q07_C,G09_B,0;7,10,Q07_C,G10_J,1;8,9,Q08_A,G09_B,1;8,10,Q08_A,G10_J,1;9,9,Q09_A,G09_B,1;9,10,Q09_A,G10_J,1"
qwen,gemma,8,10,Q08_B,G10_B,48,40,28,60,0.4666666666666667,0.7,0.5833333333333334,0.7,6.9818181818181815,4.010416666666667,2.1766381018457679e-16,4.353276203691536e-15,True,6,6,1.0,high,"7,9,Q07_D,G09_C,1;7,10,Q07_D,G10_B,1;8,9,Q08_B,G09_C,1;8,10,Q08_B,G10_B,1;9,9,Q09_H,G09_C,1;9,10,Q09_H,G10_B,1"
qwen,gemma,8,10,Q08_B,G10_G,48,22,19,51,0.37254901960784315,0.8636363636363636,0.3958333333333333,0.8636363636363636,3.84,4.947916666666667,1.3031861346158012e-13,2.085097815385282e-12,True,6,6,1.0,high,"7,9,Q07_D,G09_G,1;7,10,Q07_D,G10_G,1;8,9,Q08_B,G09_G,1;8,10,Q08_B,G10_G,1;9,9,Q09_H,G09_G,1;9,10,Q09_H,G10_G,1"
qwen,gemma,8,10,Q08_C,G10_H,36,26,23,39,0.5897435897435898,0.8846153846153846,0.6388888888888888,0.8846153846153846,3.403636363636364,6.757478632478632,2.6988649414626338e-21,1.0795459765850536e-19,True,6,6,1.0,high,"7,9,Q07_F,G09_I,1;7,10,Q07_F,G10_H,1;8,9,Q08_C,G09_I,1;8,10,Q08_C,G10_H,1;9,9,Q09_I,G09_I,1;9,10,Q09_I,G10_H,1"
qwen,gemma,8,10,Q08_D,G10_C,2,2,2,2,1.0,1.0,1.0,1.0,0.014545454545454545,137.5,2.6542800265428002e-05,0.00023593600235936,True,6,6,1.0,high,"7,9,Q07_G,G09_A,1;7,10,Q07_G,G10_C,1;8,9,Q08_D,G09_A,1;8,10,Q08_D,G10_C,1;9,9,Q09_E,G09_A,1;9,10,Q09_E,G10_C,1"
qwen,gemma,8,10,Q08_E,G10_A,77,90,67,100,0.67,0.8701298701298701,0.8701298701298701,0.7444444444444445,25.2,2.6587301587301586,4.6225163341817665e-33,3.6980130673454133e-31,True,6,6,1.0,high,"7,9,Q07_B,G09_E,1;7,10,Q07_B,G10_A,1;8,9,Q08_E,G09_E,1;8,10,Q08_E,G10_A,1;9,9,Q09_B,G09_E,1;9,10,Q09_B,G10_A,1"
qwen,gemma,8,10,Q08_F,G10_I,3,7,3,7,0.42857142857142855,1.0,1.0,0.42857142857142855,0.07636363636363637,39.285714285714285,1.0208769332856926e-05,0.00010208769332856925,True,6,4,0.6666666666666666,moderate,"7,9,Q07_A,G09_I,0;7,10,Q07_A,G10_I,1;8,9,Q08_F,G09_I,1;8,10,Q08_F,G10_I,1;9,9,Q09_C,G09_I,0;9,10,Q09_C,G10_I,1"
qwen,gemma,9,4,Q09_A,G04_C,27,67,26,68,0.38235294117647056,0.9629629629629629,0.9629629629629629,0.3880597014925373,6.578181818181818,3.9524599226091763,3.1707143666158524e-17,3.804857239939023e-16,True,6,3,0.5,moderate,"8,4,Q08_A,G04_C,1;8,5,Q08_A,G05_D,0;9,4,Q09_A,G04_C,1;9,5,Q09_A,G05_D,0;10,4,Q10_D,G04_C,1;10,5,Q10_D,G05_D,0"
qwen,gemma,9,4,Q09_B,G04_D,88,136,88,136,0.6470588235294118,1.0,1.0,0.6470588235294118,43.52,2.0220588235294117,4.183879089382442e-37,1.506196472177679e-35,True,6,6,1.0,high,"8,4,Q08_E,G04_D,1;8,5,Q08_E,G05_E,1;9,4,Q09_B,G04_D,1;9,5,Q09_B,G05_E,1;10,4,Q10_H,G04_D,1;10,5,Q10_H,G05_E,1"
qwen,gemma,9,4,Q09_C,G04_C,7,67,6,68,0.08823529411764706,0.8571428571428571,0.8571428571428571,0.08955223880597014,1.7054545454545456,3.5181236673773983,0.0009897596525051363,0.004453918436273113,True,6,2,0.3333333333333333,isolated,"8,4,Q08_F,G04_C,0;8,5,Q08_F,G05_D,0;9,4,Q09_C,G04_C,1;9,5,Q09_C,G05_D,1;10,4,Q10_G,G04_C,0;10,5,Q10_G,G05_D,0"
qwen,gemma,9,4,Q09_D,G04_A,26,68,17,77,0.22077922077922077,0.6538461538461539,0.6538461538461539,0.25,6.429090909090909,2.644230769230769,4.275556688997275e-06,2.565334013398365e-05,True,6,1,0.16666666666666666,isolated,"8,4,Q08_G,G04_A,0;8,5,Q08_G,G05_C,0;9,4,Q09_D,G04_A,1;9,5,Q09_D,G05_C,0;10,4,Q10_E,G04_A,0;10,5,Q10_E,G05_C,0"
qwen,gemma,9,4,Q09_E,G04_B,2,4,2,4,0.5,1.0,1.0,0.5,0.02909090909090909,68.75,0.000159256801592568,0.0008190349796189211,True,6,6,1.0,high,"8,4,Q08_D,G04_B,1;8,5,Q08_D,G05_A,1;9,4,Q09_E,G04_B,1;9,5,Q09_E,G05_A,1;10,4,Q10_F,G04_B,1;10,5,Q10_F,G05_A,1"
qwen,gemma,9,4,Q09_G,G04_D,48,136,39,145,0.2689655172413793,0.8125,0.8125,0.2867647058823529,23.73818181818182,1.642922794117647,7.23991896572433e-07,5.212741655321518e-06,True,6,5,0.8333333333333334,high,"8,4,Q08_H,G04_D,1;8,5,Q08_H,G05_E,1;9,4,Q09_G,G04_D,1;9,5,Q09_G,G05_E,0;10,4,Q10_C,G04_D,1;10,5,Q10_C,G05_E,1"
qwen,gemma,9,4,Q09_H,G04_A,48,68,47,69,0.6811594202898551,0.9791666666666666,0.9791666666666666,0.6911764705882353,11.86909090909091,3.9598651960784315,3.091226452946292e-35,5.564207615303326e-34,True,6,6,1.0,high,"8,4,Q08_B,G04_A,1;8,5,Q08_B,G05_C,1;9,4,Q09_H,G04_A,1;9,5,Q09_H,G05_C,1;10,4,Q10_J,G04_A,1;10,5,Q10_J,G05_C,1"
qwen,gemma,9,4,Q09_I,G04_C,28,67,25,70,0.35714285714285715,0.8928571428571429,0.8928571428571429,0.373134328358209,6.821818181818182,3.6647121535181233,1.600886934272165e-14,1.4407982408449486e-13,True,6,6,1.0,high,"8,4,Q08_C,G04_C,1;8,5,Q08_C,G05_D,1;9,4,Q09_I,G04_C,1;9,5,Q09_I,G05_D,1;10,4,Q10_A,G04_C,1;10,5,Q10_A,G05_D,1"
qwen,gemma,9,5,Q09_B,G05_E,88,109,85,112,0.7589285714285714,0.9659090909090909,0.9659090909090909,0.7798165137614679,34.88,2.436926605504587,1.6366024382236837e-44,7.364710972006577e-43,True,9,9,1.0,high,"8,4,Q08_E,G04_D,1;8,5,Q08_E,G05_E,1;8,6,Q08_E,G06_F,1;9,4,Q09_B,G04_D,1;9,5,Q09_B,G05_E,1;9,6,Q09_B,G06_F,1;10,4,Q10_H,G04_D,1;10,5,Q10_H,G05_E,1;10,6,Q10_H,G06_F,1"
qwen,gemma,9,5,Q09_C,G05_D,7,40,6,41,0.14634146341463414,0.8571428571428571,0.8571428571428571,0.15,1.018181818181818,5.892857142857143,4.213383765302797e-05,0.0003160037823977098,True,9,5,0.5555555555555556,moderate,"8,4,Q08_F,G04_C,0;8,5,Q08_F,G05_D,0;8,6,Q08_F,G06_D,1;9,4,Q09_C,G04_C,1;9,5,Q09_C,G05_D,1;9,6,Q09_C,G06_D,1;10,4,Q10_G,G04_C,0;10,5,Q10_G,G05_D,0;10,6,Q10_G,G06_D,1"
qwen,gemma,9,5,Q09_D,G05_B,26,69,20,75,0.26666666666666666,0.7692307692307693,0.7692307692307693,0.2898550724637681,6.5236363636363635,3.0657748049052396,6.32031882106006e-09,7.110358673692567e-08,True,9,6,0.6666666666666666,moderate,"8,4,Q08_G,G04_C,0;8,5,Q08_G,G05_B,1;8,6,Q08_G,G06_B,1;9,4,Q09_D,G04_C,0;9,5,Q09_D,G05_B,1;9,6,Q09_D,G06_B,1;10,4,Q10_E,G04_C,0;10,5,Q10_E,G05_B,1;10,6,Q10_E,G06_B,1"
qwen,gemma,9,5,Q09_E,G05_A,2,4,2,4,0.5,1.0,1.0,0.5,0.02909090909090909,68.75,0.000159256801592568,0.000895819508958195,True,9,9,1.0,high,"8,4,Q08_D,G04_B,1;8,5,Q08_D,G05_A,1;8,6,Q08_D,G06_A,1;9,4,Q09_E,G04_B,1;9,5,Q09_E,G05_A,1;9,6,Q09_E,G06_A,1;10,4,Q10_F,G04_B,1;10,5,Q10_F,G05_A,1;10,6,Q10_F,G06_A,1"
qwen,gemma,9,5,Q09_H,G05_C,48,53,45,56,0.8035714285714286,0.9375,0.9375,0.8490566037735849,9.25090909090909,4.864386792452831,1.2689244875190703e-39,2.855080096917908e-38,True,9,9,1.0,high,"8,4,Q08_B,G04_A,1;8,5,Q08_B,G05_C,1;8,6,Q08_B,G06_E,1;9,4,Q09_H,G04_A,1;9,5,Q09_H,G05_C,1;9,6,Q09_H,G06_E,1;10,4,Q10_J,G04_A,1;10,5,Q10_J,G05_C,1;10,6,Q10_J,G06_E,1"
qwen,gemma,9,5,Q09_I,G05_D,28,40,19,49,0.3877551020408163,0.6785714285714286,0.6785714285714286,0.475,4.072727272727272,4.665178571428572,4.46432546362164e-12,6.696488195432461e-11,True,9,9,1.0,high,"8,4,Q08_C,G04_C,1;8,5,Q08_C,G05_D,1;8,6,Q08_C,G06_D,1;9,4,Q09_I,G04_C,1;9,5,Q09_I,G05_D,1;9,6,Q09_I,G06_D,1;10,4,Q10_A,G04_C,1;10,5,Q10_A,G05_D,1;10,6,Q10_A,G06_D,1"
qwen,gemma,9,6,Q09_A,G06_C,27,22,20,29,0.6896551724137931,0.9090909090909091,0.7407407407407407,0.9090909090909091,2.16,9.25925925925926,1.5698919893963479e-22,2.8258055809134263e-21,True,9,6,0.6666666666666666,moderate,"8,5,Q08_A,G05_D,0;8,6,Q08_A,G06_C,1;8,7,Q08_A,G07_D,1;9,5,Q09_A,G05_D,0;9,6,Q09_A,G06_C,1;9,7,Q09_A,G07_D,1;10,5,Q10_D,G05_D,0;10,6,Q10_D,G06_C,1;10,7,Q10_D,G07_D,1"
qwen,gemma,9,6,Q09_B,G06_F,88,112,85,115,0.7391304347826086,0.9659090909090909,0.9659090909090909,0.7589285714285714,35.84,2.3716517857142856,1.207859651358165e-42,3.2612210586670454e-41,True,9,9,1.0,high,"8,5,Q08_E,G05_E,1;8,6,Q08_E,G06_F,1;8,7,Q08_E,G07_A,1;9,5,Q09_B,G05_E,1;9,6,Q09_B,G06_F,1;9,7,Q09_B,G07_A,1;10,5,Q10_H,G05_E,1;10,6,Q10_H,G06_F,1;10,7,Q10_H,G07_A,1"
qwen,gemma,9,6,Q09_C,G06_D,7,29,5,31,0.16129032258064516,0.7142857142857143,0.7142857142857143,0.1724137931034483,0.7381818181818182,6.773399014778326,0.00016919647559058193,0.0013052299545559178,True,9,7,0.7777777777777778,high,"8,5,Q08_F,G05_D,0;8,6,Q08_F,G06_D,1;8,7,Q08_F,G07_E,1;9,5,Q09_C,G05_D,1;9,6,Q09_C,G06_D,1;9,7,Q09_C,G07_E,1;10,5,Q10_G,G05_D,0;10,6,Q10_G,G06_D,1;10,7,Q10_G,G07_E,1"
qwen,gemma,9,6,Q09_D,G06_B,26,59,22,63,0.3492063492063492,0.8461538461538461,0.8461538461538461,0.3728813559322034,5.578181818181818,3.94393741851369,4.207855501373054e-13,4.544483941482898e-12,True,9,9,1.0,high,"8,5,Q08_G,G05_B,1;8,6,Q08_G,G06_B,1;8,7,Q08_G,G07_C,1;9,5,Q09_D,G05_B,1;9,6,Q09_D,G06_B,1;9,7,Q09_D,G07_C,1;10,5,Q10_E,G05_B,1;10,6,Q10_E,G06_B,1;10,7,Q10_E,G07_C,1"
qwen,gemma,9,6,Q09_E,G06_A,2,4,2,4,0.5,1.0,1.0,0.5,0.02909090909090909,68.75,0.000159256801592568,0.0013052299545559178,True,9,9,1.0,high,"8,5,Q08_D,G05_A,1;8,6,Q08_D,G06_A,1;8,7,Q08_D,G07_B,1;9,5,Q09_E,G05_A,1;9,6,Q09_E,G06_A,1;9,7,Q09_E,G07_B,1;10,5,Q10_F,G05_A,1;10,6,Q10_F,G06_A,1;10,7,Q10_F,G07_B,1"
