model,model_key,feature_budget,bank,subset_seed,traits,scope,n_oof_predictions,mean_pc_r2,aggregate_normalized_geometric_error,mean_normalized_rmse_per_pc,core_pc1_pc3_aggregate_nrmse,secondary_pc4_pc6_aggregate_nrmse,full_pc1_pc6_aggregate_nrmse,selected_alpha_counts,pc1_r2,pc1_rmse,pc1_normalized_rmse,pc1_mae,pc2_r2,pc2_rmse,pc2_normalized_rmse,pc2_mae,pc3_r2,pc3_rmse,pc3_normalized_rmse,pc3_mae,pc4_r2,pc4_rmse,pc4_normalized_rmse,pc4_mae,pc5_r2,pc5_rmse,pc5_normalized_rmse,pc5_mae,pc6_r2,pc6_rmse,pc6_normalized_rmse,pc6_mae
Gemma-2-27B,gemma,12,125,2026091201,"[""adaptable"", ""casual"", ""conceptual"", ""fatalistic"", ""inspirational"", ""introspective"", ""optimistic"", ""qualitative"", ""rebellious"", ""sarcastic"", ""savage"", ""universalist""]",core,275,0.953440593155,0.375292165497,0.191106350358,0.375292165497,,,"{""0.0001"": 1, ""0.01"": 2, ""0.1"": 1, ""1.0"": 1}",0.992908664849,43.6297368355,0.0843892994671,32.5412806717,0.97430684616,61.3093079236,0.160213749355,44.9617796627,0.893106268456,83.4061718699,0.328716002252,56.0747208258,,,,,,,,,,,,
Gemma-2-27B,gemma,12,125,2026091201,"[""adaptable"", ""casual"", ""conceptual"", ""fatalistic"", ""inspirational"", ""introspective"", ""optimistic"", ""qualitative"", ""rebellious"", ""sarcastic"", ""savage"", ""universalist""]",extended,275,0.8459119911,0.974068412982,0.354018919817,0.369951106409,0.901080158496,0.974068412982,"{""0.0001"": 1, ""0.1"": 4}",0.993037328118,43.2321219463,0.0836191432704,32.5170914524,0.97478187941,60.7398987515,0.158815272008,44.4659006526,0.896353846715,82.129402591,0.323495547711,55.3384367614,0.782659552679,115.114835218,0.481942814235,75.1504416636,0.731798736922,109.045926255,0.52184909527,75.3719901924,0.696840602754,104.696106908,0.554391646409,78.0368773702
Gemma-2-27B,gemma,12,126,2026091201,"[""adaptable"", ""cautious"", ""earnest"", ""efficient"", ""ethereal"", ""flexible"", ""methodical"", ""rhetorical"", ""risk_taking"", ""serious"", ""speculative"", ""urgent""]",core,275,0.950414619266,0.388035553104,0.192722506199,0.388035553104,,,"{""0.0001"": 1, ""0.01"": 1, ""0.1"": 3}",0.992745875222,44.1276803393,0.0852712099208,32.7065603492,0.98001712663,54.0687928105,0.141980394532,37.5023719634,0.878480855945,88.9292071792,0.350915914145,62.3601587827,,,,,,,,,,,,
Gemma-2-27B,gemma,12,126,2026091201,"[""adaptable"", ""cautious"", ""earnest"", ""efficient"", ""ethereal"", ""flexible"", ""methodical"", ""rhetorical"", ""risk_taking"", ""serious"", ""speculative"", ""urgent""]",extended,275,0.773982845669,1.1774385228,0.412803881958,0.386751201186,1.11210835055,1.1774385228,"{""0.1"": 5}",0.992769711079,44.0551225475,0.0851363448026,32.6772372157,0.98013356165,53.911040264,0.141498658103,37.2593647617,0.879293693317,88.6312859442,0.349723353764,62.1022571149,0.77091875476,118.183211006,0.497632495677,75.1073362684,0.440516151178,157.49719132,0.752295764138,110.952932652,0.580265202031,123.191999238,0.650536675264,90.5139314526
Gemma-2-27B,gemma,12,127,2026091201,"[""adaptable"", ""chill"", ""erudite"", ""grounded"", ""impulsive"", ""literal"", ""paranoid"", ""pedantic"", ""supportive"", ""sycophantic"", ""tactful"", ""understated""]",core,275,0.931006691642,0.456055213017,0.245480306875,0.456055213017,,,"{""0.1"": 4, ""1.0"": 1}",0.98037003564,72.5902585438,0.140384418027,56.4410961594,0.949117254903,86.2785766152,0.225100563312,64.4467437665,0.863532784382,94.2402077647,0.370955939287,67.8216027393,,,,,,,,,,,,
Gemma-2-27B,gemma,12,127,2026091201,"[""adaptable"", ""chill"", ""erudite"", ""grounded"", ""impulsive"", ""literal"", ""paranoid"", ""pedantic"", ""supportive"", ""sycophantic"", ""tactful"", ""understated""]",extended,275,0.746067837238,1.24049553888,0.446313273896,0.455136669439,1.15398431277,1.24049553888,"{""0.1"": 4, ""1.0"": 1}",0.979848920119,73.5474720655,0.142210699026,57.128231837,0.949882929469,85.6269635888,0.223703773469,64.560531002,0.864193499829,94.0117957247,0.369975846085,67.96432206,0.817019094473,105.624314673,0.433517478976,73.2283135881,0.516212359613,146.455747881,0.699469442657,106.168694834,0.349250219926,153.391759965,0.80900240316,114.940098554
Gemma-2-27B,gemma,12,128,2026091201,"[""adaptable"", ""collectivistic"", ""experiential"", ""interdisciplinary"", ""materialist"", ""playful"", ""radical"", ""secular"", ""solemn"", ""specialized"", ""submissive"", ""universalist""]",core,275,0.89107614404,0.574490842223,0.305611499905,0.574490842223,,,"{""0.1"": 2, ""1.0"": 3}",0.965761596064,95.8683699972,0.185174989808,69.2368067314,0.938953095408,94.5038559485,0.247324202916,73.6272770072,0.768513740648,122.739592805,0.484335306992,85.8390193824,,,,,,,,,,,,
Gemma-2-27B,gemma,12,128,2026091201,"[""adaptable"", ""collectivistic"", ""experiential"", ""interdisciplinary"", ""materialist"", ""playful"", ""radical"", ""secular"", ""solemn"", ""specialized"", ""submissive"", ""universalist""]",extended,275,0.645018577617,1.47507954332,0.537819966174,0.574049739336,1.35879599495,1.47507954332,"{""0.1"": 1, ""1.0"": 4}",0.965906791782,95.6648782446,0.18474527546,68.8137175109,0.939633711428,93.9755644279,0.24595136064,73.2387727967,0.768279728637,122.801616537,0.484675370353,86.0188106883,0.683528435351,138.908353946,0.577096735746,94.9363610619,0.374449927527,166.536746445,0.7996767204,117.830049031,0.138312870973,176.510204618,0.934774334445,127.075901726
Gemma-2-27B,gemma,12,129,2026091201,"[""adaptable"", ""competitive"", ""critical"", ""dramatic"", ""fatalistic"", ""flexible"", ""introspective"", ""irreverent"", ""pluralist"", ""spontaneous"", ""structuralist"", ""whimsical""]",core,275,0.952102869859,0.379473068232,0.193412486355,0.379473068232,,,"{""0.0001"": 1, ""0.1"": 3, ""1.0"": 1}",0.994947845505,36.8261992919,0.0710743096174,26.8960030213,0.965450624713,71.094794721,0.186300187627,53.8742409099,0.895910139361,82.3050121084,0.322862961821,55.4626562435,,,,,,,,,,,,
Gemma-2-27B,gemma,12,129,2026091201,"[""adaptable"", ""competitive"", ""critical"", ""dramatic"", ""fatalistic"", ""flexible"", ""introspective"", ""irreverent"", ""pluralist"", ""spontaneous"", ""structuralist"", ""whimsical""]",extended,275,0.813516211785,1.07020951953,0.380785228352,0.377266350077,1.00150812118,1.07020951953,"{""0.1"": 5}",0.995021329535,36.5573981275,0.0705506691086,26.9359188268,0.965376346714,71.1711773445,0.186482515224,53.9423474234,0.897508758177,81.6705437801,0.320276089498,55.4549942328,0.765067557796,119.683013165,0.498650709642,83.7743875204,0.500661313093,148.790993576,0.713522450536,103.084677327,0.757461965393,93.6450751272,0.495228936102,68.9606707047
Gemma-2-27B,gemma,12,130,2026091201,"[""adaptable"", ""conceptual"", ""data_driven"", ""deferential"", ""diplomatic"", ""existentialist"", ""methodical"", ""obsessive"", ""savage"", ""secular"", ""subversive"", ""urgent""]",core,275,0.917932449397,0.498765059716,0.266604398741,0.498765059716,,,"{""0.0001"": 1, ""0.1"": 4}",0.981081883858,71.2619219765,0.137298648291,51.0820589724,0.933203018823,98.8544269282,0.258963073434,72.26185029,0.839512445509,102.198082941,0.403551474497,69.7593074042,,,,,,,,,,,,
Gemma-2-27B,gemma,12,130,2026091201,"[""adaptable"", ""conceptual"", ""data_driven"", ""deferential"", ""diplomatic"", ""existentialist"", ""methodical"", ""obsessive"", ""savage"", ""secular"", ""subversive"", ""urgent""]",extended,275,0.7568908048,1.22307780446,0.446443458317,0.499209528589,1.11656131149,1.22307780446,"{""0.0001"": 1, ""0.01"": 2, ""0.1"": 2}",0.981086671367,71.2529044652,0.137288556312,51.1726904216,0.933019952478,98.9897963414,0.259268866339,72.4850928839,0.839226818267,102.288985879,0.403907985421,69.7962542596,0.74628406244,124.375515091,0.51625959966,91.1745952755,0.307697368994,175.197146131,0.843372774302,116.894662748,0.734029955257,98.0644007031,0.51856296787,72.4579694381
Gemma-2-27B,gemma,12,131,2026091201,"[""adaptable"", ""conceptual"", ""elitist"", ""generous"", ""humanistic"", ""meticulous"", ""nostalgic"", ""obsessive"", ""prescriptive"", ""relativist"", ""spiritual"", ""sycophantic""]",core,275,0.926118801092,0.472104793153,0.235226302725,0.472104793153,,,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 2}",0.993018273177,43.2912388111,0.0836306168182,32.568350519,0.957460036251,78.8889658249,0.20515437365,57.7309730883,0.827878093847,105.837638988,0.416893917707,66.1727149611,,,,,,,,,,,,
Gemma-2-27B,gemma,12,131,2026091201,"[""adaptable"", ""conceptual"", ""elitist"", ""generous"", ""humanistic"", ""meticulous"", ""nostalgic"", ""obsessive"", ""prescriptive"", ""relativist"", ""spiritual"", ""sycophantic""]",extended,275,0.819849088066,1.0470425272,0.38567678569,0.469354374306,0.935951133921,1.0470425272,"{""0.01"": 1, ""0.1"": 3, ""1.0"": 1}",0.993033233529,43.2448319923,0.0835502376751,32.8254241725,0.958036669758,78.352467598,0.203768135998,56.9169782049,0.829847917914,105.230274548,0.414477301207,66.1827929406,0.800715770637,110.229410199,0.460040729216,78.7520702061,0.649935496998,124.581361817,0.592794813974,91.0046548041,0.687525439563,106.292433071,0.559429496072,78.4799520812
Gemma-2-27B,gemma,12,132,2026091201,"[""adaptable"", ""condescending"", ""confrontational"", ""contemporary"", ""convergent"", ""effusive"", ""elitist"", ""futuristic"", ""introverted"", ""passive_aggressive"", ""sassy"", ""vindictive""]",core,275,0.918818038404,0.495212736375,0.271000132873,0.495212736375,,,"{""0.0001"": 1, ""0.1"": 3, ""1.0"": 1}",0.958526990332,105.511880688,0.203386778295,77.4566296845,0.956134994697,80.1081676768,0.209793417318,62.9381093539,0.841792130183,101.469638028,0.399820203008,67.5956927412,,,,,,,,,,,,
Gemma-2-27B,gemma,12,132,2026091201,"[""adaptable"", ""condescending"", ""confrontational"", ""contemporary"", ""convergent"", ""effusive"", ""elitist"", ""futuristic"", ""introverted"", ""passive_aggressive"", ""sassy"", ""vindictive""]",extended,275,0.74322498125,1.2519990636,0.454872836774,0.494571150729,1.15017434857,1.2519990636,"{""0.0001"": 2, ""0.01"": 3}",0.958485830806,105.564224877,0.203489963802,77.6044012579,0.955702959944,80.5017013191,0.210830652736,63.2576618593,0.842929018592,101.104398144,0.398425518299,67.7011428474,0.855490070828,93.8663351603,0.392088172272,62.8961800953,0.514504498996,146.714028192,0.701926649106,105.192877558,0.332237508337,155.383902955,0.822476064429,115.201599575
Gemma-2-27B,gemma,12,133,2026091201,"[""adaptable"", ""constructivist"", ""cynical"", ""divergent"", ""erudite"", ""fatalistic"", ""moderate"", ""playful"", ""practical"", ""principled"", ""sardonic"", ""verbose""]",core,275,0.952484278844,0.379657837125,0.197204718249,0.379657837125,,,"{""0.0001"": 2, ""0.1"": 3}",0.991960368315,46.4554492435,0.0898821542384,32.1749367556,0.967689011293,68.7531861272,0.179473523506,50.6947976879,0.897803456925,81.5530433347,0.322258477002,54.5349888183,,,,,,,,,,,,
Gemma-2-27B,gemma,12,133,2026091201,"[""adaptable"", ""constructivist"", ""cynical"", ""divergent"", ""erudite"", ""fatalistic"", ""moderate"", ""playful"", ""practical"", ""principled"", ""sardonic"", ""verbose""]",extended,275,0.807241164171,1.08974226216,0.391080110491,0.379512893009,1.02152247258,1.08974226216,"{""0.0001"": 1, ""0.1"": 4}",0.991974887921,46.4134809238,0.0898042837206,32.1587217079,0.967720369051,68.7198156051,0.179377101991,50.6529967142,0.897863387728,81.5291273783,0.32216312928,54.5034533957,0.740903031734,125.687527658,0.529295305288,80.9584671352,0.714185646958,112.569582048,0.535422821357,78.5980044021,0.53079966163,130.248932849,0.690418021312,101.749321222
Gemma-2-27B,gemma,12,134,2026091201,"[""adaptable"", ""constructivist"", ""diplomatic"", ""grandiose"", ""inclusive"", ""literal"", ""narrative"", ""pacifist"", ""prescriptive"", ""qualitative"", ""systems_thinker"", ""wry""]",core,275,0.948347759498,0.394728432028,0.208261447808,0.394728432028,,,"{""0.0001"": 3, ""0.1"": 2}",0.990165181313,51.3809070223,0.0992575442215,38.9618389193,0.9597285433,76.7567141102,0.200036744078,57.3574833358,0.895149553881,82.6051665036,0.325490055124,59.1352629091,,,,,,,,,,,,
Gemma-2-27B,gemma,12,134,2026091201,"[""adaptable"", ""constructivist"", ""diplomatic"", ""grandiose"", ""inclusive"", ""literal"", ""narrative"", ""pacifist"", ""prescriptive"", ""qualitative"", ""systems_thinker"", ""wry""]",extended,275,0.785029071493,1.14601881643,0.410930327267,0.394795525449,1.07586970433,1.14601881643,"{""0.01"": 1, ""0.1"": 4}",0.990169468836,51.3697059584,0.09924378362,38.9684843185,0.959789254766,76.6988347753,0.199849368039,57.3398380588,0.89502389251,82.6546520834,0.3256906637,59.1493483673,0.755564787361,122.079545158,0.506727084989,82.4265339607,0.655601180912,123.569094215,0.593379299249,89.3921291239,0.454025844574,140.501531441,0.740691764005,108.155307978
Gemma-2-27B,gemma,12,135,2026091201,"[""adaptable"", ""contemporary"", ""data_driven"", ""edgy"", ""formal"", ""grounded"", ""historical"", ""obsessive"", ""pacifist"", ""principled"", ""progressive"", ""savage""]",core,275,0.908654022614,0.526002201703,0.264360908705,0.526002201703,,,"{""0.0001"": 1, ""0.1"": 3, ""1.0"": 1}",0.98143793402,70.5881408677,0.136150705648,53.6052089208,0.966477840175,70.0299314543,0.182929997866,52.5172891779,0.778046293647,120.185830932,0.4740020226,80.621585205,,,,,,,,,,,,
Gemma-2-27B,gemma,12,135,2026091201,"[""adaptable"", ""contemporary"", ""data_driven"", ""edgy"", ""formal"", ""grounded"", ""historical"", ""obsessive"", ""pacifist"", ""principled"", ""progressive"", ""savage""]",extended,275,0.800965814002,1.10663309018,0.410593633679,0.523399633383,0.975033137926,1.10663309018,"{""0.0001"": 1, ""0.1"": 4}",0.981415278661,70.6312048242,0.136234710288,53.8663244554,0.966225214662,70.293311583,0.183573748041,52.8260583769,0.780894071888,119.412319305,0.47083750803,80.5607521814,0.780856975539,115.59121893,0.48607924931,77.0098391748,0.566694542694,138.604112335,0.664573201784,94.5622080393,0.729708800568,98.8578061001,0.522263384621,73.1694234939
Gemma-2-27B,gemma,12,136,2026091201,"[""adaptable"", ""contemporary"", ""decisive"", ""introverted"", ""melancholic"", ""neurotic"", ""passionate"", ""quantitative"", ""rationalist"", ""reactive"", ""stoic"", ""transparent""]",core,275,0.871638470262,0.621792822089,0.305569621993,0.621792822089,,,"{""0.0001"": 2, ""0.01"": 1, ""0.1"": 2}",0.98934805058,53.4728258277,0.103214962751,37.9127332983,0.934427325484,97.944297108,0.25660232172,71.9450737553,0.691140034723,141.77605208,0.556891581507,95.5676477313,,,,,,,,,,,,
Gemma-2-27B,gemma,12,136,2026091201,"[""adaptable"", ""contemporary"", ""decisive"", ""introverted"", ""melancholic"", ""neurotic"", ""passionate"", ""quantitative"", ""rationalist"", ""reactive"", ""stoic"", ""transparent""]",extended,275,0.749163021196,1.23971663447,0.460022662945,0.620745233995,1.07311354863,1.23971663447,"{""0.1"": 5}",0.989396280847,53.3516304226,0.102952932508,37.7710105096,0.934418796857,97.9506664011,0.256597684736,72.0212923616,0.69236230748,141.495243934,0.555772406119,94.8724732834,0.753675021102,122.550544447,0.514035522031,80.0986344757,0.523459065245,145.354721248,0.695850850196,101.603338878,0.601666655647,120.010251729,0.634926582078,90.0601973017
Gemma-2-27B,gemma,12,137,2026091201,"[""adaptable"", ""cruel"", ""eclectic"", ""formal"", ""hedonistic"", ""historical"", ""introspective"", ""libertarian"", ""provocative"", ""supportive"", ""understated"", ""whimsical""]",core,275,0.903416160738,0.539546327152,0.292191808814,0.539546327152,,,"{""0.0001"": 1, ""0.1"": 3, ""1.0"": 1}",0.955664088536,109.092880299,0.210452801683,79.5638475875,0.9507562061,84.8776716529,0.221346985191,63.8878465195,0.803828187578,112.9900945,0.444775639569,73.4977749969,,,,,,,,,,,,
Gemma-2-27B,gemma,12,137,2026091201,"[""adaptable"", ""cruel"", ""eclectic"", ""formal"", ""hedonistic"", ""historical"", ""introspective"", ""libertarian"", ""provocative"", ""supportive"", ""understated"", ""whimsical""]",extended,275,0.737651441476,1.26567511639,0.467669935427,0.542860385339,1.14334426236,1.26567511639,"{""0.1"": 2, ""1.0"": 3}",0.95509706947,109.78826716,0.211740236888,79.9703852224,0.950190234274,85.3640388186,0.222706606586,64.0120319125,0.801502677363,113.657839471,0.447510041715,73.6589471198,0.801814484592,109.925126254,0.456459908551,76.0543087508,0.310488482921,174.843623674,0.838566473357,115.000373459,0.606815700237,119.232074233,0.629036345468,90.4896566175
Gemma-2-27B,gemma,12,138,2026091201,"[""adaptable"", ""cynical"", ""dominant"", ""entertaining"", ""esoteric"", ""inquisitive"", ""militant"", ""regulatory"", ""serene"", ""serious"", ""solemn"", ""spontaneous""]",core,275,0.922474922946,0.484596522629,0.244528329964,0.484596522629,,,"{""0.0001"": 2, ""0.1"": 2, ""1.0"": 1}",0.987643473911,57.5926129754,0.111470429458,46.2156063747,0.963532496518,73.0416746127,0.190859796992,55.3962630864,0.816248798408,109.354626971,0.431254763443,80.5957654102,,,,,,,,,,,,
Gemma-2-27B,gemma,12,138,2026091201,"[""adaptable"", ""cynical"", ""dominant"", ""entertaining"", ""esoteric"", ""inquisitive"", ""militant"", ""regulatory"", ""serene"", ""serious"", ""solemn"", ""spontaneous""]",extended,275,0.797520205235,1.11410600729,0.402490599063,0.479195556894,1.00578517275,1.11410600729,"{""0.0001"": 1, ""0.01"": 3, ""0.1"": 1}",0.987982051421,56.7980935128,0.10992849103,45.6504952038,0.963749767449,72.8237608585,0.190344888759,55.0588981044,0.820689674547,108.025110445,0.425808562538,80.5861688045,0.858302067365,92.9485833234,0.385829746303,66.6707373695,0.472951045797,152.863751772,0.734561563512,110.463583104,0.68144662483,107.321348477,0.568470342236,77.9738916799
Gemma-2-27B,gemma,12,139,2026091201,"[""adaptable"", ""descriptive"", ""exploratory"", ""formal"", ""independent"", ""introverted"", ""literal"", ""metaphorical"", ""nostalgic"", ""obsessive"", ""temperamental"", ""transparent""]",core,275,0.898196991826,0.55562784135,0.26834729415,0.55562784135,,,"{""0.01"": 1, ""0.1"": 3, ""1.0"": 1}",0.991448086963,47.9126537227,0.0925822309374,36.4534930692,0.958667565153,77.7612440573,0.203994069308,57.105776077,0.744475323363,128.955091304,0.508465582203,87.9146307285,,,,,,,,,,,,
Gemma-2-27B,gemma,12,139,2026091201,"[""adaptable"", ""descriptive"", ""exploratory"", ""formal"", ""independent"", ""introverted"", ""literal"", ""metaphorical"", ""nostalgic"", ""obsessive"", ""temperamental"", ""transparent""]",extended,275,0.755626319367,1.22008696196,0.432643692949,0.547764645641,1.09021378075,1.22008696196,"{""0.1"": 4, ""1.0"": 1}",0.991818286954,46.8641462294,0.0905332910682,35.7842992329,0.95908279375,77.3696605952,0.203057161508,57.0815853367,0.752169811817,126.998670035,0.5006172384,87.0950846043,0.877572547168,86.3973505777,0.360457166279,59.0230640652,0.337227906688,171.419862842,0.820877984137,128.600283322,0.615886569824,117.848690596,0.6203193163,90.198094854
Gemma-2-27B,gemma,12,140,2026091201,"[""adventurous"", ""agreeable"", ""bitter"", ""collaborative"", ""condescending"", ""earnest"", ""environmental"", ""exploratory"", ""improvisational"", ""nostalgic"", ""patient"", ""universalist""]",core,275,0.871850809678,0.623127363499,0.333043283953,0.623127363499,,,"{""0.1"": 4, ""1.0"": 1}",0.965543014892,96.173899459,0.185481421665,69.588744515,0.911277971926,113.928777019,0.299883882717,83.2565199583,0.738731442215,130.396412632,0.513764547478,80.9114471848,,,,,,,,,,,,
Gemma-2-27B,gemma,12,140,2026091201,"[""adventurous"", ""agreeable"", ""bitter"", ""collaborative"", ""condescending"", ""earnest"", ""environmental"", ""exploratory"", ""improvisational"", ""nostalgic"", ""patient"", ""universalist""]",extended,275,0.701141537031,1.35205605467,0.509909421445,0.623127363499,1.19990327269,1.35205605467,"{""0.1"": 4, ""1.0"": 1}",0.965543014892,96.173899459,0.185481421665,69.588744515,0.911277971926,113.928777019,0.299883882717,83.2565199583,0.738731442215,130.396412632,0.513764547478,80.9114471848,0.675563979187,140.645405965,0.586453556619,93.9099755097,0.558737223895,139.871000973,0.667333749303,100.264647247,0.356995590072,152.476175836,0.806539370889,111.479262068
Gemma-2-27B,gemma,12,141,2026091201,"[""adventurous"", ""agreeable"", ""bombastic"", ""conceptual"", ""conscientious"", ""curious"", ""esoteric"", ""iconoclastic"", ""playful"", ""poetic"", ""quantitative"", ""systems_thinker""]",core,275,0.916034206132,0.500678922313,0.261654985496,0.500678922313,,,"{""0.1"": 1, ""1.0"": 3, ""10.0"": 1}",0.982780904309,67.986668053,0.130872766266,42.5667053174,0.947653178618,87.5110435654,0.227966819672,62.9152366064,0.817668535467,108.931348456,0.426125370551,63.889836504,,,,,,,,,,,,
Gemma-2-27B,gemma,12,141,2026091201,"[""adventurous"", ""agreeable"", ""bombastic"", ""conceptual"", ""conscientious"", ""curious"", ""esoteric"", ""iconoclastic"", ""playful"", ""poetic"", ""quantitative"", ""systems_thinker""]",extended,275,0.725517797429,1.29462013075,0.467897963237,0.479608935466,1.20250428355,1.29462013075,"{""0.1"": 2, ""1.0"": 3}",0.983497590253,66.5567751052,0.128048121826,41.4998334118,0.952355901551,83.487654808,0.218062114547,59.8995506775,0.832410214056,104.43494509,0.407525856449,62.4095183852,0.727790652221,128.828673592,0.536803253979,89.8804152049,0.520061845654,145.871911825,0.698089843854,87.8509783927,0.336990580836,154.829911156,0.818858588764,106.902917151
Gemma-2-27B,gemma,12,142,2026091201,"[""adventurous"", ""altruistic"", ""individualistic"", ""inspirational"", ""introspective"", ""nihilistic"", ""nurturing"", ""passionate"", ""philosophical"", ""supportive"", ""theatrical"", ""traditional""]",core,275,0.917132264536,0.499356265483,0.25790277231,0.499356265483,,,"{""0.0001"": 1, ""0.01"": 1, ""0.1"": 2, ""1.0"": 1}",0.979722671472,73.7775036805,0.142065328472,51.7067029651,0.962080045891,74.482047465,0.193986175274,54.0021767682,0.809594076246,111.317206049,0.437656813184,76.1565132355,,,,,,,,,,,,
Gemma-2-27B,gemma,12,142,2026091201,"[""adventurous"", ""altruistic"", ""individualistic"", ""inspirational"", ""introspective"", ""nihilistic"", ""nurturing"", ""passionate"", ""philosophical"", ""supportive"", ""theatrical"", ""traditional""]",extended,275,0.765960820823,1.19475339143,0.432949636993,0.499318759686,1.08541072528,1.19475339143,"{""0.0001"": 1, ""0.1"": 4}",0.979607278608,73.9871299118,0.142520419927,52.0397453085,0.962590516114,73.9790182019,0.192704335119,53.8030398756,0.809276977209,111.409860453,0.438032182499,76.6516339761,0.835220880471,100.233317977,0.413117907261,71.1120632413,0.40187568981,162.845125625,0.781601479123,105.327326766,0.607193582726,119.174764539,0.629721498029,90.2017680856
Gemma-2-27B,gemma,12,143,2026091201,"[""adventurous"", ""analytical"", ""ascetic"", ""collaborative"", ""data_driven"", ""historical"", ""independent"", ""individualistic"", ""obsessive"", ""passionate"", ""tactful"", ""vindictive""]",core,275,0.911035461611,0.518190022705,0.268749461549,0.518190022705,,,"{""0.1"": 4, ""1.0"": 1}",0.983983297835,65.5699930435,0.126424700272,50.2243604792,0.944359501313,90.2221582713,0.23633198441,67.9697495718,0.804763585685,112.720389564,0.443491699964,78.2312839228,,,,,,,,,,,,
Gemma-2-27B,gemma,12,143,2026091201,"[""adventurous"", ""analytical"", ""ascetic"", ""collaborative"", ""data_driven"", ""historical"", ""independent"", ""individualistic"", ""obsessive"", ""passionate"", ""tactful"", ""vindictive""]",extended,275,0.75740755641,1.21808431942,0.440508378515,0.511692525092,1.10539593313,1.21808431942,"{""0.1"": 4, ""1.0"": 1}",0.983931907294,65.6751014082,0.126631060683,50.3466771528,0.944361118268,90.2208473003,0.236382622514,68.1035212326,0.811483966691,110.763384098,0.435794757287,77.8439938118,0.842093213292,98.1208757887,0.412951510661,67.5765573023,0.318528534228,173.82125227,0.831996414479,121.161156333,0.644046598687,113.446627278,0.599293905463,85.5494312072
Gemma-2-27B,gemma,12,144,2026091201,"[""adventurous"", ""animated"", ""challenging"", ""edgy"", ""emotional"", ""extroverted"", ""literal"", ""meticulous"", ""principled"", ""provocative"", ""savage"", ""urgent""]",core,275,0.923198500836,0.481165458722,0.255001715525,0.481165458722,,,"{""0.01"": 1, ""0.1"": 4}",0.975461907161,81.1594303889,0.156629292744,59.3696662524,0.960236956381,76.2706618183,0.199481495499,57.0008380105,0.833896638967,103.970774649,0.408894358331,72.6230631951,,,,,,,,,,,,
Gemma-2-27B,gemma,12,144,2026091201,"[""adventurous"", ""animated"", ""challenging"", ""edgy"", ""emotional"", ""extroverted"", ""literal"", ""meticulous"", ""principled"", ""provocative"", ""savage"", ""urgent""]",extended,275,0.821305098665,1.04311024172,0.39159175153,0.482620362716,0.924746755539,1.04311024172,"{""0.01"": 1, ""0.1"": 4}",0.975578051732,80.9671292194,0.156262849063,59.2926375063,0.959987904526,76.50914581,0.200105223594,57.146180161,0.83260958795,104.372805867,0.410441513496,72.9292406409,0.837427851068,99.559817325,0.411760362024,69.4215657417,0.664509238747,121.960534479,0.583017526518,86.2475033574,0.657717957965,111.246683491,0.587963034482,79.6692361466
Gemma-2-27B,gemma,12,145,2026091201,"[""adventurous"", ""animated"", ""collectivistic"", ""confident"", ""cosmopolitan"", ""decisive"", ""goofy"", ""inspirational"", ""resilient"", ""rhetorical"", ""solemn"", ""speculative""]",core,275,0.921626786326,0.485382896083,0.251216628408,0.485382896083,,,"{""0.0001"": 1, ""0.1"": 4}",0.980250983376,72.810049342,0.140335827805,53.9363576587,0.964316755293,72.2520001591,0.188705036929,56.3045130497,0.820312620308,108.138628548,0.42460902049,79.4931491189,,,,,,,,,,,,
Gemma-2-27B,gemma,12,145,2026091201,"[""adventurous"", ""animated"", ""collectivistic"", ""confident"", ""cosmopolitan"", ""decisive"", ""goofy"", ""inspirational"", ""resilient"", ""rhetorical"", ""solemn"", ""speculative""]",extended,275,0.782990225826,1.14543743464,0.414175622115,0.484457217323,1.03794418023,1.14543743464,"{""0.1"": 5}",0.980265262727,72.7837222537,0.140281860619,53.9169815729,0.964341901862,72.2265370859,0.188640243527,56.2847028659,0.821147741646,107.887041454,0.423597277517,79.3794148277,0.876913451861,86.6296009927,0.355380604794,59.2879573508,0.476045668765,152.414313329,0.725701841892,107.144566945,0.579227328097,123.344212999,0.651451904345,88.7638112357
Gemma-2-27B,gemma,12,146,2026091201,"[""adventurous"", ""animated"", ""confident"", ""data_driven"", ""decisive"", ""entertaining"", ""flirty"", ""principled"", ""reserved"", ""skeptical"", ""spiritual"", ""supportive""]",core,275,0.901229886567,0.547367101759,0.275949152751,0.547367101759,,,"{""0.0001"": 1, ""1.0"": 4}",0.980580483286,72.2000995654,0.138952943446,51.1037340704,0.961013253949,75.5224724945,0.197792906413,55.7135303985,0.762095922466,124.429401568,0.491101608396,80.505657826,,,,,,,,,,,,
Gemma-2-27B,gemma,12,146,2026091201,"[""adventurous"", ""animated"", ""confident"", ""data_driven"", ""decisive"", ""entertaining"", ""flirty"", ""principled"", ""reserved"", ""skeptical"", ""spiritual"", ""supportive""]",extended,275,0.760868975638,1.21367452236,0.442709810074,0.53094252556,1.09137797338,1.21367452236,"{""0.1"": 5}",0.980937744316,71.532883673,0.137615907592,50.5190734435,0.961641654485,74.9113525486,0.19614573119,55.8271765026,0.778398774235,120.090360562,0.473802363398,79.0737664948,0.764499123604,119.827716073,0.503587949574,75.7878345519,0.37246651001,166.800554652,0.80071109148,114.167542262,0.70727004718,102.879441228,0.544395817211,75.124077465
