model,model_key,feature_budget,bank,fold_seed_min,fold_seed_max,direction_generation_used_pc_targets,scope,n_oof_predictions,mean_pc_r2,aggregate_normalized_geometric_error,mean_normalized_rmse_per_pc,core_pc1_pc3_aggregate_nrmse,secondary_pc4_pc6_aggregate_nrmse,full_pc1_pc6_aggregate_nrmse,selected_alpha_counts,pc1_r2,pc1_rmse,pc1_normalized_rmse,pc1_mae,pc2_r2,pc2_rmse,pc2_normalized_rmse,pc2_mae,pc3_r2,pc3_rmse,pc3_normalized_rmse,pc3_mae,pc4_r2,pc4_rmse,pc4_normalized_rmse,pc4_mae,pc5_r2,pc5_rmse,pc5_normalized_rmse,pc5_mae,pc6_r2,pc6_rmse,pc6_normalized_rmse,pc6_mae
Qwen/Qwen3-32B,qwen,5,438,30043800,30043804,False,extended,275,0.327523912367,2.02293644532,0.815986748477,1.24555354805,1.59401010685,2.02293644532,"{""1.0"": 1, ""10.0"": 4}",0.519743188496,20.8074193263,0.692658713316,16.5453662968,0.643481526178,12.8226497964,0.59717609794,9.63338113578,0.289596491293,13.2721335763,0.845581608106,10.4802384591,0.190374963444,10.2185406887,0.92068641502,7.38748661554,0.200199350548,9.08244781161,0.900670307203,6.66982107131,0.121747954244,8.41169195317,0.939147349279,6.88444940577
Qwen/Qwen3-32B,qwen,5,439,30043900,30043904,False,core,275,0.485419789257,1.24559191645,0.706192769789,1.24559191645,,,"{""1.0"": 1, ""10.0"": 4}",0.717459124794,15.9596034408,0.529151192477,12.1502060533,0.466326283583,15.688256054,0.730064668744,11.4060169903,0.272473959393,13.4311273344,0.859362448146,10.7589732021,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,439,30043900,30043904,False,extended,275,0.340124123108,2.00514822477,0.806608337825,1.24576999023,1.57120225775,2.00514822477,"{""10.0"": 5}",0.716228791179,15.9943140061,0.53037481309,12.1931259498,0.46780243136,15.6665440793,0.729073946496,11.3897114176,0.271847809068,13.4369058877,0.859707279677,10.7534032307,0.167686197505,10.3607325271,0.934006777707,7.43290308733,0.240335526471,8.85162370465,0.876818041873,6.4659435341,0.176843983064,8.14357036681,0.909669168106,6.42647685144
Qwen/Qwen3-32B,qwen,5,440,30044000,30044004,False,core,275,0.538101886043,1.178456535,0.677931351171,1.178456535,,,"{""1.0"": 2, ""10.0"": 3}",0.637302930995,18.082291907,0.603303421272,14.1276430567,0.531344329656,14.7015694515,0.686670306954,10.9267304447,0.445658397479,11.7240302834,0.743820325288,8.93961029865,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,440,30044000,30044004,False,extended,275,0.339965707451,2.00441441225,0.806874945547,1.18053047781,1.61988423259,2.00441441225,"{""10.0"": 5}",0.637696092461,18.0724887012,0.602946403882,14.1868840874,0.52828753437,14.7494368406,0.688883631082,10.987458846,0.443441634614,11.7474485731,0.745350377944,8.94860342182,0.238579597301,9.90966945842,0.88970722324,7.16806643101,0.0902888354506,9.68643117831,0.962424076257,7.03904374441,0.101500550512,8.50810189596,0.951937960876,6.98891318059
Qwen/Qwen3-32B,qwen,5,441,30044100,30044104,False,core,275,0.510126862329,1.21135881271,0.694912498088,1.21135881271,,,"{""1.0"": 2, ""10.0"": 3}",0.628912660556,18.2902449465,0.610953565848,14.4407570039,0.542161740366,14.5309096662,0.673227297091,10.7332862199,0.359306186065,12.6041470241,0.800556631325,10.0411270246,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,441,30044100,30044104,False,extended,275,0.341363971618,1.9991117385,0.806303878756,1.20816598504,1.59272806707,1.9991117385,"{""10.0"": 5}",0.630597421132,18.2486782651,0.609572332818,14.4418633513,0.544304581839,14.4968649417,0.671706328729,10.7341757605,0.363646969676,12.5613770934,0.798058410401,10.0508755059,0.159372784324,10.4123470964,0.933596440636,7.64310982458,0.18560077363,9.1649628954,0.906568500905,6.69678800828,0.16466129911,8.20361132821,0.918321259047,6.60198798048
Qwen/Qwen3-32B,qwen,5,442,30044200,30044204,False,core,275,0.533333701833,1.18723902058,0.673436399144,1.18723902058,,,"{""1.0"": 1, ""10.0"": 4}",0.755859581191,14.8354695158,0.494298533624,11.5929153359,0.447300276162,15.9654581494,0.742375515821,12.6031828836,0.396841248146,12.22936795,0.783635147986,9.38896810688,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,442,30044200,30044204,False,extended,275,0.356773692516,1.97829613364,0.792968865355,1.18673111796,1.58282179857,1.97829613364,"{""10.0"": 5}",0.756187063172,14.8255162699,0.493974601142,11.5899252614,0.447415612093,15.9637922474,0.742297828539,12.596256063,0.39759111352,12.221763624,0.783143520381,9.37547046233,0.249291638805,9.83971546697,0.886462359146,7.2762819281,0.23484921783,8.8835294843,0.877604611921,6.67096686054,0.0553075096737,8.72406728316,0.974330270998,6.95746304526
Qwen/Qwen3-32B,qwen,5,443,30044300,30044304,False,core,275,0.446213190694,1.29412353029,0.740995935708,1.29412353029,,,"{""10.0"": 5}",0.616869410426,18.5846705531,0.623351737933,14.1828194621,0.451153693092,15.9097052953,0.741634937709,12.4994456683,0.270616468565,13.4482623169,0.858001131481,10.4447676684,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,443,30044300,30044304,False,extended,275,0.328849842428,2.01908615227,0.817838913533,1.29412353029,1.54982359598,2.01908615227,"{""10.0"": 5}",0.616869410426,18.5846705531,0.623351737933,14.1828194621,0.451153693092,15.9097052953,0.741634937709,12.4994456683,0.270616468565,13.4482623169,0.858001131481,10.4447676684,0.188810459515,10.2284089799,0.914282599422,7.54565384688,0.218757928521,8.97645475641,0.887099288471,6.70581240245,0.226891094447,7.89212786407,0.88266378618,6.29379788115
Qwen/Qwen3-32B,qwen,5,444,30044400,30044404,False,core,275,0.507066953687,1.22045052668,0.701470724338,1.22045052668,,,"{""0.01"": 1, ""1.0"": 1, ""10.0"": 3}",0.628706960736,18.2953135361,0.61038222237,14.5201777199,0.478120069926,15.5139382918,0.726154918122,11.8313391531,0.414373830399,12.0503159207,0.767875032521,9.64535239486,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,444,30044400,30044404,False,extended,275,0.351291577231,1.99317049333,0.805173774896,1.22047544932,1.57580718778,1.99317049333,"{""1.0"": 1, ""10.0"": 4}",0.630271001738,18.2567391282,0.609130715123,14.5137899321,0.478882374786,15.502603623,0.725632099617,11.81229081,0.412103417657,12.0736522454,0.769401163441,9.6672639144,0.184312466573,10.2567277072,0.937028581954,6.57499200541,0.276200499862,8.64014785144,0.853912493503,6.4384392345,0.125979702773,8.39140213559,0.935937595736,6.62285784426
Qwen/Qwen3-32B,qwen,5,445,30044500,30044504,False,core,275,0.489337537077,1.23959587609,0.707493089108,1.23959587609,,,"{""10.0"": 5}",0.695050378543,16.5804190331,0.555017465378,12.5201790976,0.399136440449,16.6465674576,0.777200247475,12.0202822487,0.37382579224,12.4605089815,0.790261554471,9.77434255915,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,445,30044500,30044504,False,extended,275,0.33593146938,2.00403103,0.808260826257,1.23959587609,1.5746562905,2.00403103,"{""10.0"": 5}",0.695050378543,16.5804190331,0.555017465378,12.5201790976,0.399136440449,16.6465674576,0.777200247475,12.0202822487,0.37382579224,12.4605089815,0.790261554471,9.77434255915,0.173027256188,10.3274359851,0.92024460728,7.4067701963,0.16297437355,9.29140545608,0.916742449528,6.78387773799,0.211574575312,7.96992225942,0.890098633412,6.31183610754
Qwen/Qwen3-32B,qwen,5,446,30044600,30044604,False,core,275,0.554326855775,1.15438814486,0.662535923533,1.15438814486,,,"{""0.0001"": 1, ""1.0"": 2, ""10.0"": 2}",0.559122674974,19.9361060117,0.660545874888,15.4412869743,0.668624379866,12.3622362406,0.574805250781,9.59444279911,0.435233512484,11.833757197,0.75225664493,9.32753551198,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,446,30044600,30044604,False,extended,275,0.394301959308,1.91699239597,0.77264109736,1.15359455023,1.5310386866,1.91699239597,"{""1.0"": 3, ""10.0"": 2}",0.559176434728,19.934890489,0.660502993,15.4391928842,0.669601065567,12.3440047709,0.5739726489,9.57544627879,0.436098053633,11.8246962058,0.751712432302,9.31860016597,0.232605958378,9.94846611711,0.895334283542,7.34013858658,0.312888909426,8.41832162439,0.834563786395,6.28334846194,0.155441334115,8.24876034633,0.919760440018,6.47985459867
Qwen/Qwen3-32B,qwen,5,447,30044700,30044704,False,core,275,0.516341893326,1.20677130544,0.691044631901,1.20677130544,,,"{""1.0"": 2, ""10.0"": 3}",0.677308768459,17.0559154769,0.567180726109,12.9695908294,0.463481543066,15.7300134993,0.734872261287,12.273833471,0.408235368455,12.1133062562,0.771080908308,9.44532007899,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,447,30044700,30044704,False,extended,275,0.342677995153,2.00011187686,0.805732981171,1.20810285091,1.59403106041,2.00011187686,"{""10.0"": 5}",0.6766048627,17.0745078895,0.567821075058,13.0344400332,0.461880626101,15.7534644055,0.735984475712,12.2897075054,0.407500813765,12.12082202,0.771633706239,9.4502619736,0.264001822702,9.74283355364,0.878282284465,6.91913450906,0.0841665220339,9.71897113549,0.963613610462,6.96351104818,0.161913323616,8.21709377155,0.917062735093,6.51287105283
Qwen/Qwen3-32B,qwen,5,448,30044800,30044804,False,core,275,0.522277204367,1.19968613443,0.690532910672,1.19968613443,,,"{""1.0"": 1, ""10.0"": 4}",0.557593584368,19.9706481899,0.667308226992,16.2923955889,0.589525354762,13.7587801129,0.639174465314,10.3192114415,0.41971267397,11.9952619855,0.76511603971,9.42908071205,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,448,30044800,30044804,False,extended,275,0.3669972385,1.9604977719,0.792803154501,1.19917872747,1.55097449792,1.9604977719,"{""10.0"": 5}",0.55630356001,19.9997434613,0.668294572779,16.3148933872,0.592271689091,13.7126754066,0.637101599655,10.250317567,0.419595903974,11.9964688155,0.765188562458,9.41766024615,0.238920368431,9.9074516907,0.885674978542,6.91645914239,0.213281237177,9.00786334058,0.893388133689,6.3227160059,0.181610672317,8.1199574502,0.907171079881,6.52555382978
Qwen/Qwen3-32B,qwen,5,449,30044900,30044904,False,core,275,0.51052173108,1.21352432009,0.696953716754,1.21352432009,,,"{""1.0"": 2, ""10.0"": 3}",0.603935214346,18.8957688776,0.632098428323,15.0651317516,0.560650650217,14.2344848951,0.661933184931,11.2934261455,0.366979328676,12.5284441456,0.796829537008,9.7693349108,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,449,30044900,30044904,False,extended,275,0.366710701844,1.96199464001,0.793188130178,1.21382384147,1.54144563618,1.96199464001,"{""10.0"": 5}",0.604885477258,18.8730873212,0.631360267852,15.012769179,0.558399143522,14.2709115826,0.663709206079,11.3369816327,0.367658107746,12.5217253077,0.796393508308,9.74750831265,0.31527519204,9.39734010956,0.843646557522,6.76105875057,0.145060167087,9.39030742822,0.931909858759,6.94510296693,0.208986123411,7.98299442535,0.892109382545,6.35248431092
Qwen/Qwen3-32B,qwen,5,450,30045000,30045004,False,core,275,0.52239074547,1.19848878782,0.690237099587,1.19848878782,,,"{""1.0"": 2, ""10.0"": 3}",0.611552223501,18.7131876599,0.621468824344,14.289545172,0.474218106644,15.5718271703,0.72461561214,11.5452453113,0.481401906266,11.3397545182,0.724626862278,8.83236016904,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,450,30045000,30045004,False,extended,275,0.339674693317,2.00424047841,0.808115395647,1.194338467,1.6095140638,2.00424047841,"{""10.0"": 5}",0.616353530059,18.597178353,0.617680805469,14.2742726731,0.476953141822,15.531273258,0.722791069353,11.5707659621,0.484060717143,11.3106481574,0.722833221679,8.81016938242,0.259202032224,9.77455072833,0.881426545834,7.09614444507,0.146873746026,9.38034233818,0.928640140643,7.01350510988,0.054604992627,8.72731049037,0.975320590905,6.88756864363
Qwen/Qwen3-32B,qwen,5,451,30045100,30045104,False,core,275,0.552745210694,1.16180551537,0.661757797064,1.16180551537,,,"{""1.0"": 2, ""10.0"": 3}",0.705069914234,16.30575796,0.543222976422,12.9348910119,0.596857154992,13.6353484279,0.634578246555,10.4085198872,0.356308562856,12.6335982164,0.807472168214,9.83664634957,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,451,30045100,30045104,False,extended,275,0.349561294725,1.98637086453,0.79575282139,1.1624436469,1.61071225837,1.98637086453,"{""1.0"": 1, ""10.0"": 4}",0.703352044407,16.3531768236,0.544835279589,12.9839801256,0.596338943719,13.6441092457,0.634971452002,10.4047742071,0.357119033544,12.6256422413,0.806995046746,9.84172891935,0.251194243119,9.82723860987,0.879554051974,7.15651719113,0.116355168881,9.54664790744,0.943142978537,6.87995621205,0.0730083346784,8.64194881129,0.965018119492,6.96660673703
Qwen/Qwen3-32B,qwen,5,452,30045200,30045204,False,core,275,0.484625203159,1.24547893381,0.71594060211,1.24547893381,,,"{""1.0"": 2, ""10.0"": 3}",0.575278695355,19.5674159072,0.651239818072,15.9737750291,0.527357537909,14.7639691785,0.68818421357,11.1454450159,0.351239376214,12.6832465976,0.808397774687,9.79967413634,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,452,30045200,30045204,False,extended,275,0.348085597694,1.99095249483,0.806346979605,1.24582841213,1.55299819839,1.99095249483,"{""10.0"": 5}",0.576550425229,19.5380988907,0.650329672442,15.9798987746,0.526567744026,14.776299456,0.688749719546,11.1770043736,0.350089836024,12.6944783588,0.809186982985,9.80711838352,0.227048017937,9.98442758125,0.898145837553,7.49421185836,0.217672389566,8.98268900127,0.888857574764,6.82675253494,0.190585173385,8.07531277533,0.902812090339,6.49597031153
Qwen/Qwen3-32B,qwen,5,453,30045300,30045304,False,core,275,0.568703479149,1.13681888625,0.640949359653,1.13681888625,,,"{""1.0"": 1, ""10.0"": 4}",0.765891091725,14.5274845668,0.483352196259,11.3333177138,0.624253478794,13.1638900463,0.613320415906,10.0739517523,0.315965866929,13.0234810299,0.826175466793,10.1486552654,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,453,30045300,30045304,False,extended,275,0.392220208841,1.9234850288,0.767808454216,1.13667295764,1.55169882496,1.9234850288,"{""10.0"": 5}",0.766849985734,14.4977022494,0.482368366745,11.3220270794,0.625769172041,13.137312846,0.612059068866,10.0712756162,0.313871170713,13.0434064855,0.827484058822,10.1891780888,0.18520091329,10.2511403723,0.930498819666,7.13036137054,0.293830272459,8.53427401424,0.839071734049,6.31911516754,0.167799738811,8.18818598758,0.915368677149,6.48404233873
Qwen/Qwen3-32B,qwen,5,454,30045400,30045404,False,core,275,0.580331998577,1.12154127999,0.630145976205,1.12154127999,,,"{""1.0"": 3, ""10.0"": 2}",0.814908111231,12.9174011404,0.428342555955,9.72707338032,0.53621004207,14.6250524539,0.678530745733,11.2014515334,0.389877842431,12.2997587665,0.783564626926,9.54560733662,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,454,30045400,30045404,False,extended,275,0.37760767223,1.9440441724,0.773154265409,1.12151857983,1.58792437456,1.9440441724,"{""1.0"": 1, ""10.0"": 4}",0.814636570108,12.9268729765,0.428654908406,9.74462183085,0.538998401025,14.581022421,0.676457386179,11.1597692683,0.387455787418,12.3241482964,0.785152405001,9.54299756345,0.268991109933,9.70975435747,0.871585011471,6.99517525349,0.147459005467,9.37712424721,0.930277951397,6.8305568389,0.108105159431,8.47677392407,0.946797930002,6.76315247461
Qwen/Qwen3-32B,qwen,5,455,30045500,30045504,False,core,275,0.482753480383,1.24963221145,0.706185901211,1.24963221145,,,"{""1.0"": 1, ""10.0"": 4}",0.721437156515,15.8468536222,0.526358239608,12.0360367538,0.504951739586,15.1098631613,0.703963688956,11.6540252736,0.221871545048,13.8903709387,0.888235775069,10.8644916386,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,455,30045500,30045504,False,extended,275,0.358651873526,1.97265394421,0.793541380815,1.24963221145,1.52636264359,1.97265394421,"{""1.0"": 1, ""10.0"": 4}",0.721437156515,15.8468536222,0.526358239608,12.0360367538,0.504951739586,15.1098631613,0.703963688956,11.6540252736,0.221871545048,13.8903709387,0.888235775069,10.8644916386,0.255864782589,9.79654286511,0.875551502604,6.97462844859,0.275577085595,8.64386796461,0.853551008583,6.38054286974,0.172208931821,8.16646571054,0.913588070067,6.50358283814
Qwen/Qwen3-32B,qwen,5,456,30045600,30045604,False,core,275,0.556991658553,1.15483521481,0.662790739489,1.15483521481,,,"{""1.0"": 1, ""10.0"": 4}",0.605299437957,18.8631980823,0.632206280434,14.8620910732,0.647055395798,12.7582184885,0.59332871663,9.61061509041,0.418620141904,12.006548675,0.762837221404,9.49127520788,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,456,30045600,30045604,False,extended,275,0.357700687477,1.98026584264,0.795615417688,1.15566235712,1.60807254932,1.98026584264,"{""10.0"": 5}",0.604978815551,18.8708579856,0.63245090901,14.8889408541,0.647426254012,12.7515138476,0.593001853658,9.57801765556,0.41673329221,12.0260163269,0.764140126487,9.49335409196,0.125405061581,10.6206327957,0.96168854963,7.45318605908,0.205648111585,9.05145717516,0.896016586881,6.71645473907,0.146012589924,8.29467757166,0.926394480461,6.75705185418
Qwen/Qwen3-32B,qwen,5,457,30045700,30045704,False,core,275,0.464243014153,1.27031575484,0.716719293394,1.27031575484,,,"{""10.0"": 5}",0.716368446178,15.9903778056,0.533858141476,12.8001209681,0.506591525467,15.0848176315,0.702118791124,11.51924096,0.169769070814,14.3478771434,0.914180947583,11.5227670696,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,457,30045700,30045704,False,extended,275,0.322704515854,2.02706701685,0.814098866764,1.27031575484,1.57965140895,2.02706701685,"{""10.0"": 5}",0.716368446178,15.9903778056,0.533858141476,12.8001209681,0.506591525467,15.0848176315,0.702118791124,11.51924096,0.169769070814,14.3478771434,0.914180947583,11.5227670696,0.238128165378,9.91260665202,0.890268944037,6.95499030575,0.0963238945134,9.65424763316,0.955586689591,7.17377023217,0.209045992775,7.9826923157,0.888579686775,6.42840831891
Qwen/Qwen3-32B,qwen,5,458,30045800,30045804,False,core,275,0.495764091136,1.23192619193,0.69988227238,1.23192619193,,,"{""1.0"": 1, ""10.0"": 4}",0.725785011559,15.7226970937,0.524334232739,11.862183566,0.426960943015,16.2565683232,0.756746055473,12.3985125547,0.334546318836,12.8453845736,0.818566528927,10.1579792492,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,458,30045800,30045804,False,extended,275,0.35020993969,1.98035429122,0.797089119881,1.23244073106,1.55012675713,1.98035429122,"{""10.0"": 5}",0.726558248209,15.700513864,0.52362227321,11.8433361435,0.426833174833,16.2583805525,0.756834318897,12.407464903,0.332762830145,12.8625865737,0.819714391917,10.1701215978,0.30365351395,9.47675401468,0.839641030917,7.15244436424,0.144437602481,9.39372580278,0.927780846267,6.96078130965,0.167014268522,8.1920492764,0.914941858077,6.37683799212
Qwen/Qwen3-32B,qwen,5,459,30045900,30045904,False,core,275,0.595308020702,1.10212895291,0.633650539259,1.10212895291,,,"{""1.0"": 3, ""10.0"": 2}",0.692443874585,16.6511273896,0.554699808628,12.6361823758,0.571632749767,14.0554544532,0.653133601923,10.8164861677,0.521847437755,10.888584825,0.693118207224,8.50535779085,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,459,30045900,30045904,False,extended,275,0.354504600342,1.98155598769,0.792201552053,1.10243966473,1.64656943917,1.98155598769,"{""1.0"": 1, ""10.0"": 4}",0.692857258281,16.6399333042,0.554337814105,12.6496893546,0.571439484144,14.0586247817,0.653299580015,10.8295158051,0.520997124976,10.89826227,0.693745242127,8.52068767833,0.145835144264,10.4958535674,0.945224900658,7.26694703946,0.117463606069,9.5406584082,0.943929650577,6.99997711858,0.0784349843164,8.61661651015,0.962672124836,6.77803892686
Qwen/Qwen3-32B,qwen,5,460,30046000,30046004,False,core,275,0.518553167622,1.20406089607,0.686291917914,1.20406089607,,,"{""1.0"": 2, ""10.0"": 3}",0.639284508809,18.0328283924,0.599237852527,13.3734226304,0.618552970974,13.2633698532,0.617113058564,10.1264538995,0.297822023083,13.1950729972,0.842524842652,10.4374909529,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,460,30046000,30046004,False,extended,275,0.335914610799,2.01168361823,0.807973247045,1.20228080732,1.61288308324,2.01168361823,"{""1.0"": 1, ""10.0"": 4}",0.641726090073,17.9716952078,0.597153810802,13.3557070166,0.620990002957,13.220932703,0.615208037766,10.1028601794,0.297235525673,13.2005824699,0.842855584409,10.4466349726,0.167585483988,10.3613593546,0.933846821429,7.48204999161,0.202738531114,9.06801902351,0.899393610918,6.93263842669,0.08521203099,8.58487541475,0.959381616947,7.08319325478
Qwen/Qwen3-32B,qwen,5,461,30046100,30046104,False,core,275,0.608704253219,1.08602069079,0.622456127909,1.08602069079,,,"{""1.0"": 3, ""10.0"": 2}",0.630523811632,18.2504963483,0.611711136552,14.4021327662,0.711690445082,11.5309816158,0.535869760343,8.76506192692,0.483898502943,11.3124260832,0.719787486833,8.79656041701,,,,,,,,,,,,
