model,variant,factors,trait,factor,unrotated_loading,pattern_loading,structure_loading,score_coefficient,communality,uniqueness
Llama,ordinary_sensitivity,5,structuralist,5,0.043579287603322844,-0.3089511358578352,-0.5473799653592352,885.6662526732173,0.9906605590358162,0.00933944096418382
Llama,ordinary_sensitivity,5,submissive,1,-0.8642819251134862,-0.6036722957984775,-0.7667523017692034,-450.518405294646,0.949295220702218,0.050704779297782054
Llama,ordinary_sensitivity,5,submissive,2,0.23041432713617785,-0.14517682572477536,-0.13857106347745862,-333.04225433229885,0.949295220702218,0.050704779297782054
Llama,ordinary_sensitivity,5,submissive,3,0.25037087872863506,0.1939819297543507,0.45752558929809567,277.8114731249708,0.949295220702218,0.050704779297782054
Llama,ordinary_sensitivity,5,submissive,4,0.22060597554927464,0.23387083399239353,0.37786949393655433,-319.975970197256,0.949295220702218,0.050704779297782054
Llama,ordinary_sensitivity,5,submissive,5,0.19459866163807585,0.4703820552877434,0.6147905465128837,-94.57247137106994,0.949295220702218,0.050704779297782054
Llama,ordinary_sensitivity,5,subversive,1,-0.6706719833174856,-0.5823794996361059,-0.5912936338409648,-716.3154730145578,0.9781393213519235,0.021860678648076504
Llama,ordinary_sensitivity,5,subversive,2,-0.677164087926532,-0.4225102094751632,-0.7187425244346405,220.53333137100154,0.9781393213519235,0.021860678648076504
Llama,ordinary_sensitivity,5,subversive,3,0.04437023753217313,0.12006906059380631,0.32841561120257845,788.8895226950617,0.9781393213519235,0.021860678648076504
Llama,ordinary_sensitivity,5,subversive,4,-0.15846878295895672,-0.5180989671243038,-0.540154814798839,-1553.3112197883752,0.9781393213519235,0.021860678648076504
Llama,ordinary_sensitivity,5,subversive,5,0.20665463221613828,0.12319081883753122,0.08782935876379774,-1129.9517855084064,0.9781393213519235,0.021860678648076504
Llama,ordinary_sensitivity,5,supportive,1,0.9235297357534785,0.9418746856187467,0.966237790202405,1136.1675058687501,0.9830811753626207,0.01691882463737926
Llama,ordinary_sensitivity,5,supportive,2,-0.2661318995270757,-0.029833153864222202,0.06403795565178334,-764.4268279867621,0.9830811753626207,0.01691882463737926
Llama,ordinary_sensitivity,5,supportive,3,0.2107379518149966,0.06304342271063036,-0.16312125404375682,1943.3280892051312,0.9830811753626207,0.01691882463737926
Llama,ordinary_sensitivity,5,supportive,4,0.005605733366758579,-0.1327107362416487,-0.35750432663389403,688.2949934906799,0.9830811753626207,0.01691882463737926
Llama,ordinary_sensitivity,5,supportive,5,-0.12208974573682392,-0.14625456867426273,-0.25815107715087504,-1205.9142358543304,0.9830811753626207,0.01691882463737926
Llama,ordinary_sensitivity,5,sycophantic,1,-0.8839812439626187,-0.5787876249533702,-0.754077064960478,166.24244101234245,0.8733392932051098,0.12666070679489017
Llama,ordinary_sensitivity,5,sycophantic,2,-0.13230338744432585,-0.33850974929387245,-0.4266906341553031,-15.945740485179288,0.8733392932051098,0.12666070679489017
Llama,ordinary_sensitivity,5,sycophantic,3,0.2491260999581442,0.36972313371028426,0.578302564271796,-97.79333602752912,0.8733392932051098,0.12666070679489017
Llama,ordinary_sensitivity,5,sycophantic,4,0.11013079913557326,0.09503000486083957,0.11239040752103976,202.89646299983775,0.8733392932051098,0.12666070679489017
Llama,ordinary_sensitivity,5,sycophantic,5,-0.014820951372037774,0.1977072964630923,0.3437282492771329,24.16192535136523,0.8733392932051098,0.12666070679489017
Llama,ordinary_sensitivity,5,systems_thinker,1,0.8172313711148277,0.6914435178067124,0.8157982845922894,-86.05051323260885,0.9659876287622502,0.034012371237749806
Llama,ordinary_sensitivity,5,systems_thinker,2,-0.5040995245453044,-0.022557893040265797,-0.09213500357857439,-85.81988755399625,0.9659876287622502,0.034012371237749806
Llama,ordinary_sensitivity,5,systems_thinker,3,0.04870152006230958,-0.05826820083758201,-0.2419647674062186,135.16682930196015,0.9659876287622502,0.034012371237749806
Llama,ordinary_sensitivity,5,systems_thinker,4,-0.2039359261142175,-0.4775983879047408,-0.6562708807272667,589.5376606305914,0.9659876287622502,0.034012371237749806
Llama,ordinary_sensitivity,5,systems_thinker,5,0.006517987786421445,-0.19490965552921843,-0.3709311114617235,-374.7847480713862,0.9659876287622502,0.034012371237749806
Llama,ordinary_sensitivity,5,tactful,1,0.8789448251416382,0.989143001595652,0.9559511591197191,-1506.3803103422688,0.9723372475594249,0.027662752440575145
Llama,ordinary_sensitivity,5,tactful,2,-0.26568123938421595,-0.22167602139713008,-0.03484705959067816,-1365.2363449353109,0.9723372475594249,0.027662752440575145
Llama,ordinary_sensitivity,5,tactful,3,0.24574982197892722,-0.07547143880833285,-0.21665087508986086,-1673.665846555219,0.9723372475594249,0.027662752440575145
Llama,ordinary_sensitivity,5,tactful,4,0.2558084460177186,-0.021948481979627652,-0.2781178922289771,74.54572398960423,0.9723372475594249,0.027662752440575145
Llama,ordinary_sensitivity,5,tactful,5,0.0581015051332788,0.12838294963439037,-0.026601100038507325,619.7779506754309,0.9723372475594249,0.027662752440575145
Llama,ordinary_sensitivity,5,technical,1,0.5461993974795243,0.21229737272928081,0.4146885258440067,187.22167416537104,0.9664325660375819,0.033567433962418125
Llama,ordinary_sensitivity,5,technical,2,-0.5528057310374999,-0.20424522585945157,-0.28248659554050365,-33.809811711606976,0.9664325660375819,0.033567433962418125
Llama,ordinary_sensitivity,5,technical,3,-0.5792687001904161,-0.6096520141233643,-0.6972255604550456,-123.59998595326302,0.9664325660375819,0.033567433962418125
Llama,ordinary_sensitivity,5,technical,4,-0.09920468852806982,-0.4221353752996519,-0.5777791734310593,47.3637839245205,0.9664325660375819,0.033567433962418125
Llama,ordinary_sensitivity,5,technical,5,0.13080829758251797,-0.2732413022387571,-0.5553067793995019,70.09658783931745,0.9664325660375819,0.033567433962418125
Llama,ordinary_sensitivity,5,temperamental,1,-0.9734329173164392,-0.8165214244673763,-0.9244597051983411,134.86776204183266,0.9613577549757448,0.03864224502425517
Llama,ordinary_sensitivity,5,temperamental,2,0.1018153336940331,-0.11760098228912254,-0.22461330945132246,202.70890499767611,0.9613577549757448,0.03864224502425517
Llama,ordinary_sensitivity,5,temperamental,3,0.053165789918325726,0.22527862336698984,0.4439115908095154,590.8045607659654,0.9613577549757448,0.03864224502425517
Llama,ordinary_sensitivity,5,temperamental,4,0.017701503978198356,0.12517086278705575,0.2662710286501247,1557.9375977449436,0.9613577549757448,0.03864224502425517
Llama,ordinary_sensitivity,5,temperamental,5,0.016727337642141654,0.15048501992063235,0.3107863318018879,-1071.75690080946,0.9613577549757448,0.03864224502425517
Llama,ordinary_sensitivity,5,theatrical,1,-0.36032337833590045,-0.1736356281793126,-0.264431415645297,260.915170309139,0.9353339725667538,0.06466602743324623
Llama,ordinary_sensitivity,5,theatrical,2,-0.8760277890641543,-0.7915563914733975,-0.9241981519458529,191.89263849499005,0.9353339725667538,0.06466602743324623
Llama,ordinary_sensitivity,5,theatrical,3,-0.112091514824972,0.06219679052666677,0.14274353263511566,91.10920268245354,0.9353339725667538,0.06466602743324623
Llama,ordinary_sensitivity,5,theatrical,4,0.11211325271433077,-0.2075989720421725,-0.499134729592228,292.1960116764715,0.9353339725667538,0.06466602743324623
Llama,ordinary_sensitivity,5,theatrical,5,-0.11376492978410598,-0.17686040396254374,-0.2565088400316365,450.0932999310915,0.9353339725667538,0.06466602743324623
Llama,ordinary_sensitivity,5,theoretical,1,0.1412502816909614,0.08419667347904336,0.15939212388710366,-539.9702175119631,0.9595951796141432,0.0404048203858568
Llama,ordinary_sensitivity,5,theoretical,2,-0.9179669522810135,-0.571295178320616,-0.7350826564003771,-138.63729759117942,0.9595951796141432,0.0404048203858568
Llama,ordinary_sensitivity,5,theoretical,3,-0.22151342423270434,-0.29625209342813663,-0.24711135929018732,-73.45664976188138,0.9595951796141432,0.0404048203858568
Llama,ordinary_sensitivity,5,theoretical,4,-0.017675602916982062,-0.5624967158320696,-0.7920034524166769,-358.11777290018756,0.9595951796141432,0.0404048203858568
Llama,ordinary_sensitivity,5,theoretical,5,0.21817329809694327,-0.027668203190167103,-0.2717602322106762,158.59586460424885,0.9595951796141432,0.0404048203858568
Llama,ordinary_sensitivity,5,traditional,1,0.2067028865913264,0.31566704970591675,0.18606593896832782,-680.7358396743612,0.6373386883000336,0.3626613116999664
Llama,ordinary_sensitivity,5,traditional,2,0.4949800456485235,-0.12068022939070802,0.2589912438296427,-87.19488783857845,0.6373386883000336,0.3626613116999664
Llama,ordinary_sensitivity,5,traditional,3,-0.1567862653357182,-0.26284423824263775,-0.30354999702340635,-150.77523110715367,0.6373386883000336,0.3626613116999664
Llama,ordinary_sensitivity,5,traditional,4,0.5566985485941957,0.7688731961201272,0.6792859154085467,-1584.8200034151237,0.6373386883000336,0.3626613116999664
Llama,ordinary_sensitivity,5,traditional,5,-0.12293149466197054,0.08145021331626545,0.09561453675657122,-147.4626315992031,0.6373386883000336,0.3626613116999664
Llama,ordinary_sensitivity,5,transparent,1,0.6830452921160816,0.43369391047971567,0.5730535790430972,-237.92301259331853,0.949031200671481,0.050968799328519054
Llama,ordinary_sensitivity,5,transparent,2,0.6478460923234759,0.7730559923991123,0.8673268315020641,264.2204019017612,0.949031200671481,0.050968799328519054
Llama,ordinary_sensitivity,5,transparent,3,0.05779553319279209,-0.030572716980903948,-0.23431608648929605,-121.11163295239551,0.949031200671481,0.050968799328519054
Llama,ordinary_sensitivity,5,transparent,4,-0.23895575305267955,0.066034250673983,0.2511724253381335,-1908.2486244831277,0.949031200671481,0.050968799328519054
Llama,ordinary_sensitivity,5,transparent,5,-0.04832799061338758,-0.09763572844368319,-0.06411061203693556,398.22710737764993,0.949031200671481,0.050968799328519054
Llama,ordinary_sensitivity,5,understated,1,-0.5873338457188494,-0.5226403140766408,-0.5914988447042627,135.81664223430232,0.9708087051060474,0.029191294893952557
Llama,ordinary_sensitivity,5,understated,2,0.6898376749049094,0.2603192727712112,0.35657091073704156,-396.4090609302041,0.9708087051060474,0.029191294893952557
Llama,ordinary_sensitivity,5,understated,3,0.11271178396735601,-0.061280093238865824,0.15794692305236951,-32.68386494085845,0.9708087051060474,0.029191294893952557
Llama,ordinary_sensitivity,5,understated,4,0.19288783108003324,0.3387550693486715,0.6342510889840042,245.88468997272454,0.9708087051060474,0.029191294893952557
Llama,ordinary_sensitivity,5,understated,5,0.31632574893150806,0.5437105290319678,0.6688642100514087,45.39067362031916,0.9708087051060474,0.029191294893952557
Llama,ordinary_sensitivity,5,universalist,1,-0.336921930643029,-0.056687884676142386,-0.27284613630300325,25.078597102552948,0.7701648187092345,0.22983518129076552
Llama,ordinary_sensitivity,5,universalist,2,-0.3151348368937052,-0.7187949702377986,-0.5795709285449683,14.69513671379435,0.7701648187092345,0.22983518129076552
Llama,ordinary_sensitivity,5,universalist,3,-0.24453556646793856,0.13891328001105452,0.09395658255594203,-121.5471240108049,0.7701648187092345,0.22983518129076552
Llama,ordinary_sensitivity,5,universalist,4,0.39427915801381824,0.5718103345139224,0.23151943758992974,39.89873401889538,0.7701648187092345,0.22983518129076552
Llama,ordinary_sensitivity,5,universalist,5,-0.5848801315014088,-0.4752398958253814,-0.4054122089542108,135.00079139242553,0.7701648187092345,0.22983518129076552
Llama,ordinary_sensitivity,5,urgent,1,-0.408199595527715,-0.7049031168483503,-0.5920445720735225,27.014706589340275,0.8232076400740628,0.17679235992593723
Llama,ordinary_sensitivity,5,urgent,2,0.06922289714954086,0.049918736428680124,-0.05172919821209463,15.894884390488516,0.8232076400740628,0.17679235992593723
Llama,ordinary_sensitivity,5,urgent,3,-0.7486260926760384,-0.32529841847424695,-0.33459698163446633,88.5433892548901,0.8232076400740628,0.17679235992593723
Llama,ordinary_sensitivity,5,urgent,4,-0.17424794991065679,0.10505992986482818,0.17689451828757616,72.70453117454944,0.8232076400740628,0.17679235992593723
Llama,ordinary_sensitivity,5,urgent,5,-0.24695251792973794,-0.5361449527139721,-0.5241631690426769,-113.3089822514761,0.8232076400740628,0.17679235992593723
Llama,ordinary_sensitivity,5,utilitarian,1,0.6030630768324248,0.15061762239276424,0.38789354539783893,-1.999771001949208,0.8022938714569646,0.19770612854303538
Llama,ordinary_sensitivity,5,utilitarian,2,0.40519899326300907,0.5546411984560775,0.6016818091546328,24.54468130382166,0.8022938714569646,0.19770612854303538
Llama,ordinary_sensitivity,5,utilitarian,3,-0.4749471594888271,-0.5315506345007385,-0.6752667426652607,1.8310480274057641,0.8022938714569646,0.19770612854303538
Llama,ordinary_sensitivity,5,utilitarian,4,-0.19899939704870773,-0.05596515691258739,0.09671047517852358,-112.81776959049277,0.8022938714569646,0.19770612854303538
Llama,ordinary_sensitivity,5,utilitarian,5,0.09616136617562651,-0.18748533580809806,-0.30203268614217055,80.30576364594889,0.8022938714569646,0.19770612854303538
Llama,ordinary_sensitivity,5,verbose,1,0.592876836646826,0.4978879505997441,0.6190644267066046,527.3924691019542,0.7971067221733905,0.20289327782660949
Llama,ordinary_sensitivity,5,verbose,2,-0.534277106054149,0.049865786260609675,-0.12418242452805267,-104.53897740053942,0.7971067221733905,0.20289327782660949
Llama,ordinary_sensitivity,5,verbose,3,0.18413123357985167,0.14252603475203174,-0.005529656542460911,-473.0958230162552,0.7971067221733905,0.20289327782660949
Llama,ordinary_sensitivity,5,verbose,4,-0.3553130833917177,-0.6081236012077056,-0.7229960623293554,301.4242588047722,0.7971067221733905,0.20289327782660949
Llama,ordinary_sensitivity,5,verbose,5,0.00023297742197219185,-0.18625343418101503,-0.301694349395361,1002.0587143740986,0.7971067221733905,0.20289327782660949
Llama,ordinary_sensitivity,5,vindictive,1,-0.8046365885325146,-0.9392235222584,-0.9034678731165173,31.50848277931221,0.9254896947195395,0.07451030528046054
Llama,ordinary_sensitivity,5,vindictive,2,-0.015273752636489413,-0.1136065762924,-0.2611625847143017,46.707039339944096,0.9254896947195395,0.07451030528046054
Llama,ordinary_sensitivity,5,vindictive,3,-0.5184710371639392,-0.20365780200717465,-0.053633218000483346,134.62647197951054,0.9254896947195395,0.07451030528046054
Llama,ordinary_sensitivity,5,vindictive,4,-0.08627082809962439,0.03753694575692999,0.15145731110040542,-2.429652448387268,0.9254896947195395,0.07451030528046054
Llama,ordinary_sensitivity,5,vindictive,5,-0.039515761865995515,-0.19765731368230385,-0.15508437731844507,-89.75417690005516,0.9254896947195395,0.07451030528046054
Llama,ordinary_sensitivity,5,visceral,1,-0.9258164380817111,-0.7266396977082624,-0.8527285532053104,337.829799731098,0.9825223725093404,0.01747762749065962
Llama,ordinary_sensitivity,5,visceral,2,0.2565609997019999,0.04323679314446637,-0.05054304779907543,1.4043892269042761,0.9825223725093404,0.01747762749065962
Llama,ordinary_sensitivity,5,visceral,3,0.24045082300197562,0.3989964905904969,0.58904817510361,-883.8553038099218,0.9825223725093404,0.01747762749065962
Llama,ordinary_sensitivity,5,visceral,4,-0.032759404981546725,0.16278935764787972,0.3485632042449102,148.63587439099962,0.9825223725093404,0.01747762749065962
Llama,ordinary_sensitivity,5,visceral,5,-0.025941704297747805,0.18214814383096478,0.40247864934517175,760.5125281009134,0.9825223725093404,0.01747762749065962
Llama,ordinary_sensitivity,5,whimsical,1,-0.5833509446976187,-0.31817043785100374,-0.45221240383867983,182.11018446176374,0.9083683312181194,0.09163166878188056
Llama,ordinary_sensitivity,5,whimsical,2,-0.7276577639172708,-0.7612403762871423,-0.8794226224610844,416.1576799892556,0.9083683312181194,0.09163166878188056
Llama,ordinary_sensitivity,5,whimsical,3,0.04087257251393091,0.10809962256838078,0.28782059519507663,370.63622012558346,0.9083683312181194,0.09163166878188056
Llama,ordinary_sensitivity,5,whimsical,4,0.18650095631348854,-0.16039946324262086,-0.3657726506693718,1017.2795559102237,0.9083683312181194,0.09163166878188056
Llama,ordinary_sensitivity,5,whimsical,5,0.046162877506502914,0.09529193586674514,0.05512187424299227,-397.1548028267941,0.9083683312181194,0.09163166878188056
Llama,ordinary_sensitivity,5,witty,1,-0.6975489263552576,-0.5355029263144816,-0.5919228490186675,357.88262714365703,0.7839646212539452,0.21603537874605483
Llama,ordinary_sensitivity,5,witty,2,-0.4349526028655568,-0.2257556126371033,-0.4963045236822661,304.7354746634977,0.7839646212539452,0.21603537874605483
Llama,ordinary_sensitivity,5,witty,3,0.23974531598427357,0.41553555707693957,0.5626053184007153,409.2201449439789,0.7839646212539452,0.21603537874605483
Llama,ordinary_sensitivity,5,witty,4,-0.2252270232373186,-0.3543421742173842,-0.3341379951028126,1530.3552792667247,0.7839646212539452,0.21603537874605483
