model,model_label,construction,construction_label,domain,persona,raw_projection_score,within_model_percentile,pc1,pc2,pc3
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,pacifist,0.09927654199615296,9.636363636363637,12.630986381593623,-12.379609680744556,-28.49648107246394
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,paramedic,0.10031211039555231,10.0,26.068793283549137,7.004017775138242,-5.833329032460444
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,parasite,0.19165480228841117,71.81818181818181,-18.321895580377813,-13.157745398892501,23.00229130169814
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,parent,0.1296325502387548,29.272727272727273,7.071280585192655,28.571431504845737,-28.684836032439957
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,patient,0.1406894162591055,39.09090909090909,0.4118924476677099,29.1882106181392,-27.329048098755866
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,peacekeeper,0.10120739603724704,10.727272727272727,24.312096355500675,-2.6401381604905234,-18.909350162339674
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,perfectionist,0.13494190120743793,34.0,19.958135014202217,-9.866846353057488,11.903255062729006
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,pharmacist,0.06748214249178773,1.6363636363636365,37.87591858429286,-4.241318528915338,-3.8068310374923615
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,philosopher,0.1595235004104626,50.36363636363637,5.320794731207622,-30.94390024177077,3.9552513588519305
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,photographer,0.18807535366102474,69.63636363636364,-8.988149069256187,4.756180456576789,-12.084118437915125
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,physicist,0.14094206100238688,39.45454545454545,29.16021057234676,-17.277889264537084,11.471328014888295
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,pilgrim,0.16064801637563814,51.45454545454545,-40.740661668283344,-28.502017565118344,-27.98757084595838
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,pilot,0.10076611413069386,10.363636363636363,26.581052394001272,1.991587642708271,4.15248265229441
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,pirate,0.17880864575637748,62.36363636363637,-52.65361030235679,20.271848784608974,24.65869252719328
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,planner,0.10479998274046198,13.636363636363637,42.85946980842012,-3.0144967324707843,3.6232499696204394
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,playwright,0.2052556691707226,79.81818181818181,-9.81757782466405,4.585625092149062,4.301204997865276
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,podcaster,0.20992759012375622,82.72727272727273,0.8446430116516666,21.108976093085904,-9.123878916866799
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,poet,0.20935165883286982,82.0,-59.20142532532375,-14.69996127491333,-3.6191372509264608
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,polymath,0.1487711918486912,45.63636363636363,29.720850667927536,-13.729703566998714,7.308062147205994
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,pragmatist,0.13072202592204096,30.363636363636363,28.854692167325062,13.11366812768438,6.330062399690094
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,predator,0.17961143392439075,63.09090909090909,-27.057555884038987,-9.130771483642805,16.628897661517758
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,presenter,0.1402900602237165,38.36363636363637,19.60170988128903,13.05771371577557,-9.659203558234054
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,prey,0.18196742181370018,64.18181818181819,-42.05161894637027,1.3051907542588403,-0.3310295012951564
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,prisoner,0.19728657213406278,76.9090909090909,-22.403887985306632,38.781431596387556,-0.13957129113176975
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,procrastinator,0.2317166964449197,92.9090909090909,-16.543519361723643,69.46824956765394,16.772102656429507
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,prodigy,0.19292311471539686,73.63636363636364,7.537462963812445,-5.845253006718297,7.614531550388462
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,producer,0.1409451507058637,39.81818181818182,30.515274152981675,4.303532473840473,0.6252980876309937
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,programmer,0.15626785099353369,49.27272727272727,31.805843735926082,1.9340633024217173,12.95704623844959
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,proofreader,0.056553113585196414,0.9090909090909091,32.67923476296981,1.5923600399366649,0.5921336003188892
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,prophet,0.18715195041609742,68.54545454545455,-53.776683834210765,-32.707799666519676,1.9691465640024144
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,provincial,0.13356778626985696,32.18181818181818,-22.102235548410015,23.678003278869166,-19.095903859655085
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,provocateur,0.2971875789192737,99.81818181818181,-23.792195573229026,22.517386586509275,34.501805992143986
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,psychologist,0.1239950038711861,25.636363636363637,34.992881509839954,-6.2529677554419765,-4.409727789470671
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,publisher,0.11578365534570391,19.818181818181817,33.947545595588316,-5.102974347636884,0.9869672283149619
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,purist,0.11118888264139598,16.545454545454547,2.706509878976156,-29.72692777974402,10.257805508559363
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,realist,0.14106194626108579,40.18181818181818,22.577428712908574,10.434981708190776,11.004566544531832
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,rebel,0.2904274812475991,99.45454545454545,-24.268899156425892,23.900384701533742,27.926135979773154
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,recruiter,0.12081924009417477,23.454545454545453,32.7799875773955,7.866916749400894,-4.199998120428683
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,refugee,0.1580916102721882,50.0,-13.329593217197871,16.146132517431663,-28.559334952136304
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,reporter,0.11659663418555216,20.545454545454547,27.71536206361814,1.3618124962236973,1.0291702348691658
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,researcher,0.10195380219691356,11.818181818181818,42.88507852791847,-11.116507702890926,7.604311331486645
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,retiree,0.15101563622523145,47.09090909090909,-3.8515350704630666,26.58838153192262,-17.85468958919469
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,revenant,0.19045427196875317,70.36363636363636,-54.5261248909025,-20.043525585087828,7.05273084446995
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,reviewer,0.09329600948808843,8.181818181818182,42.73473925415186,-9.962990674959066,4.517298187456396
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,revolutionary,0.24773117975977982,95.81818181818181,-11.514294493867341,-5.725035390605592,18.037641410741493
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,robot,0.11601976395429835,20.181818181818183,37.534204712909656,-16.111109511565505,24.74639376414925
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,rogue,0.22765497283362165,90.36363636363636,-26.637792220342234,20.617121526360663,30.23694749332942
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,romantic,0.18356268693527905,65.27272727272727,-35.8744478824748,-2.691352988920311,-30.824384674058912
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,saboteur,0.20751893464685406,81.63636363636364,5.936886772982807,-0.7753230886367263,34.77366182561457
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,sage,0.161231445533029,52.18181818181818,-30.69582847576372,-30.20544571455661,-17.78081301556849
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,scheduler,0.09839015502374829,8.909090909090908,37.321814471208434,2.676388806658074,1.1496197091280724
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,scholar,0.10789386231072037,15.454545454545455,36.468958882040695,-21.0450655096366,8.530280128247451
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,scientist,0.10418221959651983,13.272727272727273,41.45494685663233,-11.640064626231423,9.727141913951607
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,scout,0.15330126621375967,48.18181818181818,10.486657787173451,-3.8759314796454287,7.87455552745396
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,screener,0.07022513287589362,2.3636363636363638,42.995156133991685,-2.39649664133981,3.826972743721189
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,secretary,0.04645802267575156,0.18181818181818182,40.75581360051938,-3.400106307860851,-1.0785932234990327
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,shaman,0.1660266773449321,55.09090909090909,-41.922688820958996,-32.19495044619671,-27.77048968208512
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,shapeshifter,0.197114894420132,76.54545454545455,-26.647735184557913,-7.225543854629948,-3.3413811694583466
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,simulacrum,0.23867721939263642,94.36363636363636,-21.38533605171265,-19.503990008211446,17.065599437819337
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,skeptic,0.1350466337425997,34.72727272727273,32.78735612744292,-6.743944319561846,18.661728083893475
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,smuggler,0.2232939232611214,87.45454545454545,-25.84383518717147,33.794271715592984,28.07200569069253
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,sociologist,0.1272036828190597,27.818181818181817,38.94756716727558,-14.409399554429193,1.9980951792384123
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,soldier,0.1345220651851562,32.54545454545455,-2.8266904713188667,10.681442546437353,13.901980738432863
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,sommelier,0.13751989108669652,37.63636363636363,-0.15503864043798127,-5.315890182727939,-4.9826498220809325
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,specialist,0.128078208701023,28.181818181818183,38.63777640443185,-9.666786052619527,12.790065998092805
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,spirit,0.17725887141105162,60.90909090909091,-45.035815948936886,-33.236635908005,-18.03356717774794
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,spy,0.18470299079641683,66.72727272727273,0.7214741115843969,2.5354264968315796,32.136985625952626
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,statistician,0.11932461935379488,22.363636363636363,43.07473713356422,-8.21728392495824,15.73314631389742
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,stoic,0.08303954318024825,6.0,-16.300379538129004,-29.333745627334576,-3.20219025360381
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,strategist,0.1325884521901271,31.09090909090909,38.9557933744592,-7.521119969919954,7.989249833111098
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,student,0.11468984928252499,18.0,20.81685713617336,23.378311113767314,-17.442826028696395
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,summarizer,0.056106458250174816,0.5454545454545454,35.58842675337847,-0.9752283891257458,-6.657898590395346
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,supervisor,0.07308563440859583,3.8181818181818183,44.39804594681053,-2.5890623851627366,-0.5052266553764483
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,surfer,0.21402785659521162,84.54545454545455,-33.84194233730876,21.92804200930791,-9.514136531746013
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,survivor,0.19976060865807077,78.0,-23.30115962922561,20.545113327824595,-18.175498484437124
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,swarm,0.16941502255977237,57.63636363636363,-5.266618987781208,-30.70026996775231,3.3404246153303654
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,symbiont,0.16188950015839548,52.90909090909091,6.654007830817042,-11.553818242467079,-9.936103221592393
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,synthesizer,0.1445005853968017,42.36363636363637,25.531550663996846,-8.163528064461934,0.06185161397597406
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,teacher,0.11351579059741958,17.636363636363637,28.38859130898007,9.316784674518882,-11.634934981002464
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,technologist,0.16881225731332372,56.90909090909091,30.890109988819464,-1.7713689620677464,9.250463340373742
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,teenager,0.22337647335073912,87.81818181818181,-13.392084759661035,78.11385466430272,-6.473981479904956
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,theorist,0.15259423279061524,47.45454545454545,33.60711550517487,-24.466824276699434,13.312624349869294
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,therapist,0.13549792075125214,35.09090909090909,13.067798551756258,12.359938576595496,-34.5332749067653
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,toddler,0.19618561375714977,76.18181818181819,-36.26829149106755,71.15643414894168,-12.32570459891771
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,traditionalist,0.05804107540624415,1.2727272727272727,2.384568476020738,-26.883152226166754,-6.692218475542111
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,trainer,0.12429377388288723,26.0,33.86329658482686,5.128512002659794,-1.9511173730469393
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,translator,0.07671315520270505,4.909090909090909,23.28557819127713,5.10416318347205,0.649724582847078
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,tree,0.1689815309254329,57.27272727272727,-48.76608960855459,-28.499335361038153,-14.62457723030117
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,trickster,0.2602599686314934,98.0,-35.02203055935166,19.740619976937417,20.906417185849257
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,tulpa,0.18269724360383197,64.9090909090909,-9.203232664884572,-0.9329387632418046,-9.498608615494629
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,tutor,0.11868882130018865,21.636363636363637,29.91893130797252,9.024817184391317,-7.572057772450955
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,validator,0.08491368707405683,7.090909090909091,44.30645644159651,-6.813154727968516,10.36523342895664
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,vampire,0.19272269919765858,73.27272727272727,-52.70663892473427,-20.563291307021657,21.594651222853365
qwen,Qwen/Qwen3-32B,human_anchored_strict,Human-anchored strict,openness,vegan,0.1388682653280649,38.0,15.417498882892984,8.613726217274802,-22.189044187561063
