model,K,profile_id,opaque_role_id,similarity_to_centroid,within_profile_centroid_rank,role
qwen,10,Q10_H,R200,0.9925209296077604,60,recruiter
qwen,10,Q10_H,R030,0.992369684897952,61,biologist
qwen,10,Q10_H,R198,0.992238294905194,62,realist
qwen,10,Q10_H,R217,0.9920233788412676,63,screener
qwen,10,Q10_H,R035,0.9919585682691668,64,cartographer
qwen,10,Q10_H,R170,0.9916372310001526,65,pharmacist
qwen,10,Q10_H,R135,0.9915496324148664,66,marketer
qwen,10,Q10_H,R040,0.9914721303820024,67,chemist
qwen,10,Q10_H,R173,0.9913634691739912,68,physicist
qwen,10,Q10_H,R137,0.9910477008003572,69,mathematician
qwen,10,Q10_H,R113,0.990975434898551,70,historian
qwen,10,Q10_H,R099,0.9909602138061124,71,geographer
qwen,10,Q10_H,R258,0.9905050980609228,72,veterinarian
qwen,10,Q10_H,R208,0.9902230662396946,73,robot
qwen,10,Q10_H,R018,0.9901111154721576,74,anthropologist
qwen,10,Q10_H,R048,0.9900812895335632,75,conservator
qwen,10,Q10_H,R164,0.9900080541046709,76,paramedic
qwen,10,Q10_H,R129,0.9895161094474602,77,lawyer
qwen,10,Q10_H,R157,0.9893964838759972,78,nutritionist
qwen,10,Q10_H,R175,0.988222980062352,79,pilot
qwen,10,Q10_H,R132,0.9882166744858736,80,linguist
qwen,10,Q10_H,R249,0.976956400955134,81,translator
qwen,10,Q10_H,R191,0.9743841398369688,82,proofreader
qwen,10,Q10_I,R251,0.99472540594743,1,trickster
qwen,10,Q10_I,R060,0.9899711336380356,2,cynic
qwen,10,Q10_I,R045,0.98975274226558,3,comedian
qwen,10,Q10_I,R126,0.9896152750129392,4,jester
qwen,10,Q10_I,R093,0.989311966581644,5,fool
qwen,10,Q10_I,R002,0.9883927307229916,6,absurdist
qwen,10,Q10_I,R102,0.9881242453036436,7,gossip
qwen,10,Q10_I,R061,0.9857732520609396,8,daredevil
qwen,10,Q10_I,R115,0.9854902709585148,9,hoarder
qwen,10,Q10_I,R148,0.9818063973059684,10,narcissist
qwen,10,Q10_J,R016,0.9962471573075544,1,ancient
qwen,10,Q10_J,R100,0.9962376718466244,2,ghost
qwen,10,Q10_J,R041,0.995890875010932,3,chimera
qwen,10,Q10_J,R073,0.9951415253173592,4,echo
qwen,10,Q10_J,R160,0.9948471962176556,5,oracle
qwen,10,Q10_J,R272,0.9947984301945172,6,wraith
qwen,10,Q10_J,R090,0.9940330465406146,7,familiar
qwen,10,Q10_J,R072,0.9940159739284098,8,dreamer
qwen,10,Q10_J,R112,0.9940008135510666,9,hermit
qwen,10,Q10_J,R205,0.9938837123809312,10,revenant
qwen,10,Q10_J,R149,0.9931764022383784,11,narrator
qwen,10,Q10_J,R264,0.9930496294807196,12,wanderer
qwen,10,Q10_J,R192,0.9926665045910206,13,prophet
qwen,10,Q10_J,R268,0.9924511280707704,14,wind
qwen,10,Q10_J,R087,0.9913498456433636,15,exile
qwen,10,Q10_J,R116,0.9910990698148138,16,homunculus
qwen,10,Q10_J,R101,0.9910046096806668,17,golem
qwen,10,Q10_J,R266,0.9908338357043224,18,whale
qwen,10,Q10_J,R028,0.9907589330197156,19,bard
qwen,10,Q10_J,R255,0.99025198698103,20,vampire
qwen,10,Q10_J,R079,0.9901841229085612,21,eldritch
qwen,10,Q10_J,R130,0.989334974120939,22,leviathan
qwen,10,Q10_J,R269,0.989261022053652,23,witch
qwen,10,Q10_J,R263,0.989135367271633,24,void
qwen,10,Q10_J,R250,0.9882549209459814,25,tree
qwen,10,Q10_J,R063,0.9879414409592138,26,demon
qwen,10,Q10_J,R098,0.9874625993570552,27,genie
qwen,10,Q10_J,R001,0.9864462037026472,28,aberration
qwen,10,Q10_J,R265,0.9860151299036052,29,warrior
qwen,10,Q10_J,R183,0.985079019787514,30,predator
qwen,10,Q10_J,R052,0.9850335740840714,31,coral_reef
qwen,10,Q10_J,R146,0.984497470422819,32,mycorrhizal
qwen,10,Q10_J,R185,0.9836515876968523,33,prey
qwen,10,Q10_J,R180,0.981311967408686,34,poet
qwen,10,Q10_J,R274,0.9780797733120556,35,zealot
qwen,10,Q10_J,R176,0.95128241554748,36,pirate
qwen,10,Q10_J,R036,0.9499139171832696,37,caveman
