model,model_label,persona,trait,group,category_position,raw_affinity,z_score,ridge_height_percentile,pc1,pc2,pc3,rank_pc1,rank_pc2,rank_pc3
gemma,Gemma-2-27B,veterinarian,rebellious,Challenge,10,-0.0007942096563056111,-1.2344249462555885,10.0,497.1531392494916,7.0183852325422595,-132.22029261898203,64,93,200
gemma,Gemma-2-27B,veterinarian,competitive,Challenge,11,-0.3057515323162079,-1.1728859730885657,8.181818181818182,497.1531392494916,7.0183852325422595,-132.22029261898203,64,93,200
gemma,Gemma-2-27B,veterinarian,manipulative,Challenge,12,-0.47114071249961853,-0.5887108941966732,35.81818181818182,497.1531392494916,7.0183852325422595,-132.22029261898203,64,93,200
gemma,Gemma-2-27B,veterinarian,empathetic,Affiliation,13,0.13215073943138123,0.6444523381752356,76.54545454545455,497.1531392494916,7.0183852325422595,-132.22029261898203,64,93,200
gemma,Gemma-2-27B,veterinarian,agreeable,Affiliation,14,0.407204806804657,0.9963316731705724,89.27272727272727,497.1531392494916,7.0183852325422595,-132.22029261898203,64,93,200
gemma,Gemma-2-27B,veterinarian,altruistic,Affiliation,15,0.2952219843864441,0.6800405476939136,77.63636363636364,497.1531392494916,7.0183852325422595,-132.22029261898203,64,93,200
gemma,Gemma-2-27B,vigilante,creative,Exploration,1,0.2180396467447281,0.18882066031369166,55.45454545454545,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,vigilante,abstract,Exploration,2,0.0759178102016449,-0.2365882990408101,46.0,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,vigilante,curious,Exploration,3,0.08057429641485214,-0.34566800192370406,30.363636363636363,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,vigilante,reactive,Response,4,-0.25151118636131287,0.7578038673172678,78.72727272727273,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,vigilante,adaptable,Response,5,0.3227514922618866,0.20435094555921543,53.27272727272727,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,vigilante,practical,Response,6,0.18672333657741547,0.29959715420905547,57.63636363636363,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,vigilante,skeptical,Scrutiny,7,0.2942142188549042,0.21109696959900795,58.72727272727273,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,vigilante,analytical,Scrutiny,8,0.3213680386543274,-0.7141898767992174,28.545454545454547,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,vigilante,conscientious,Scrutiny,9,0.38785648345947266,-0.6214228460508135,20.90909090909091,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,vigilante,rebellious,Challenge,10,0.02504054270684719,1.1704853519120906,88.18181818181819,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,vigilante,competitive,Challenge,11,-0.2725098729133606,1.3347163366216959,89.27272727272727,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,vigilante,manipulative,Challenge,12,-0.447419136762619,1.3238925812020266,89.63636363636364,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,vigilante,empathetic,Affiliation,13,0.13016025722026825,0.45743946140826475,71.0909090909091,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,vigilante,agreeable,Affiliation,14,0.3776368200778961,-1.3928303307206802,10.727272727272727,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,vigilante,altruistic,Affiliation,15,0.2765865623950958,-1.1553798368696897,11.818181818181818,-165.08337072709577,412.5112193741954,283.044369705487,176,47,32
gemma,Gemma-2-27B,virtuoso,creative,Exploration,1,0.23354624211788177,1.323438612101767,88.9090909090909,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virtuoso,abstract,Exploration,2,0.09278471022844315,1.280489769111362,90.0,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virtuoso,curious,Exploration,3,0.08872733265161514,1.028109889042615,92.9090909090909,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virtuoso,reactive,Response,4,-0.26714831590652466,-0.3405969409761514,41.63636363636363,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virtuoso,adaptable,Response,5,0.3125002682209015,-0.7780123464879243,22.363636363636363,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virtuoso,practical,Response,6,0.17102208733558655,-1.1709801283143213,15.090909090909092,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virtuoso,skeptical,Scrutiny,7,0.2928217351436615,0.07712149958754139,49.63636363636363,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virtuoso,analytical,Scrutiny,8,0.3263871371746063,-0.34473176693608387,43.81818181818182,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virtuoso,conscientious,Scrutiny,9,0.4033432602882385,0.45245508943434426,57.27272727272727,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virtuoso,rebellious,Challenge,10,0.016837164759635925,0.40684775911875243,67.0909090909091,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virtuoso,competitive,Challenge,11,-0.2797863781452179,0.7858092828281878,77.63636363636364,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virtuoso,manipulative,Challenge,12,-0.46020418405532837,0.29307042350561663,59.09090909090909,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virtuoso,empathetic,Affiliation,13,0.1235087439417839,-0.16749384677112722,47.45454545454545,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virtuoso,agreeable,Affiliation,14,0.3935627341270447,-0.10597948507191698,38.0,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virtuoso,altruistic,Affiliation,15,0.29259157180786133,0.420968718315178,63.09090909090909,-439.7058517850793,-276.6015699036767,107.11273084471061,216,219,79
gemma,Gemma-2-27B,virus,creative,Exploration,1,0.21306049823760986,-0.17550375422387346,42.72727272727273,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,virus,abstract,Exploration,2,0.08628003299236298,0.6954324580709571,74.36363636363636,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,virus,curious,Exploration,3,0.07605694234371185,-1.1068373342291773,10.363636363636363,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,virus,reactive,Response,4,-0.26298749446868896,-0.04832785045865565,55.81818181818182,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,virus,adaptable,Response,5,0.3070344626903534,-1.301794354686304,12.181818181818182,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,virus,practical,Response,6,0.1731373369693756,-0.9728660795270954,19.09090909090909,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,virus,skeptical,Scrutiny,7,0.29823318123817444,0.5977746520090395,71.0909090909091,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,virus,analytical,Scrutiny,8,0.33241787552833557,0.09919360815778636,54.36363636363637,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,virus,conscientious,Scrutiny,9,0.3971516788005829,0.02312090202605224,39.81818181818182,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,virus,rebellious,Challenge,10,0.013686275109648705,0.1135371493971011,55.81818181818182,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,virus,competitive,Challenge,11,-0.2784242630004883,0.8885611653868168,80.9090909090909,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,virus,manipulative,Challenge,12,-0.45832186937332153,0.44483612585670523,63.45454545454545,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,virus,empathetic,Affiliation,13,0.1099909096956253,-1.4375424088327107,7.090909090909091,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,virus,agreeable,Affiliation,14,0.38285571336746216,-0.9711316312110112,16.545454545454547,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,virus,altruistic,Affiliation,15,0.2763969898223877,-1.1740510193341493,11.454545454545455,-99.6121686368178,-46.04579660502867,486.80602384738376,168,106,12
gemma,Gemma-2-27B,visionary,creative,Exploration,1,0.2339257150888443,1.3512046584008695,90.0,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,visionary,abstract,Exploration,2,0.0899791345000267,1.0281447976371587,82.72727272727273,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,visionary,curious,Exploration,3,0.09161175042390823,1.5141312004675502,98.0,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,visionary,reactive,Response,4,-0.2679407298564911,-0.3962585712408075,40.18181818181818,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,visionary,adaptable,Response,5,0.31807833909988403,-0.24347207597570214,33.27272727272727,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,visionary,practical,Response,6,0.17616534233093262,-0.6892634293505778,26.727272727272727,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,visionary,skeptical,Scrutiny,7,0.2920193374156952,-7.9843503562237e-05,47.09090909090909,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,visionary,analytical,Scrutiny,8,0.3304425776004791,-0.04620896481299672,50.0,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,visionary,conscientious,Scrutiny,9,0.4033724069595337,0.4544761663532406,58.0,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,visionary,rebellious,Challenge,10,0.02724524214863777,1.3757168291639843,91.81818181818181,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,visionary,competitive,Challenge,11,-0.28538861870765686,0.36320127750336423,67.45454545454545,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,visionary,manipulative,Challenge,12,-0.46503207087516785,-0.09618841885931842,48.18181818181818,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,visionary,empathetic,Affiliation,13,0.12460975348949432,-0.06405008740685918,51.09090909090909,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,visionary,agreeable,Affiliation,14,0.39562827348709106,0.06092089276470733,43.45454545454545,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,visionary,altruistic,Affiliation,15,0.2958940267562866,0.7462306380214667,81.63636363636364,-72.83478607207067,-235.25282111467214,79.4006334557289,163,199,89
gemma,Gemma-2-27B,void,creative,Exploration,1,0.23464472591876984,1.4038146979054755,91.0909090909091,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,void,abstract,Exploration,2,0.09946644306182861,1.8814721857188053,97.63636363636364,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,void,curious,Exploration,3,0.07419639080762863,-1.420338279281932,6.0,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,void,reactive,Response,4,-0.255713552236557,0.4626165657881157,73.27272727272727,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,void,adaptable,Response,5,0.2933019995689392,-2.6177608798479186,1.2727272727272727,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,void,practical,Response,6,0.15618523955345154,-2.560597664894716,0.9090909090909091,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,void,skeptical,Scrutiny,7,0.2907829284667969,-0.11903884368260756,41.63636363636363,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,void,analytical,Scrutiny,8,0.3173642158508301,-1.0089130824167916,16.181818181818183,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,void,conscientious,Scrutiny,9,0.3885881304740906,-0.5706892689967182,22.727272727272727,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,void,rebellious,Challenge,10,0.02145332843065262,0.8365580731331876,80.54545454545455,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,void,competitive,Challenge,11,-0.2738485336303711,1.2337337513297475,87.45454545454545,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,void,manipulative,Challenge,12,-0.45088836550712585,1.0441784919163153,84.54545454545455,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,void,empathetic,Affiliation,13,0.1088593527674675,-1.5438562031378924,5.2727272727272725,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,void,agreeable,Affiliation,14,0.37662702798843384,-1.4744238769525486,9.636363636363637,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,void,altruistic,Affiliation,15,0.28665581345558167,-0.16364975089231956,28.545454545454547,-1081.0408599236846,-356.9982036959653,300.43418857547965,271,242,29
gemma,Gemma-2-27B,wanderer,creative,Exploration,1,0.23646743595600128,1.5371824346252678,95.0909090909091,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,wanderer,abstract,Exploration,2,0.08988925069570541,1.020060280150172,82.0,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,wanderer,curious,Exploration,3,0.0866202861070633,0.6730747985458803,77.27272727272727,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,wanderer,reactive,Response,4,-0.2534089684486389,0.6244977274239648,76.54545454545455,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,wanderer,adaptable,Response,5,0.3182411193847656,-0.22787302400909573,34.36363636363637,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,wanderer,practical,Response,6,0.17530721426010132,-0.7696356103804948,23.09090909090909,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,wanderer,skeptical,Scrutiny,7,0.2871531546115875,-0.46827140874652695,30.363636363636363,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,wanderer,analytical,Scrutiny,8,0.31222662329673767,-1.387093591648239,6.7272727272727275,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,wanderer,conscientious,Scrutiny,9,0.3927461802959442,-0.2823634276865581,27.818181818181817,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,wanderer,rebellious,Challenge,10,0.026032954454421997,1.2628671637528437,90.72727272727273,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,wanderer,competitive,Challenge,11,-0.2851405739784241,0.381912663971704,67.81818181818181,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,wanderer,manipulative,Challenge,12,-0.4572043716907501,0.5349367994010176,68.18181818181819,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,wanderer,empathetic,Affiliation,13,0.1333102434873581,0.753391864447092,79.45454545454545,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,wanderer,agreeable,Affiliation,14,0.3925545811653137,-0.18744058597595875,36.90909090909091,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,wanderer,altruistic,Affiliation,15,0.29404789209365845,0.5644030843438347,69.27272727272727,-707.0025766129683,-146.1500984299938,-230.2586709593098,237,155,237
gemma,Gemma-2-27B,warrior,creative,Exploration,1,0.22281001508235931,0.5378686248906533,68.18181818181819,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,warrior,abstract,Exploration,2,0.08444089442491531,0.5300128029751958,67.45454545454545,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,warrior,curious,Exploration,3,0.08153732866048813,-0.1833980979366673,34.36363636363637,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,warrior,reactive,Response,4,-0.2605881989002228,0.12020616239315027,60.18181818181818,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,warrior,adaptable,Response,5,0.31100067496299744,-0.9217166849821941,18.363636363636363,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,warrior,practical,Response,6,0.17980533838272095,-0.34834179822492706,36.90909090909091,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,warrior,skeptical,Scrutiny,7,0.28981614112854004,-0.212056655667283,39.09090909090909,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,warrior,analytical,Scrutiny,8,0.3242756426334381,-0.5001598341506279,39.81818181818182,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,warrior,conscientious,Scrutiny,9,0.39672955870628357,-0.00614958210405798,39.09090909090909,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,warrior,rebellious,Challenge,10,0.01657833717763424,0.3827539683730171,64.9090909090909,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,warrior,competitive,Challenge,11,-0.26728585362434387,1.728793018424989,94.0,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,warrior,manipulative,Challenge,12,-0.4567555785179138,0.571121722005594,70.0,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,warrior,empathetic,Affiliation,13,0.12225864827632904,-0.2849447766640977,39.81818181818182,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,warrior,agreeable,Affiliation,14,0.3835426867008209,-0.9156225902703979,18.0,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,warrior,altruistic,Affiliation,15,0.2868627905845642,-0.14326437717503104,29.636363636363637,-576.229267328504,-123.3947652060093,8.92244987125659,224,139,130
gemma,Gemma-2-27B,whale,creative,Exploration,1,0.23263724148273468,1.256927014036195,86.72727272727273,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,whale,abstract,Exploration,2,0.0887051448225975,0.9135569483222672,79.45454545454545,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,whale,curious,Exploration,3,0.07818135619163513,-0.7488758716785822,15.818181818181818,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,whale,reactive,Response,4,-0.2570764422416687,0.36688291602193474,71.0909090909091,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,whale,adaptable,Response,5,0.3075200021266937,-1.2552656555577886,12.909090909090908,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,whale,practical,Response,6,0.17294782400131226,-0.9906158433379324,18.363636363636363,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,whale,skeptical,Scrutiny,7,0.2812390625476837,-1.0372857947356433,12.181818181818182,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,whale,analytical,Scrutiny,8,0.31449493765830994,-1.2201219465976618,8.909090909090908,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,whale,conscientious,Scrutiny,9,0.3932235836982727,-0.2492595103411588,28.181818181818183,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,whale,rebellious,Challenge,10,0.013605315238237381,0.10600074162517607,55.45454545454545,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,whale,competitive,Challenge,11,-0.28242337703704834,0.5868858647243663,72.54545454545455,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,whale,manipulative,Challenge,12,-0.455964595079422,0.6348964766936915,74.0,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,whale,empathetic,Affiliation,13,0.12334445863962173,-0.1829290346850647,45.27272727272727,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,whale,agreeable,Affiliation,14,0.39050722122192383,-0.35287202472214124,31.454545454545453,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,whale,altruistic,Affiliation,15,0.2963097095489502,0.7871716304777288,84.9090909090909,-948.6808195833048,-363.20560987107416,-265.8957895581019,263,243,249
gemma,Gemma-2-27B,widow,creative,Exploration,1,0.22338737547397614,0.5801140984595307,69.27272727272727,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,widow,abstract,Exploration,2,0.07166478782892227,-0.6191225498377414,27.09090909090909,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,widow,curious,Exploration,3,0.08583150804042816,0.5401665374570364,70.36363636363636,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,widow,reactive,Response,4,-0.24909336864948273,0.9276389333568388,82.0,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,widow,adaptable,Response,5,0.3319997191429138,1.0905981457103209,88.18181818181819,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,widow,practical,Response,6,0.19182297587394714,0.7772288116038163,75.45454545454545,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,widow,skeptical,Scrutiny,7,0.2801026999950409,-1.1466189997595544,9.636363636363637,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,widow,analytical,Scrutiny,8,0.31189146637916565,-1.411764643785074,5.636363636363637,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,widow,conscientious,Scrutiny,9,0.3888714611530304,-0.5510426654507596,23.454545454545453,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,widow,rebellious,Challenge,10,0.01843699999153614,0.5557735227756088,71.0909090909091,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,widow,competitive,Challenge,11,-0.2923208475112915,-0.15973510027401241,51.81818181818182,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,widow,manipulative,Challenge,12,-0.45320647954940796,0.857275521270737,79.45454545454545,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,widow,empathetic,Affiliation,13,0.14834938943386078,2.1663730666258254,97.63636363636364,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,widow,agreeable,Affiliation,14,0.3961215019226074,0.10077489595620229,44.90909090909091,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,widow,altruistic,Affiliation,15,0.2913375496864319,0.2974588903416624,58.0,-272.20527814572336,388.98420092704055,-309.78097159890643,191,51,257
gemma,Gemma-2-27B,wind,creative,Exploration,1,0.23581108450889587,1.4891571836499842,92.9090909090909,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,wind,abstract,Exploration,2,0.08840544521808624,0.8866007384487554,78.72727272727273,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,wind,curious,Exploration,3,0.0794796571135521,-0.5301135541129676,23.09090909090909,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,wind,reactive,Response,4,-0.25566741824150085,0.4658571616604572,73.63636363636364,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,wind,adaptable,Response,5,0.3091842234134674,-1.0957851978647757,15.090909090909092,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,wind,practical,Response,6,0.17409223318099976,-0.8834306050400645,21.272727272727273,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,wind,skeptical,Scrutiny,7,0.27999624609947205,-1.1568612816463997,8.545454545454545,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,wind,analytical,Scrutiny,8,0.3121483027935028,-1.3928587992790056,6.363636363636363,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,wind,conscientious,Scrutiny,9,0.39238694310188293,-0.30727351069307807,27.09090909090909,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,wind,rebellious,Challenge,10,0.01911723054945469,0.6190949531834296,74.36363636363636,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,wind,competitive,Challenge,11,-0.2796953022480011,0.7926796417188819,78.0,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,wind,manipulative,Challenge,12,-0.4561891257762909,0.6167932024455424,72.18181818181819,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,wind,empathetic,Affiliation,13,0.12417477369308472,-0.10491798494842369,49.63636363636363,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,wind,agreeable,Affiliation,14,0.3888627290725708,-0.48575080998538545,27.818181818181817,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,wind,altruistic,Affiliation,15,0.295592337846756,0.7165170112194348,78.72727272727273,-1004.4309387379831,-320.6642428226379,-216.61485713804078,268,238,232
gemma,Gemma-2-27B,witch,creative,Exploration,1,0.23604531586170197,1.5062958972985978,94.0,-893.6559377046578,-421.44343060932437,-234.15469726838936,258,254,240
gemma,Gemma-2-27B,witch,abstract,Exploration,2,0.09119520336389542,1.1375230117610824,86.0,-893.6559377046578,-421.44343060932437,-234.15469726838936,258,254,240
