model,persona,projected_norm_squared_20,centered_norm_squared,residual_norm_20,projected_norm_squared_full,residual_norm_full,captured_fraction_20,trait_cloud_distance_20,ood,nearest_traits_3d,trait_pc1,trait_pc2,trait_pc3,trait_pc4,trait_pc5,trait_pc6,trait_pc7,trait_pc8,trait_pc9,trait_pc10,trait_pc11,trait_pc12,trait_pc13,trait_pc14,trait_pc15,trait_pc16,trait_pc17,trait_pc18,trait_pc19,trait_pc20
qwen,pharmacist,57312.1076093127,83092.73326380417,160.5634630122665,72112.02187924425,104.78888960457556,0.6897366996865693,176.5585256922097,True,solemn;conscientious;earnest;serene;reverent,139.33917891863268,-30.360474379070133,-64.25182412668629,117.885636354342,36.4366424117679,-19.768158577862597,66.74362352805235,-21.818101977896152,64.12811787816936,-8.87504084715621,-33.02920728185974,-11.461015411429123,-48.31032336531495,27.700792347547083,41.731065894997286,-21.820155778199766,-32.55145510689662,0.9573164735391074,-6.106254420306911,21.688356649247567
qwen,philosopher,61181.861568012086,85756.62062308998,156.76338556907317,75431.17498198265,101.61419999737898,0.7134360137267216,178.03330207810814,True,pensive;solemn;meditative;reverent;earnest,127.21311885849553,-25.979826629504615,-111.98566077015695,106.07523524306752,58.54961967989586,-25.657144328479426,64.50676080854137,-11.236683312872819,60.41719217812501,0.708703906585233,-49.12299485814281,-0.30689807133121055,-51.07397295175299,34.44250930386135,29.949683353742717,-18.613310095471494,-24.625775146814433,3.199872581921703,-13.966519695257277,15.59957397981793
qwen,photographer,54992.04373567057,80399.69565655403,159.39777890825033,69467.22617156415,104.55845008888512,0.6839832326055295,175.7440361257663,True,meditative;pensive;earnest;serene;reverent,101.29655558852734,-53.925086853397204,-89.7156079745046,106.6927035153312,50.55479724141581,-31.229903218232632,58.502629862080184,-28.877553276633737,72.24343301019766,-12.27260975278381,-38.84931804022951,-12.550817294692202,-48.8105034179009,33.694806433565844,42.81511894414519,-20.040336165677555,-36.78190274518301,-2.4327422562361742,-13.852271366636758,16.234478236762225
qwen,physicist,63495.57574354616,89048.05484048682,159.85142819800097,78329.89866346637,103.528528324421,0.7130484305051557,187.0427599137113,True,solemn;pensive;conscientious;earnest;reverent,133.44302278588452,-23.56879881613654,-85.21390917522733,127.37096605428418,50.07253945864295,-19.60725118057567,61.33712015099894,-19.585817630915454,65.88890648573265,-15.065546182379503,-49.32674114927413,-0.9495959464079042,-59.612916140722966,31.897587096657716,41.86660899118373,-13.443313334775588,-21.814550764437282,3.7274352224029923,-13.838852206040002,20.552427332035002
qwen,pilgrim,55628.10821717332,80553.32997168087,157.87723634047927,70241.05437941632,101.54937514462875,0.6905749053047193,172.1725794421823,True,meditative;pensive;earnest;serene;reverent,103.83940101632868,-64.29659596663214,-119.49206573356068,79.87022194715153,39.54015393338695,-30.18536396447171,62.14568497126596,-37.15639267018394,48.52269110608562,-0.7510682658536476,-49.80156860005541,-4.680970947317778,-50.7543004981456,24.787747290988303,45.348498049319986,-29.770215313598293,-27.831198357962922,-1.7664370051213307,-8.318624106354774,22.346426283869153
qwen,pilot,57251.61743882474,83043.33761804276,160.59800801759036,71696.76838073965,106.52027617924723,0.6894185503736994,177.32621767835914,True,solemn;earnest;pensive;conscientious;serene,125.605230823952,-30.855810199060073,-68.88942989537345,119.06890747526813,37.55193081489944,-24.92117585239227,63.662913179322196,-25.070627204899335,74.14362101182954,-10.324715309126528,-36.127636611600245,-3.4397005873247872,-51.86454523051226,29.90269596192763,44.537895868303416,-21.43099319795017,-35.66460933592802,2.472647714416802,-11.508848634904423,22.989757318058558
qwen,pirate,39688.51814872228,67800.10229420115,167.66509519121405,54649.10412590353,114.67780154981007,0.5853754906814762,143.98270141393706,True,meditative;pensive;reverent;eloquent;earnest,59.32472224364002,-35.361072954404854,-81.63180620306552,88.88898422523796,24.37752225906974,-15.064600627827467,60.83492726464272,-47.01568481235675,65.15219236659387,-14.67990121702773,-35.83270307582873,8.921808083771095,-62.37146673787682,32.52179814978472,15.461562054738096,-24.571429289630533,-35.878377253934595,1.5301568414290059,-8.184305968846317,25.49440187690189
qwen,planner,61037.41927155982,85536.51577153498,156.52187227341474,75240.23193858923,101.47060575824777,0.7135831839887963,184.86359083725563,True,solemn;conscientious;earnest;serene;reverent,137.35251384658352,-28.215674503583934,-64.0495346608829,133.4643188922065,36.032375534009105,-25.80184062905626,58.53666302189137,-29.088286822814148,64.64062709675312,-8.472292520843203,-40.0233321301508,-8.659689214296787,-50.084598681031714,27.523939191172857,42.34370864144244,-28.8000819205376,-26.76341127688244,5.082471181364566,-10.670876568751725,23.500691918322513
qwen,playwright,53287.489089199924,77587.97488572232,155.88613086648343,67185.26185919646,101.9936911113911,0.686800875621331,168.35843637627903,True,meditative;pensive;earnest;reverent;serene,95.25710731598318,-41.079954576468886,-91.11549268784843,115.61929112830435,45.16618905249351,-22.438389386968506,65.5568714538386,-32.81239258026625,61.962783029907044,-11.391293185619038,-40.93644174938852,-12.730436996646846,-50.83498620651419,31.694289584817717,35.09504691927327,-23.601122214081904,-34.65342835109504,2.3821412420652672,-17.499808458301356,15.52908760654191
qwen,podcaster,53590.4623870432,77787.63452557108,155.55440250448677,67396.5894313055,101.93647577911243,0.6889329224868824,170.3306621485234,True,meditative;earnest;pensive;serene;reverent,95.35299860163418,-52.93788235183698,-77.84246507269008,121.35065831952541,55.32225970363599,-30.60867804640482,62.44517448581055,-18.510675602474087,68.9334491126576,-6.826730692770459,-37.21645815169899,-9.009440843334847,-42.388285428829,28.602699095163928,40.55434785634014,-20.381168516759097,-33.04892654034702,-1.987035003671517,-12.798716397108636,21.710683151369935
qwen,poet,45282.41960478501,68937.6064712571,153.8024280252821,58657.495075832456,101.39088418306963,0.6568609199343918,157.54770393696236,True,meditative;pensive;eloquent;reverent;earnest,76.07550310471089,-49.52687578935496,-112.37243261315724,73.89920375802326,35.781238596088485,-23.73633480793006,50.01489326663941,-57.57995698370397,47.5873023937555,-17.876607444549155,-36.75952088740827,-7.178512374948426,-54.15659866019326,39.988778787951894,27.26193354942852,-16.428775075702625,-27.432030916122347,3.2788869114136854,-14.597923893155329,28.00493742197144
qwen,polymath,60496.0358665233,84682.45613329503,155.51983882055603,74463.97350014585,101.08651063890363,0.7143868828190232,181.07419202338664,True,solemn;pensive;conscientious;earnest;reverent,131.57019621279386,-25.911385500652703,-85.27130597809172,129.49180784441387,47.28061807275819,-22.401305558692382,56.022338338195254,-18.25052469175744,61.052377021352186,-5.81876089642871,-41.97090827573157,-1.947813546815354,-55.210479923133825,30.40000359484956,38.86732488080219,-19.69981688115325,-23.730042525560066,0.3950866935659473,-11.470240519700523,13.160084603168052
qwen,pragmatist,54688.5429733754,79124.86314390866,156.3212083197071,68817.54046530665,101.52498548929721,0.6911676153412157,174.14991074705904,True,solemn;earnest;conscientious;reverent;serene,117.69827872615997,-28.115797630862435,-55.77255970259354,125.65156172502066,46.746519291514076,-35.24430425296081,55.37197260801133,-30.843923888317615,71.15946814490604,-5.3348758951506206,-38.883083405982056,-2.869724588346787,-49.764913641396284,29.981971131548686,42.93566339389283,-20.721431199110818,-27.76973095706357,3.639861244093567,-10.384341461601885,23.4232820337392
qwen,predator,51248.188302015886,76615.15928351108,159.27011955007504,65678.8073174393,104.57701452074338,0.6689040234501659,169.0893351009861,True,pensive;meditative;reverent;earnest;ritualistic,92.76900533040758,-28.14833834254819,-94.36920635364159,94.68835076698124,42.63706911880167,-33.28783296718872,61.42280643353136,-43.605622178598175,73.95786534308249,-18.714228583906202,-43.72233021350837,-5.634834803034999,-55.69107949840228,28.29751000221818,38.87925346110113,-25.104331412377178,-28.352613253811686,8.108372838674764,-12.525461775550358,23.32755205137632
qwen,presenter,54701.44218908554,78416.75188178523,153.997758726222,68152.21787251967,101.31403658558646,0.6975734250195548,173.46700553141923,True,earnest;serene;meditative;reverent;patient,115.14160357476094,-48.50833646518047,-65.34168235068682,122.48896244414752,41.86722118438582,-30.953753078020792,61.908160345949206,-22.24905171689759,69.00136941375284,-6.049215115524021,-38.17441072663886,-9.373835222484875,-49.694199947873294,27.252807798889418,37.69037457715822,-22.557145951437036,-25.693408604658078,2.3428854302535376,-12.548764942122245,21.711911499132263
qwen,prey,48908.59490312784,74106.25529826828,158.7377094301806,62990.7926867874,105.42989429702035,0.6599793054753198,166.5544850546749,True,meditative;pensive;reverent;earnest;serene,83.26789365926535,-45.02344258674704,-89.15723313911091,85.39057960592284,49.81894382961718,-31.352708627054586,70.60880503191702,-47.511259858364376,60.069686861616944,-21.71313655514686,-41.29369155463276,-9.596758134925809,-57.748547699714315,32.18996639975318,40.40903481941548,-20.27580776228754,-29.5999107747112,13.504309329922071,-11.446878680062415,22.755281469558476
qwen,prisoner,48902.39684013901,73433.0767882343,156.62273126240424,62680.888706256315,103.69275809803688,0.665945088766515,164.9412953693617,True,meditative;pensive;earnest;reverent;serene,73.45966588183639,-44.4546651337235,-64.16487554509291,105.37034943946128,58.57884062269761,-41.958582363857566,76.65067473380938,-31.472975088398066,62.59462712937958,-7.887784687611917,-34.32069671952356,0.03790960327814741,-55.51529669496564,36.84756299359984,42.04972302862035,-23.537532422602695,-40.58793229291746,-4.286866024440983,-8.277174673776091,24.445184272773286
qwen,procrastinator,41896.12034210559,67867.7142837306,161.1570474463497,57077.082058423344,103.87796794945143,0.61732033831216,145.36039041373317,True,meditative;reverent;generous;pensive;earnest,49.143808130510905,-37.253235405867535,-43.67488744453645,116.16740773519427,54.44789945561311,-3.2564536910958557,74.51052656960155,-13.487302524849474,63.38583564779717,-6.8466986975402495,-37.79865986161875,-2.952931965567779,-44.68486132223387,37.96843080983536,53.92879882507788,-26.431440251699325,-29.440268946142726,6.203768794217848,-11.32606569746234,20.0266204544197
qwen,prodigy,56577.756697267556,80951.30298118868,156.1202942731057,70720.19235366254,101.14895267636804,0.698911007157167,174.39525588980266,True,pensive;meditative;earnest;reverent;solemn,110.98395516106594,-32.69044923342323,-91.52455854173321,120.7361965901921,45.52347971977612,-25.519591176442855,57.55925359139502,-19.320097430358818,68.47813153625087,-12.579512073340569,-44.736249753235164,-7.64728608789532,-50.05379803588204,30.78650824362076,44.55339459760657,-19.677766429036755,-23.927672504905818,2.1744804084026232,-15.069361749176913,17.04810612980338
qwen,producer,59502.13426924129,84417.84979041123,157.8471270602349,73979.7944082291,102.16680176154152,0.704852521320674,182.6076986476096,True,earnest;serene;solemn;pensive;reverent,124.29882856387694,-36.55472067693899,-70.66339059339221,129.04439679545808,41.514881561301536,-28.78854102071739,55.64175717561625,-23.56577846465045,74.88871238221228,-10.519363607563474,-35.88898537939242,-9.433139567915973,-51.13423881118351,27.033160020955897,43.75448020530831,-27.565182458661873,-33.382078492572425,1.2985725095183867,-11.531863275933453,22.39400172897561
qwen,programmer,59911.79499101522,85231.58768495246,159.12194284239132,74711.42733870354,102.56783290217713,0.7029294727263724,181.26372648963198,True,solemn;pensive;earnest;conscientious;reverent,122.42846625232356,-27.959854830491906,-70.2826887860594,135.95626930651756,43.69656703292718,-23.830045938746412,57.515374147173915,-26.145009853762986,69.04918176535519,-12.978864902775568,-44.00697436204098,-2.8322922665302626,-53.17758944475025,27.969540258939166,44.3843144995831,-20.073966608633945,-24.730604371990214,4.522428231860629,-15.483135172400857,22.64876036858048
qwen,proofreader,51374.06844845939,79191.86099613617,166.78666777556526,67124.58427763417,109.85115711043736,0.6487291471905928,163.07310556221177,True,solemn;earnest;conscientious;serene;patient,131.97979422298192,-30.195339397824622,-57.368151578224676,108.49765670341496,37.55659883819478,-8.847670701816973,68.60668747264252,-22.68172473868007,68.26936237201954,-12.102231668281823,-44.28048478137118,-13.30786193920605,-34.27885051711375,19.652911759186843,26.60781855234719,-22.78938382037226,-27.718928164484932,-1.6393234235271503,-15.10747998850218,23.190055677141
qwen,prophet,52959.58837369861,78363.9914282046,159.38758751705225,67988.05002862646,101.86236498127332,0.6758153510113002,170.49331712115313,True,pensive;meditative;eloquent;reverent;earnest,88.85494689547512,-39.09315830817959,-123.19382667062777,79.84540118880824,31.1607702296825,-36.946611560993254,68.11411920145653,-50.378775733755184,49.126475564836554,-11.245353101215336,-47.515569077511074,-5.039648664681525,-57.125247230368714,27.522985851748803,34.90205553930022,-31.042970037497547,-24.665571311289913,3.7322740980359583,-12.20198570591481,25.95519210267962
qwen,provincial,51128.4152150071,76100.02692957636,158.02408586848162,65501.48761777013,102.94920743651322,0.6718580436551198,169.80059342192627,True,meditative;earnest;serene;reverent;pensive,88.46171865260506,-63.95282245693056,-71.6765738436031,97.5314528444593,45.469273489340544,-27.865150167651997,74.09347848474127,-32.29966418221587,67.58189246983618,-4.5141196307771185,-34.19029868568047,6.023631747819336,-63.17837706992175,28.118645048232842,37.81863096429617,-17.890407538327064,-43.97697446873907,-5.083545144004105,-14.768929486695548,26.12772568325552
qwen,provocateur,47372.12884240548,72426.569820366,158.285946874511,62139.854174100125,101.42344722136926,0.6540711365994399,156.48880762777085,True,pensive;eloquent;meditative;reverent;philosophical,61.69384136470654,-15.457420154414331,-89.0558489245305,116.7381471508101,53.34931135747333,-34.00772330948761,65.38195554945194,-20.160872879175976,65.35325678636762,3.1855430615758693,-38.3886006303843,-19.964045028051384,-55.025200979722406,26.46501119307483,35.82967277906315,-22.649947447219024,-27.263179039403113,-0.1426289212915367,-11.081290074110724,23.235695299220087
qwen,psychologist,60751.00944354439,85323.25494633899,156.75536833804003,74913.5715823581,102.02785582369596,0.7120099846372664,182.43870946073287,True,solemn;earnest;conscientious;serene;pensive,136.22942929125725,-32.47880936182798,-75.43428444485696,126.99094288862544,53.26305681169267,-22.925041288164643,61.96833936891526,-16.38430092672652,62.03789686471673,-4.601983608968613,-40.80813071613807,-6.453144482314022,-48.39889456981514,33.15176557870129,39.740666210840686,-21.56764265888567,-22.83826938733295,4.649126167836034,-3.041573667292905,15.308921526966785
