role,neighbor_rank,neighbor_role,standardized_native_pc_distance,model,model_label,k
nomad,10,wanderer,0.983067433867,gemma,Gemma 2 27B,10
novelist,1,zeitgeist,0.281829082585,gemma,Gemma 2 27B,10
novelist,2,evangelist,0.322556670288,gemma,Gemma 2 27B,10
novelist,3,traditionalist,0.348400916639,gemma,Gemma 2 27B,10
novelist,4,shapeshifter,0.390487347019,gemma,Gemma 2 27B,10
novelist,5,photographer,0.45932349114,gemma,Gemma 2 27B,10
novelist,6,idealist,0.47711456852,gemma,Gemma 2 27B,10
novelist,7,visionary,0.536747865389,gemma,Gemma 2 27B,10
novelist,8,witness,0.543165765997,gemma,Gemma 2 27B,10
novelist,9,archaeologist,0.612807009254,gemma,Gemma 2 27B,10
novelist,10,sommelier,0.615425539558,gemma,Gemma 2 27B,10
nutritionist,1,assistant,0.145571517571,gemma,Gemma 2 27B,10
nutritionist,2,trainer,0.151150772866,gemma,Gemma 2 27B,10
nutritionist,3,doctor,0.186963106175,gemma,Gemma 2 27B,10
nutritionist,4,interviewer,0.236979436863,gemma,Gemma 2 27B,10
nutritionist,5,networker,0.263549917695,gemma,Gemma 2 27B,10
nutritionist,6,collaborator,0.266567523517,gemma,Gemma 2 27B,10
nutritionist,7,instructor,0.274631817248,gemma,Gemma 2 27B,10
nutritionist,8,mentor,0.279606253658,gemma,Gemma 2 27B,10
nutritionist,9,pharmacist,0.320926315795,gemma,Gemma 2 27B,10
nutritionist,10,coach,0.354278222048,gemma,Gemma 2 27B,10
observer,1,judge,0.0876242992023,gemma,Gemma 2 27B,10
observer,2,forecaster,0.123086274679,gemma,Gemma 2 27B,10
observer,3,specialist,0.149669728147,gemma,Gemma 2 27B,10
observer,4,futurist,0.194081659938,gemma,Gemma 2 27B,10
observer,5,scientist,0.258663504943,gemma,Gemma 2 27B,10
observer,6,linguist,0.270755891919,gemma,Gemma 2 27B,10
observer,7,journalist,0.283822965643,gemma,Gemma 2 27B,10
observer,8,biologist,0.299244894095,gemma,Gemma 2 27B,10
observer,9,engineer,0.307023125433,gemma,Gemma 2 27B,10
observer,10,sociologist,0.308869450025,gemma,Gemma 2 27B,10
optimist,1,expatriate,0.661987090884,gemma,Gemma 2 27B,10
optimist,2,presenter,0.683685333438,gemma,Gemma 2 27B,10
optimist,3,blogger,0.687075517773,gemma,Gemma 2 27B,10
optimist,4,patient,0.731330093059,gemma,Gemma 2 27B,10
optimist,5,parent,0.746723062107,gemma,Gemma 2 27B,10
optimist,6,teacher,0.75287071247,gemma,Gemma 2 27B,10
optimist,7,chef,0.76518883332,gemma,Gemma 2 27B,10
optimist,8,podcaster,0.778380495427,gemma,Gemma 2 27B,10
optimist,9,tutor,0.827781158345,gemma,Gemma 2 27B,10
optimist,10,builder,0.832881941386,gemma,Gemma 2 27B,10
oracle,1,golem,0.214637377326,gemma,Gemma 2 27B,10
oracle,2,familiar,0.299480392838,gemma,Gemma 2 27B,10
oracle,3,echo,0.314251365474,gemma,Gemma 2 27B,10
oracle,4,spirit,0.425733440405,gemma,Gemma 2 27B,10
oracle,5,prophet,0.454807490185,gemma,Gemma 2 27B,10
oracle,6,dreamer,0.49305139839,gemma,Gemma 2 27B,10
oracle,7,avatar,0.511578170125,gemma,Gemma 2 27B,10
oracle,8,witch,0.518970689157,gemma,Gemma 2 27B,10
oracle,9,mystic,0.571295501651,gemma,Gemma 2 27B,10
oracle,10,coral_reef,0.597981918164,gemma,Gemma 2 27B,10
organizer,1,coordinator,0.0946877299313,gemma,Gemma 2 27B,10
organizer,2,planner,0.105150945359,gemma,Gemma 2 27B,10
organizer,3,translator,0.126759224727,gemma,Gemma 2 27B,10
organizer,4,consultant,0.138852325415,gemma,Gemma 2 27B,10
organizer,5,psychologist,0.140175317252,gemma,Gemma 2 27B,10
organizer,6,negotiator,0.141813747827,gemma,Gemma 2 27B,10
organizer,7,generalist,0.216476603253,gemma,Gemma 2 27B,10
organizer,8,publisher,0.229636111961,gemma,Gemma 2 27B,10
organizer,9,summarizer,0.251932660318,gemma,Gemma 2 27B,10
organizer,10,designer,0.254496002106,gemma,Gemma 2 27B,10
orphan,1,retiree,0.438403361907,gemma,Gemma 2 27B,10
orphan,2,widow,0.497449273775,gemma,Gemma 2 27B,10
orphan,3,bartender,0.535126745811,gemma,Gemma 2 27B,10
orphan,4,divorcee,0.632092113527,gemma,Gemma 2 27B,10
orphan,5,addict,0.640060867086,gemma,Gemma 2 27B,10
orphan,6,patient,0.652145490812,gemma,Gemma 2 27B,10
orphan,7,survivor,0.719733224244,gemma,Gemma 2 27B,10
orphan,8,parent,0.806273946896,gemma,Gemma 2 27B,10
orphan,9,surfer,0.843224486255,gemma,Gemma 2 27B,10
orphan,10,mechanic,0.884291978834,gemma,Gemma 2 27B,10
pacifist,1,emissary,0.406762979674,gemma,Gemma 2 27B,10
pacifist,2,peacekeeper,0.42894102266,gemma,Gemma 2 27B,10
pacifist,3,guide,0.446641074921,gemma,Gemma 2 27B,10
pacifist,4,naturalist,0.576002371201,gemma,Gemma 2 27B,10
pacifist,5,interpreter,0.578667652465,gemma,Gemma 2 27B,10
pacifist,6,altruist,0.627703274573,gemma,Gemma 2 27B,10
pacifist,7,curator,0.639515247898,gemma,Gemma 2 27B,10
pacifist,8,synthesizer,0.641683605991,gemma,Gemma 2 27B,10
pacifist,9,guardian,0.683859911943,gemma,Gemma 2 27B,10
pacifist,10,minimalist,0.695543142446,gemma,Gemma 2 27B,10
paramedic,1,podcaster,0.38690598202,gemma,Gemma 2 27B,10
paramedic,2,pilot,0.432180525729,gemma,Gemma 2 27B,10
paramedic,3,pragmatist,0.471621925516,gemma,Gemma 2 27B,10
paramedic,4,presenter,0.528756313484,gemma,Gemma 2 27B,10
paramedic,5,veterinarian,0.556488532318,gemma,Gemma 2 27B,10
paramedic,6,entrepreneur,0.565165823401,gemma,Gemma 2 27B,10
paramedic,7,chef,0.597825180298,gemma,Gemma 2 27B,10
paramedic,8,expatriate,0.602503104378,gemma,Gemma 2 27B,10
paramedic,9,dispatcher,0.610450377499,gemma,Gemma 2 27B,10
paramedic,10,activist,0.634976373197,gemma,Gemma 2 27B,10
parasite,1,simulacrum,0.641965268366,gemma,Gemma 2 27B,10
parasite,2,virus,0.692636814464,gemma,Gemma 2 27B,10
parasite,3,revolutionary,0.710992919411,gemma,Gemma 2 27B,10
parasite,4,purist,0.792847037222,gemma,Gemma 2 27B,10
parasite,5,hedonist,0.849031979297,gemma,Gemma 2 27B,10
parasite,6,predator,0.85882258805,gemma,Gemma 2 27B,10
parasite,7,alien,0.899821484239,gemma,Gemma 2 27B,10
parasite,8,destroyer,0.964255497989,gemma,Gemma 2 27B,10
parasite,9,spy,0.964469469537,gemma,Gemma 2 27B,10
parasite,10,demon,1.00129664001,gemma,Gemma 2 27B,10
parent,1,patient,0.291152507115,gemma,Gemma 2 27B,10
parent,2,newlywed,0.42508055822,gemma,Gemma 2 27B,10
parent,3,amateur,0.547593787917,gemma,Gemma 2 27B,10
parent,4,retiree,0.604357556006,gemma,Gemma 2 27B,10
parent,5,divorcee,0.64595053916,gemma,Gemma 2 27B,10
parent,6,bartender,0.670695553192,gemma,Gemma 2 27B,10
parent,7,student,0.697034546509,gemma,Gemma 2 27B,10
parent,8,influencer,0.702373670288,gemma,Gemma 2 27B,10
parent,9,optimist,0.746723062107,gemma,Gemma 2 27B,10
parent,10,mechanic,0.764491715787,gemma,Gemma 2 27B,10
patient,1,parent,0.291152507115,gemma,Gemma 2 27B,10
patient,2,retiree,0.413754567165,gemma,Gemma 2 27B,10
patient,3,divorcee,0.417112919368,gemma,Gemma 2 27B,10
patient,4,bartender,0.476216853453,gemma,Gemma 2 27B,10
patient,5,newlywed,0.51044961905,gemma,Gemma 2 27B,10
patient,6,influencer,0.51494644294,gemma,Gemma 2 27B,10
patient,7,mechanic,0.612198797039,gemma,Gemma 2 27B,10
patient,8,orphan,0.652145490812,gemma,Gemma 2 27B,10
patient,9,student,0.656099717026,gemma,Gemma 2 27B,10
patient,10,optimist,0.731330093059,gemma,Gemma 2 27B,10
peacekeeper,1,mediator,0.332253500547,gemma,Gemma 2 27B,10
peacekeeper,2,summarizer,0.353469555499,gemma,Gemma 2 27B,10
peacekeeper,3,mentor,0.393534167264,gemma,Gemma 2 27B,10
peacekeeper,4,interpreter,0.417541540067,gemma,Gemma 2 27B,10
peacekeeper,5,emissary,0.42131714767,gemma,Gemma 2 27B,10
peacekeeper,6,pacifist,0.42894102266,gemma,Gemma 2 27B,10
peacekeeper,7,instructor,0.47485419453,gemma,Gemma 2 27B,10
peacekeeper,8,generalist,0.48350750542,gemma,Gemma 2 27B,10
peacekeeper,9,negotiator,0.486692229686,gemma,Gemma 2 27B,10
peacekeeper,10,networker,0.5408620857,gemma,Gemma 2 27B,10
perfectionist,1,virus,0.457959348463,gemma,Gemma 2 27B,10
perfectionist,2,destroyer,0.475636303578,gemma,Gemma 2 27B,10
perfectionist,3,saboteur,0.703849055009,gemma,Gemma 2 27B,10
perfectionist,4,spy,0.737823580349,gemma,Gemma 2 27B,10
perfectionist,5,devils_advocate,0.790215286401,gemma,Gemma 2 27B,10
perfectionist,6,simulacrum,0.895318342897,gemma,Gemma 2 27B,10
perfectionist,7,robot,0.931883684622,gemma,Gemma 2 27B,10
perfectionist,8,contrarian,0.976354796333,gemma,Gemma 2 27B,10
perfectionist,9,revolutionary,0.992323044952,gemma,Gemma 2 27B,10
perfectionist,10,cyborg,1.11879947875,gemma,Gemma 2 27B,10
pharmacist,1,recruiter,0.0912687309529,gemma,Gemma 2 27B,10
pharmacist,2,producer,0.124598601135,gemma,Gemma 2 27B,10
pharmacist,3,supervisor,0.177423189567,gemma,Gemma 2 27B,10
pharmacist,4,doctor,0.229601804022,gemma,Gemma 2 27B,10
pharmacist,5,interviewer,0.23759647673,gemma,Gemma 2 27B,10
pharmacist,6,marketer,0.239830434155,gemma,Gemma 2 27B,10
pharmacist,7,trainer,0.278768496744,gemma,Gemma 2 27B,10
pharmacist,8,psychologist,0.282773079487,gemma,Gemma 2 27B,10
pharmacist,9,coordinator,0.304657310434,gemma,Gemma 2 27B,10
pharmacist,10,nutritionist,0.320926315795,gemma,Gemma 2 27B,10
philosopher,1,hive,0.255015003702,gemma,Gemma 2 27B,10
philosopher,2,swarm,0.428731005049,gemma,Gemma 2 27B,10
philosopher,3,stoic,0.441977972425,gemma,Gemma 2 27B,10
philosopher,4,visionary,0.653175585709,gemma,Gemma 2 27B,10
philosopher,5,virtuoso,0.707262093978,gemma,Gemma 2 27B,10
philosopher,6,polymath,0.730823598656,gemma,Gemma 2 27B,10
philosopher,7,cyborg,0.744320461738,gemma,Gemma 2 27B,10
philosopher,8,purist,0.767725686701,gemma,Gemma 2 27B,10
philosopher,9,alien,0.798050435645,gemma,Gemma 2 27B,10
philosopher,10,zeitgeist,0.840056895837,gemma,Gemma 2 27B,10
photographer,1,merchant,0.281191226269,gemma,Gemma 2 27B,10
photographer,2,witness,0.2830244721,gemma,Gemma 2 27B,10
photographer,3,tulpa,0.292531340663,gemma,Gemma 2 27B,10
photographer,4,idealist,0.371722233026,gemma,Gemma 2 27B,10
photographer,5,cosmopolitan,0.3771261184,gemma,Gemma 2 27B,10
photographer,6,playwright,0.383589957054,gemma,Gemma 2 27B,10
photographer,7,writer,0.413256329602,gemma,Gemma 2 27B,10
photographer,8,novelist,0.45932349114,gemma,Gemma 2 27B,10
photographer,9,minimalist,0.515830331202,gemma,Gemma 2 27B,10
photographer,10,archaeologist,0.525179722402,gemma,Gemma 2 27B,10
physicist,1,mathematician,0.225009694388,gemma,Gemma 2 27B,10
physicist,2,critic,0.316982045294,gemma,Gemma 2 27B,10
physicist,3,historian,0.318411895423,gemma,Gemma 2 27B,10
physicist,4,technologist,0.318822833512,gemma,Gemma 2 27B,10
physicist,5,judge,0.327300874914,gemma,Gemma 2 27B,10
physicist,6,chemist,0.344220542702,gemma,Gemma 2 27B,10
physicist,7,futurist,0.347341952348,gemma,Gemma 2 27B,10
physicist,8,observer,0.412359775168,gemma,Gemma 2 27B,10
physicist,9,economist,0.418365127064,gemma,Gemma 2 27B,10
physicist,10,archivist,0.426159541709,gemma,Gemma 2 27B,10
pilgrim,1,mycorrhizal,0.287028608927,gemma,Gemma 2 27B,10
pilgrim,2,guru,0.36630483227,gemma,Gemma 2 27B,10
pilgrim,3,witch,0.376705640722,gemma,Gemma 2 27B,10
pilgrim,4,whale,0.397472010993,gemma,Gemma 2 27B,10
pilgrim,5,bard,0.438343371154,gemma,Gemma 2 27B,10
pilgrim,6,coral_reef,0.441413558408,gemma,Gemma 2 27B,10
pilgrim,7,mystic,0.470201728723,gemma,Gemma 2 27B,10
pilgrim,8,hermit,0.488892020757,gemma,Gemma 2 27B,10
pilgrim,9,sage,0.542528794388,gemma,Gemma 2 27B,10
pilgrim,10,angel,0.566915553916,gemma,Gemma 2 27B,10
pilot,1,pragmatist,0.192565545077,gemma,Gemma 2 27B,10
pilot,2,dispatcher,0.241536465207,gemma,Gemma 2 27B,10
pilot,3,entrepreneur,0.252889893465,gemma,Gemma 2 27B,10
pilot,4,reporter,0.269553125028,gemma,Gemma 2 27B,10
pilot,5,programmer,0.384962657344,gemma,Gemma 2 27B,10
pilot,6,activist,0.423138637949,gemma,Gemma 2 27B,10
pilot,7,paramedic,0.432180525729,gemma,Gemma 2 27B,10
pilot,8,librarian,0.440964082342,gemma,Gemma 2 27B,10
pilot,9,secretary,0.447583582837,gemma,Gemma 2 27B,10
pilot,10,recruiter,0.456626488178,gemma,Gemma 2 27B,10
pirate,1,bohemian,0.883703693307,gemma,Gemma 2 27B,10
pirate,2,prisoner,0.905248311369,gemma,Gemma 2 27B,10
pirate,3,luddite,0.917745420909,gemma,Gemma 2 27B,10
pirate,4,widow,0.92649243416,gemma,Gemma 2 27B,10
pirate,5,amnesiac,0.930363910272,gemma,Gemma 2 27B,10
pirate,6,orphan,0.959165733592,gemma,Gemma 2 27B,10
pirate,7,surfer,1.01426921309,gemma,Gemma 2 27B,10
pirate,8,survivor,1.11053488104,gemma,Gemma 2 27B,10
pirate,9,improviser,1.12116716502,gemma,Gemma 2 27B,10
pirate,10,hoarder,1.14069604779,gemma,Gemma 2 27B,10
planner,1,consultant,0.0965281026025,gemma,Gemma 2 27B,10
planner,2,organizer,0.105150945359,gemma,Gemma 2 27B,10
planner,3,coordinator,0.15376312912,gemma,Gemma 2 27B,10
planner,4,translator,0.179462297302,gemma,Gemma 2 27B,10
planner,5,psychologist,0.227928976203,gemma,Gemma 2 27B,10
planner,6,negotiator,0.229606691043,gemma,Gemma 2 27B,10
planner,7,supervisor,0.272391418191,gemma,Gemma 2 27B,10
planner,8,reviewer,0.287944237463,gemma,Gemma 2 27B,10
planner,9,summarizer,0.299772581122,gemma,Gemma 2 27B,10
planner,10,publisher,0.302074199222,gemma,Gemma 2 27B,10
playwright,1,witness,0.107587377015,gemma,Gemma 2 27B,10
playwright,2,photographer,0.383589957054,gemma,Gemma 2 27B,10
playwright,3,tulpa,0.406833222092,gemma,Gemma 2 27B,10
playwright,4,scout,0.432409923171,gemma,Gemma 2 27B,10
playwright,5,merchant,0.433602458814,gemma,Gemma 2 27B,10
playwright,6,sommelier,0.48272061454,gemma,Gemma 2 27B,10
playwright,7,writer,0.513038913348,gemma,Gemma 2 27B,10
playwright,8,cosmopolitan,0.540806392802,gemma,Gemma 2 27B,10
playwright,9,builder,0.563554455661,gemma,Gemma 2 27B,10
playwright,10,archaeologist,0.579980880112,gemma,Gemma 2 27B,10
podcaster,1,chef,0.230692537983,gemma,Gemma 2 27B,10
podcaster,2,presenter,0.259201362445,gemma,Gemma 2 27B,10
podcaster,3,expatriate,0.266675790268,gemma,Gemma 2 27B,10
podcaster,4,builder,0.289863542728,gemma,Gemma 2 27B,10
podcaster,5,paramedic,0.38690598202,gemma,Gemma 2 27B,10
podcaster,6,blogger,0.427630198565,gemma,Gemma 2 27B,10
podcaster,7,veterinarian,0.528438238682,gemma,Gemma 2 27B,10
podcaster,8,activist,0.54365500133,gemma,Gemma 2 27B,10
podcaster,9,pilot,0.626682316922,gemma,Gemma 2 27B,10
podcaster,10,chameleon,0.707933117741,gemma,Gemma 2 27B,10
poet,1,prey,0.504043349147,gemma,Gemma 2 27B,10
poet,2,exile,0.715181827136,gemma,Gemma 2 27B,10
poet,3,genie,0.765018985198,gemma,Gemma 2 27B,10
poet,4,narrator,0.784938793348,gemma,Gemma 2 27B,10
poet,5,flaneur,0.817418710412,gemma,Gemma 2 27B,10
poet,6,warrior,0.817864898095,gemma,Gemma 2 27B,10
poet,7,martyr,0.90366557802,gemma,Gemma 2 27B,10
poet,8,ghost,0.912222312021,gemma,Gemma 2 27B,10
poet,9,revenant,0.96695910658,gemma,Gemma 2 27B,10
poet,10,dreamer,1.00817169901,gemma,Gemma 2 27B,10
polymath,1,critic,0.286793721509,gemma,Gemma 2 27B,10
polymath,2,historian,0.346285337603,gemma,Gemma 2 27B,10
polymath,3,collector,0.351163320371,gemma,Gemma 2 27B,10
polymath,4,cyborg,0.394319905963,gemma,Gemma 2 27B,10
polymath,5,theorist,0.404861072783,gemma,Gemma 2 27B,10
polymath,6,archivist,0.438497437738,gemma,Gemma 2 27B,10
polymath,7,visionary,0.471058237652,gemma,Gemma 2 27B,10
polymath,8,composer,0.483603517352,gemma,Gemma 2 27B,10
polymath,9,futurist,0.493580025431,gemma,Gemma 2 27B,10
polymath,10,scholar,0.525516098357,gemma,Gemma 2 27B,10
pragmatist,1,dispatcher,0.149512308874,gemma,Gemma 2 27B,10
pragmatist,2,entrepreneur,0.182051529843,gemma,Gemma 2 27B,10
pragmatist,3,pilot,0.192565545077,gemma,Gemma 2 27B,10
pragmatist,4,reporter,0.369787958835,gemma,Gemma 2 27B,10
pragmatist,5,programmer,0.371243923644,gemma,Gemma 2 27B,10
pragmatist,6,secretary,0.470696837873,gemma,Gemma 2 27B,10
pragmatist,7,paramedic,0.471621925516,gemma,Gemma 2 27B,10
pragmatist,8,scheduler,0.48018884439,gemma,Gemma 2 27B,10
pragmatist,9,accountant,0.540122125333,gemma,Gemma 2 27B,10
pragmatist,10,recruiter,0.551972454418,gemma,Gemma 2 27B,10
predator,1,flaneur,0.354195483712,gemma,Gemma 2 27B,10
predator,2,genie,0.422845049501,gemma,Gemma 2 27B,10
predator,3,martyr,0.56989216935,gemma,Gemma 2 27B,10
predator,4,alien,0.576650173373,gemma,Gemma 2 27B,10
predator,5,chimera,0.602776875735,gemma,Gemma 2 27B,10
predator,6,vampire,0.673590018115,gemma,Gemma 2 27B,10
predator,7,purist,0.725790415996,gemma,Gemma 2 27B,10
predator,8,stoic,0.794573792314,gemma,Gemma 2 27B,10
predator,9,revenant,0.800780631041,gemma,Gemma 2 27B,10
predator,10,virtuoso,0.803677491149,gemma,Gemma 2 27B,10
presenter,1,podcaster,0.259201362445,gemma,Gemma 2 27B,10
presenter,2,builder,0.367761396743,gemma,Gemma 2 27B,10
presenter,3,veterinarian,0.367798097655,gemma,Gemma 2 27B,10
presenter,4,chef,0.371346111104,gemma,Gemma 2 27B,10
presenter,5,expatriate,0.424923911868,gemma,Gemma 2 27B,10
presenter,6,teacher,0.486951490896,gemma,Gemma 2 27B,10
presenter,7,tutor,0.518284100469,gemma,Gemma 2 27B,10
presenter,8,paramedic,0.528756313484,gemma,Gemma 2 27B,10
presenter,9,blogger,0.531698835456,gemma,Gemma 2 27B,10
presenter,10,activist,0.549632431303,gemma,Gemma 2 27B,10
prey,1,exile,0.479875550143,gemma,Gemma 2 27B,10
prey,2,poet,0.504043349147,gemma,Gemma 2 27B,10
prey,3,bohemian,0.619351749514,gemma,Gemma 2 27B,10
prey,4,narrator,0.645918679824,gemma,Gemma 2 27B,10
prey,5,luddite,0.674890868542,gemma,Gemma 2 27B,10
prey,6,amnesiac,0.711341367563,gemma,Gemma 2 27B,10
prey,7,warrior,0.76694056309,gemma,Gemma 2 27B,10
prey,8,evangelist,0.87894600461,gemma,Gemma 2 27B,10
prey,9,actor,0.962187687271,gemma,Gemma 2 27B,10
prey,10,flaneur,0.976742258657,gemma,Gemma 2 27B,10
prisoner,1,improviser,0.43776473468,gemma,Gemma 2 27B,10
prisoner,2,hoarder,0.552758047902,gemma,Gemma 2 27B,10
prisoner,3,auctioneer,0.719053465877,gemma,Gemma 2 27B,10
prisoner,4,bartender,0.85949132194,gemma,Gemma 2 27B,10
prisoner,5,addict,0.880240573404,gemma,Gemma 2 27B,10
prisoner,6,pirate,0.905248311369,gemma,Gemma 2 27B,10
prisoner,7,retiree,0.906164602231,gemma,Gemma 2 27B,10
prisoner,8,criminal,0.957978003107,gemma,Gemma 2 27B,10
prisoner,9,orphan,0.96003624158,gemma,Gemma 2 27B,10
prisoner,10,divorcee,0.98714166736,gemma,Gemma 2 27B,10
procrastinator,1,gossip,0.978078652516,gemma,Gemma 2 27B,10
procrastinator,2,comedian,1.0117111216,gemma,Gemma 2 27B,10
procrastinator,3,smuggler,1.34332033563,gemma,Gemma 2 27B,10
procrastinator,4,teenager,1.34333446256,gemma,Gemma 2 27B,10
procrastinator,5,adolescent,1.42773679332,gemma,Gemma 2 27B,10
procrastinator,6,criminal,1.48230592216,gemma,Gemma 2 27B,10
procrastinator,7,daredevil,1.53461693571,gemma,Gemma 2 27B,10
procrastinator,8,auctioneer,1.79955535695,gemma,Gemma 2 27B,10
procrastinator,9,hoarder,1.80073558292,gemma,Gemma 2 27B,10
procrastinator,10,gamer,2.00507084631,gemma,Gemma 2 27B,10
prodigy,1,anarchist,0.133144620137,gemma,Gemma 2 27B,10
prodigy,2,sommelier,0.413243194461,gemma,Gemma 2 27B,10
prodigy,3,historian,0.514257576418,gemma,Gemma 2 27B,10
prodigy,4,scout,0.565452489019,gemma,Gemma 2 27B,10
prodigy,5,collector,0.576870219821,gemma,Gemma 2 27B,10
prodigy,6,playwright,0.592270107645,gemma,Gemma 2 27B,10
prodigy,7,detective,0.618972326675,gemma,Gemma 2 27B,10
prodigy,8,witness,0.623424411536,gemma,Gemma 2 27B,10
prodigy,9,archaeologist,0.633509864729,gemma,Gemma 2 27B,10
prodigy,10,zeitgeist,0.64279101543,gemma,Gemma 2 27B,10
producer,1,recruiter,0.0796399140339,gemma,Gemma 2 27B,10
producer,2,pharmacist,0.124598601135,gemma,Gemma 2 27B,10
producer,3,marketer,0.172640341432,gemma,Gemma 2 27B,10
producer,4,supervisor,0.215927597999,gemma,Gemma 2 27B,10
producer,5,librarian,0.244562623217,gemma,Gemma 2 27B,10
producer,6,publisher,0.259305552949,gemma,Gemma 2 27B,10
producer,7,secretary,0.271987240757,gemma,Gemma 2 27B,10
producer,8,psychologist,0.273341571155,gemma,Gemma 2 27B,10
producer,9,coordinator,0.300604829739,gemma,Gemma 2 27B,10
producer,10,designer,0.305515253272,gemma,Gemma 2 27B,10
programmer,1,scheduler,0.196024976222,gemma,Gemma 2 27B,10
programmer,2,accountant,0.216372862518,gemma,Gemma 2 27B,10
programmer,3,dispatcher,0.225504071245,gemma,Gemma 2 27B,10
programmer,4,reporter,0.24157382293,gemma,Gemma 2 27B,10
programmer,5,secretary,0.26935059419,gemma,Gemma 2 27B,10
programmer,6,journalist,0.297771746535,gemma,Gemma 2 27B,10
programmer,7,technologist,0.301801003589,gemma,Gemma 2 27B,10
programmer,8,linguist,0.304303296454,gemma,Gemma 2 27B,10
programmer,9,debugger,0.324583967516,gemma,Gemma 2 27B,10
programmer,10,chemist,0.330452386702,gemma,Gemma 2 27B,10
proofreader,1,skeptic,0.406368754297,gemma,Gemma 2 27B,10
proofreader,2,statistician,0.552457094433,gemma,Gemma 2 27B,10
proofreader,3,lawyer,0.554555382613,gemma,Gemma 2 27B,10
proofreader,4,realist,0.584818543821,gemma,Gemma 2 27B,10
proofreader,5,accountant,0.605347624913,gemma,Gemma 2 27B,10
proofreader,6,auditor,0.624964992259,gemma,Gemma 2 27B,10
proofreader,7,detective,0.651246091832,gemma,Gemma 2 27B,10
proofreader,8,chemist,0.658105690032,gemma,Gemma 2 27B,10
proofreader,9,economist,0.668842976117,gemma,Gemma 2 27B,10
proofreader,10,programmer,0.676130873184,gemma,Gemma 2 27B,10
prophet,1,ghost,0.295856699635,gemma,Gemma 2 27B,10
prophet,2,wraith,0.307469051076,gemma,Gemma 2 27B,10
prophet,3,ancient,0.317966558815,gemma,Gemma 2 27B,10
prophet,4,echo,0.319866067539,gemma,Gemma 2 27B,10
prophet,5,dreamer,0.337842992914,gemma,Gemma 2 27B,10
prophet,6,golem,0.444802505774,gemma,Gemma 2 27B,10
prophet,7,oracle,0.454807490185,gemma,Gemma 2 27B,10
prophet,8,ascetic,0.510251882976,gemma,Gemma 2 27B,10
prophet,9,leviathan,0.524740162041,gemma,Gemma 2 27B,10
prophet,10,familiar,0.542734128766,gemma,Gemma 2 27B,10
provincial,1,grandparent,0.399972277389,gemma,Gemma 2 27B,10
provincial,2,surfer,0.708291367133,gemma,Gemma 2 27B,10
provincial,3,infant,1.14130710417,gemma,Gemma 2 27B,10
provincial,4,widow,1.21253829641,gemma,Gemma 2 27B,10
provincial,5,pirate,1.23037799942,gemma,Gemma 2 27B,10
provincial,6,amateur,1.30511824314,gemma,Gemma 2 27B,10
provincial,7,orphan,1.31016073514,gemma,Gemma 2 27B,10
provincial,8,fool,1.32861746804,gemma,Gemma 2 27B,10
provincial,9,prisoner,1.47564924445,gemma,Gemma 2 27B,10
provincial,10,retiree,1.51624760128,gemma,Gemma 2 27B,10
provocateur,1,workaholic,0.592025876642,gemma,Gemma 2 27B,10
provocateur,2,absurdist,0.68537600372,gemma,Gemma 2 27B,10
